street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Stabelhjørnevej 8,Daugård,8721,6,176,1961,500000.0,19-03-2015
Nordbygårdvej 122,Daugård,8721,5,139,2007,994559.0,18-02-2015
Musvitvej 9,Daugård,8721,5,133,1972,1170000.0,18-02-2015
Hestehaven 5,Daugård,8721,8,306,1890,461900.0,28-11-2014
Kohavevej 21,Daugård,8721,5,114,1877,2400000.0,26-11-2014
Lærkevænget 8,Daugård,8721,3,90,1964,850000.0,24-11-2014
Nordbygårdvej 23,Daugård,8721,5,173,1994,1494000.0,05-11-2014
Tranevej 48,Daugård,8721,6,236,2007,2765000.0,26-09-2014
Egehøjvej 2,Daugård,8721,3,80,1952,540000.0,24-09-2014
Mælkevejen 16,Daugård,8721,4,62,1942,2400000.0,09-09-2014
Tranevej 93,Daugård,8721,5,128,1986,1400000.0,18-08-2014
Drosselvej 4,Daugård,8721,5,125,1966,950000.0,05-08-2014
Påskegårdsalle 1,Daugård,8721,3,139,1997,1200000.0,16-07-2014
Lærkevænget 2,Daugård,8721,4,114,1965,650000.0,05-07-2014
Storskovvej 21,Daugård,8721,5,139,1949,3250200.0,03-07-2014
Nordbygårdvej 51,Daugård,8721,4,132,2000,1300000.0,23-06-2014
Ndr Stationsvej 1B,Daugård,8721,11,447,1900,2600000.0,19-06-2014
Gl Vejlevej 28A,Daugård,8721,4,136,1900,703650.0,23-05-2014
Ørumvej 69,Daugård,8721,3,92,1827,400000.0,15-05-2014
Tranevej 40,Daugård,8721,4,154,2005,1900000.0,12-05-2014
Ulbækvej 24,Daugård,8721,8,270,1973,1750000.0,28-04-2014
Højkildevej 72,Daugård,8721,5,107,1877,347614.0,04-04-2014
Tranevej 1,Daugård,8721,4,110,1978,900000.0,28-03-2014
Gl Vejlevej 60,Daugård,8721,4,114,1952,1100000.0,26-03-2014
Skolevej 18,Daugård,8721,7,265,1864,12072152.0,12-12-2013
Ndr Stationsvej 12,Daugård,8721,5,138,1890,191200.0,06-12-2013
Tranevej 113,Daugård,8721,5,140,2005,887500.0,21-11-2013
Ny Ørumvej 7,Daugård,8721,5,134,1877,850000.0,15-11-2013
Tranevej 38,Daugård,8721,4,157,2006,2395000.0,07-11-2013
Vibevej 4,Daugård,8721,6,196,1971,1110811.0,28-10-2013
Ndr Stationsvej 7,Daugård,8721,4,118,1907,1000000.0,10-10-2013
Ulbækvej 12,Daugård,8721,7,254,1981,2500000.0,28-08-2013
Mælkevejen 10,Daugård,8721,4,86,1937,816666.0,23-08-2013
Korshøjvej 7,Daugård,8721,3,102,1900,700000.0,14-08-2013
Mælkevejen 18,Daugård,8721,3,58,1998,900000.0,23-06-2013
Drosselvej 3,Daugård,8721,4,98,1967,810000.0,27-05-2013
Ørumvej 45,Daugård,8721,5,214,1934,1425000.0,10-05-2013
Tranevej 89,Daugård,8721,5,202,1987,450000.0,18-03-2013
Røde Møllevej 14,Daugård,8721,5,185,2015,860000.0,24-01-2013
Strandvejen 2,Daugård,8721,8,383,1908,2600000.0,18-01-2013
Nordbygårdvej 13,Daugård,8721,4,133,2000,1675000.0,11-01-2013
Strandvejen 19,Daugård,8721,5,398,1900,10358000.0,09-01-2013
Tranevej 45,Daugård,8721,4,142,1977,1295000.0,07-12-2012
Nordbygårdvej 17,Daugård,8721,6,143,1996,960000.0,06-12-2012
Tranevej 60,Daugård,8721,4,139,2004,1735000.0,30-11-2012
Kohavevej 15,Daugård,8721,3,78,1877,1900000.0,12-11-2012
Nordbygårdvej 72,Daugård,8721,5,167,2007,2500000.0,04-10-2012
Bogfinkevej 4,Daugård,8721,4,129,1972,1100000.0,28-09-2012
Ørumvej 53,Daugård,8721,4,133,1954,1400000.0,25-09-2012
Nordbygårdvej 128,Daugård,8721,5,259,2007,2375500.0,20-07-2012
Nordbygårdvej 88,Daugård,8721,5,150,2007,2180000.0,21-06-2012
Tranevej 17,Daugård,8721,5,132,1978,1350000.0,15-06-2012
Ørumvej 62,Daugård,8721,8,225,1929,2350000.0,25-05-2012
Gl Vejlevej 6,Daugård,8721,6,180,1877,1950000.0,26-04-2012
Nordbygårdvej 54,Daugård,8721,5,172,2012,422400.0,25-04-2012
Lærkevænget 17,Daugård,8721,4,110,1965,700000.0,19-04-2012
Juelsmindevej 394,Daugård,8721,3,80,1900,950000.0,03-04-2012
Strandvejen 118,Daugård,8721,7,210,1877,11996000.0,05-03-2012
Kærsangervej 3,Daugård,8721,6,180,1973,398000.0,22-02-2012
Nordbygårdvej 46,Daugård,8721,5,142,2007,1785000.0,23-01-2012
Gl Vejlevej 29A,Daugård,8721,8,250,1920,3600000.0,16-11-2011
Nordbygårdvej 48,Daugård,8721,5,174,2008,1375500.0,04-11-2011
Højkildevej 18B,Daugård,8721,6,205,2000,1329833.0,19-09-2011
Påskegårdsalle 4,Daugård,8721,4,150,1998,2100000.0,01-08-2011
Gl Vejlevej 2,Daugård,8721,13,796,1774,539293.0,12-05-2011
Lærkevænget 25,Daugård,8721,4,88,1966,800000.0,03-05-2011
Tranevej 36,Daugård,8721,4,126,2005,1800000.0,30-04-2011
Gl Vejlevej 27A,Daugård,8721,6,179,1938,1925000.0,29-04-2011
Ndr Stationsvej 19,Daugård,8721,4,167,1906,925000.0,21-03-2011
Gl Vejlevej 41,Daugård,8721,5,200,1960,1400000.0,21-03-2011
Tranevej 69,Daugård,8721,5,167,1989,999000.0,11-11-2010
Nørremarksvej 7,Daugård,8721,5,169,1920,180000.0,21-10-2010
Musvitvej 7,Daugård,8721,4,155,1972,1165000.0,11-10-2010
Ndr Stationsvej 9,Daugård,8721,5,130,1914,350000.0,21-06-2010
Ndr Stationsvej 21,Daugård,8721,6,142,1873,490000.0,14-06-2010
Strandvejen 12,Daugård,8721,6,188,1880,6420000.0,21-04-2010
Hestehaven 1,Daugård,8721,6,178,1912,765000.0,15-04-2010
Skolevej 20,Daugård,8721,2,61,1860,555000.0,15-04-2010
Hestehaven 16,Daugård,8721,9,511,2011,2500000.0,13-04-2010
Skolevej 22,Daugård,8721,3,90,1860,400000.0,15-03-2010
Ørumvej 138,Daugård,8721,7,167,1900,1708000.0,15-03-2010
Tranevej 46,Daugård,8721,6,189,2005,2995000.0,11-03-2010
Lærkevænget 9,Daugård,8721,4,112,1964,775000.0,16-02-2010
Gl Vejlevej 20,Daugård,8721,5,172,1912,1120000.0,16-11-2009
Ndr Stationsvej 8,Daugård,8721,5,150,1956,680000.0,22-10-2009
Gl Vejlevej 18,Daugård,8721,4,119,1891,810000.0,10-09-2009
Lærkevænget 29,Daugård,8721,4,100,1965,820000.0,01-09-2009
Røde Møllevej 8,Daugård,8721,8,135,1906,204160.0,14-08-2009
Gl Vejlevej 26,Daugård,8721,7,185,1939,2100000.0,16-07-2009
Nordbygårdvej 50,Daugård,8721,5,145,2008,2225000.0,30-06-2009
Tranevej 105,Daugård,8721,5,146,1988,1795000.0,29-06-2009
Tranevej 41,Daugård,8721,4,142,1978,1605000.0,23-02-2009
Ørumvej 61,Daugård,8721,5,190,1877,345267.0,14-02-2009
Kohavevej 40,Daugård,8721,9,546,1988,11000000.0,04-02-2009
Ulbækvej 6,Daugård,8721,6,180,1926,6580000.0,04-02-2009
Kohavevej 3,Daugård,8721,5,150,1847,1445000.0,12-11-2008
Påskegårdsalle 3,Daugård,8721,8,260,1999,3695000.0,15-10-2008
Nordbygårdvej 124,Daugård,8721,3,161,2014,650000.0,07-10-2008
Vandværksvej 27,Daugård,8721,5,148,1975,1630000.0,25-09-2008
"Gl Vejlevej 48, ST",Daugård,8721,2,75,1902,450000.0,08-09-2008
Birkehøjsvej 5,Daugård,8721,3,100,1902,1055000.0,01-09-2008
Ndr Stationsvej 18,Daugård,8721,3,108,1882,450000.0,11-07-2008
Tranevej 12,Daugård,8721,3,82,1984,1295000.0,24-06-2008
Tranevej 65,Daugård,8721,5,163,1987,1845000.0,07-05-2008
Åløkkevej 3,Daugård,8721,6,149,1914,11250000.0,25-04-2008
Fyrhøjvej 4,Daugård,8721,6,136,1962,750000.0,09-04-2008
Ndr Stationsvej 15,Daugård,8721,4,94,1905,1495000.0,03-04-2008
Birkehøjsvej 7,Daugård,8721,9,300,1870,28000000.0,03-04-2008
Nordbygårdvej 116,Daugård,8721,5,167,2008,1474162.0,02-04-2008
Grobetoften 12,Daugård,8721,5,175,2005,3150000.0,28-03-2008
Drosselvej 11,Daugård,8721,5,146,1966,1310000.0,08-02-2008
Vibevej 20,Daugård,8721,5,165,1972,1650000.0,01-02-2008
Tranevej 29,Daugård,8721,6,223,1981,2150000.0,28-11-2007
Nordbygårdvej 114,Daugård,8721,6,211,2010,600000.0,07-11-2007
Tranevej 62,Daugård,8721,5,161,2006,2349000.0,26-10-2007
Lærkevænget 7,Daugård,8721,6,190,1964,1040000.0,18-10-2007
Gl Vejlevej 50,Daugård,8721,5,158,1920,1498000.0,23-08-2007
Kohavevej 27,Daugård,8721,5,167,1950,1250000.0,23-07-2007
Ørumvej 122,Daugård,8721,4,90,1870,950000.0,03-07-2007
Stabelhjørnevej 6,Daugård,8721,5,219,2010,439000.0,20-06-2007
Korshøjvej 22,Daugård,8721,3,110,1877,1600000.0,24-05-2007
Kohavevej 29,Daugård,8721,3,100,1954,15000000.0,01-05-2007
Nordbygårdvej 86,Daugård,8721,5,163,2006,2145000.0,16-04-2007
Skolevej 9,Daugård,8721,3,64,1925,885000.0,12-04-2007
Nordbygårdvej 45,Daugård,8721,5,152,1997,2080000.0,23-03-2007
Vibevej 2,Daugård,8721,8,190,1970,840000.0,20-02-2007
Tranevej 101,Daugård,8721,4,135,1989,1610000.0,11-02-2007
Gl Vejlevej 34,Daugård,8721,5,158,1907,1445000.0,29-01-2007
Nordbygårdvej 80,Daugård,8721,6,176,2007,2125000.0,23-01-2007
Tranevej 47,Daugård,8721,4,152,1979,1725000.0,13-01-2007
Tranevej 25,Daugård,8721,4,185,1978,1475000.0,18-12-2006
Nordbygårdvej 108,Daugård,8721,5,163,2007,2215000.0,15-11-2006
Kohavevej 42,Daugård,8721,6,253,1963,4100000.0,09-10-2006
Lærkevænget 21,Daugård,8721,5,184,1965,1850000.0,02-10-2006
Tranevej 87,Daugård,8721,6,189,1987,1925000.0,26-09-2006
Hestehaven 3B,Daugård,8721,5,121,1850,732500.0,05-09-2006
Tranevej 81,Daugård,8721,4,170,1991,1825000.0,14-06-2006
Møllevænget 7,Daugård,8721,3,112,1949,1200000.0,11-06-2006
Tranevej 22,Daugård,8721,4,99,1984,1185000.0,08-06-2006
Nordbygårdvej 58,Daugård,8721,5,190,2007,380000.0,27-05-2006
Tranevej 5,Daugård,8721,5,169,1978,1775000.0,24-05-2006
Nordbygårdvej 144,Daugård,8721,5,161,2007,375000.0,19-05-2006
Nordbygårdvej 142,Daugård,8721,6,214,2007,375000.0,16-05-2006
Nordbygårdvej 132,Daugård,8721,5,171,2008,420000.0,06-05-2006
Gl Vejlevej 35,Daugård,8721,5,147,1950,1095000.0,24-04-2006
Nordbygårdvej 138,Daugård,8721,5,151,2007,370000.0,20-04-2006
Nordbygårdvej 118,Daugård,8721,4,172,2008,465000.0,13-04-2006
Nordbygårdvej 136,Daugård,8721,4,185,2008,385000.0,02-04-2006
Nordbygårdvej 130,Daugård,8721,6,188,2008,480000.0,01-04-2006
Fyrhøjvej 12,Daugård,8721,4,109,1965,1065000.0,31-03-2006
Højkildevej 18A,Daugård,8721,6,180,1727,1550000.0,30-03-2006
Nordbygårdvej 126,Daugård,8721,6,175,2007,405000.0,21-03-2006
Nordbygårdvej 140,Daugård,8721,4,142,2007,365000.0,13-03-2006
Nordbygårdvej 120,Daugård,8721,5,168,2007,480000.0,12-03-2006
Nordbygårdvej 52,Daugård,8721,4,145,2007,475000.0,27-02-2006
Højkildevej 23,Daugård,8721,7,193,1852,2698000.0,27-02-2006
Højkildevej 54,Daugård,8721,5,190,1777,697000.0,27-02-2006
Påskegårdsalle 5,Daugård,8721,5,202,1998,3020000.0,13-02-2006
Nordbygårdvej 110,Daugård,8721,4,113,2007,350000.0,03-02-2006
Nordbygårdvej 60,Daugård,8721,6,238,2010,601000.0,02-02-2006
Nordbygårdvej 112,Daugård,8721,5,164,2007,346000.0,02-02-2006
Nordbygårdvej 56,Daugård,8721,6,219,2007,406000.0,01-02-2006
Agertoften 5,Daugård,8721,5,196,2009,800000.0,01-02-2006
Kærsangervej 10,Daugård,8721,4,130,1972,1160000.0,10-11-2005
Tranevej 18,Daugård,8721,4,99,1984,1100000.0,09-11-2005
Nordbygårdvej 82,Daugård,8721,5,185,2006,315000.0,30-10-2005
Nordbygårdvej 84,Daugård,8721,6,180,2007,345000.0,18-10-2005
Højkildevej 5,Daugård,8721,8,219,1951,1998000.0,18-10-2005
Nordbygårdvej 57,Daugård,8721,5,161,1999,2075000.0,12-10-2005
Nordbygårdvej 62,Daugård,8721,5,159,2006,470000.0,11-10-2005
Gl Vejlevej 27B,Daugård,8721,3,109,2005,1175000.0,28-09-2005
Strandvejen 48,Daugård,8721,5,130,1912,1232500.0,27-09-2005
Nordbygårdvej 92,Daugård,8721,4,147,2006,305000.0,25-09-2005
Gl Vejlevej 33,Daugård,8721,2,91,1934,870000.0,04-09-2005
Ndr Stationsvej 16,Daugård,8721,3,85,1905,750000.0,19-08-2005
Nordbygårdvej 19,Daugård,8721,5,167,1997,2095000.0,18-08-2005
Nordbygårdvej 66,Daugård,8721,6,239,2006,390000.0,17-08-2005
Kærsangervej 2,Daugård,8721,8,191,1972,1200000.0,13-08-2005
Åløkkevej 2,Daugård,8721,5,157,1900,380527.0,11-08-2005
Nordbygårdvej 94,Daugård,8721,4,132,2006,320000.0,08-08-2005
Nordbygårdvej 78,Daugård,8721,5,145,2006,325000.0,05-08-2005
Nordbygårdvej 98,Daugård,8721,5,182,2006,325000.0,05-08-2005
Gl Vejlevej 46,Daugård,8721,5,140,1955,850000.0,28-06-2005
Nordbygårdvej 90,Daugård,8721,5,149,2006,295000.0,20-06-2005
Nordbygårdvej 68,Daugård,8721,5,182,2007,410000.0,20-06-2005
Nordbygårdvej 100,Daugård,8721,6,200,2006,335000.0,20-06-2005
Nordbygårdvej 96,Daugård,8721,5,161,2006,335000.0,20-06-2005
Nordbygårdvej 74,Daugård,8721,5,147,2006,340000.0,20-06-2005
Nordbygårdvej 102,Daugård,8721,6,200,2007,375000.0,20-06-2005
Nordbygårdvej 70,Daugård,8721,5,190,2007,365000.0,20-06-2005
Drosselvej 7,Daugård,8721,4,127,1966,945000.0,03-05-2005
Påskegårdsalle 2A,Daugård,8721,7,205,1877,550000.0,25-04-2005
Lærkevænget 3,Daugård,8721,6,207,1965,1290000.0,19-04-2005
Strandvejen 52,Daugård,8721,4,97,1976,600000.0,01-04-2005
Strandvejen 16,Daugård,8721,6,160,1922,100000.0,27-02-2005
Gl Vejlevej 15,Daugård,8721,7,255,1857,2300000.0,24-02-2005
Ørumvej 19,Daugård,8721,12,501,1854,2970000.0,07-02-2005
Ørumvej 27,Daugård,8721,5,210,1927,970000.0,07-02-2005
Birkehøjsvej 12,Daugård,8721,7,170,1911,950000.0,28-01-2005
Vejlefjordskolen 13,Daugård,8721,4,213,1957,1500000.0,18-01-2005
Nordbygårdvej 29,Daugård,8721,4,156,1996,1650000.0,13-01-2005
Tranevej 39,Daugård,8721,4,111,1982,980000.0,12-01-2005
Højkildevej 11,Daugård,8721,7,288,1907,1325000.0,09-01-2005
Lærkevænget 15,Daugård,8721,5,118,1966,1245000.0,12-12-2004
Højkildevej 10,Daugård,8721,3,131,1900,530000.0,28-11-2004
Korshøjvej 23,Daugård,8721,9,298,1880,820768.0,24-10-2004
Tranevej 119,Daugård,8721,4,155,2006,316910.0,14-10-2004
Bogfinkevej 2,Daugård,8721,5,136,1972,1200000.0,11-10-2004
Storskovvej 1,Daugård,8721,6,170,1830,1300000.0,08-09-2004
Tranevej 83,Daugård,8721,6,190,1992,1695000.0,27-08-2004
Ørumvej 57,Daugård,8721,4,202,1907,487000.0,27-07-2004
Vibevej 13,Daugård,8721,8,240,1970,1650000.0,16-07-2004
Ådalsvej 13,Daugård,8721,8,135,1857,2020000.0,30-06-2004
Drosselvej 2,Daugård,8721,5,155,1968,1050000.0,17-05-2004
Ørumvej 86A,Daugård,8721,5,160,1900,1800000.0,29-04-2004
Tranevej 109,Daugård,8721,6,186,2006,252625.0,27-04-2004
Tranevej 42,Daugård,8721,5,136,2005,179360.0,26-04-2004
Lærkevænget 11,Daugård,8721,4,110,1964,825000.0,23-04-2004
Tranevej 50,Daugård,8721,6,231,2004,267100.0,20-04-2004
Tranevej 111,Daugård,8721,5,157,2005,249185.0,15-04-2004
Tranevej 8,Daugård,8721,5,159,1977,1100000.0,12-03-2004
Kærsangervej 16,Daugård,8721,5,149,1972,920000.0,06-11-2003
Gl Vejlevej 44,Daugård,8721,4,116,1950,765000.0,03-11-2003
Strandvejen 80,Daugård,8721,3,90,1877,1985000.0,24-10-2003
Tranevej 115,Daugård,8721,5,167,2005,259075.0,16-09-2003
Gl Vejlevej 3,Daugård,8721,5,217,2006,450000.0,15-08-2003
Tranevej 58,Daugård,8721,5,169,2004,222300.0,28-07-2003
Granhøjvej 4,Daugård,8721,3,142,1901,625000.0,21-06-2003
Tranevej 44,Daugård,8721,5,151,2004,196270.0,25-05-2003
Agertoften 2,Daugård,8721,5,120,1997,1500000.0,23-05-2003
Tranevej 56,Daugård,8721,6,204,2004,284810.0,01-04-2003
Hestehaven 2,Daugård,8721,5,140,1955,419279.0,27-03-2003
Kohavevej 54,Daugård,8721,4,204,1985,2525000.0,15-03-2003
Bogfinkevej 12,Daugård,8721,6,165,1973,1050000.0,03-03-2003
Ndr Stationsvej 26,Daugård,8721,3,87,1906,425000.0,26-02-2003
Strandvejen 4,Daugård,8721,6,162,1906,1470000.0,27-12-2002
Daugårdvej 7,Daugård,8721,6,125,1895,790000.0,31-10-2002
Musvitvej 8,Daugård,8721,4,122,1970,938000.0,18-10-2002
Ndr Stationsvej 22,Daugård,8721,4,95,1927,395000.0,04-10-2002
Egehøjvej 21,Daugård,8721,3,96,1850,760000.0,26-09-2002
Mælkevejen 22,Daugård,8721,4,58,1979,697500.0,22-09-2002
Tranevej 21,Daugård,8721,5,169,1977,1155000.0,12-09-2002
Tranevej 117,Daugård,8721,5,166,2005,257785.0,03-06-2002
Bogfinkevej 9,Daugård,8721,6,179,1974,800000.0,24-05-2002
Højkildevej 40,Daugård,8721,4,115,1928,752500.0,23-05-2002
Tranevej 54,Daugård,8721,5,140,2002,279870.0,06-05-2002
Gl Vejlevej 40,Daugård,8721,4,114,1946,890000.0,01-04-2002
Tranevej 52,Daugård,8721,5,203,2004,276640.0,03-03-2002
Gl Vejlevej 8,Daugård,8721,4,112,1777,650000.0,24-02-2002
Agertoften 1,Daugård,8721,4,207,1971,999999.0,23-02-2002
Bogfinkevej 11,Daugård,8721,6,212,1972,1115000.0,08-02-2002
Stabelhjørnevej 24,Daugård,8721,4,132,2002,400000.0,20-01-2002
Tranevej 35,Daugård,8721,6,174,1977,1050000.0,20-12-2001
Ørumvej 60,Daugård,8721,11,591,1929,3525000.0,05-11-2001
Mælkevejen 8,Daugård,8721,4,89,1981,978000.0,26-10-2001
Grobetoften 4,Daugård,8721,7,173,1912,1250000.0,18-10-2001
Nørremarksvej 20,Daugård,8721,4,160,1877,1079000.0,17-08-2001
Nordbygårdvej 15,Daugård,8721,4,136,1995,1275000.0,22-06-2001
Fyrhøjvej 2,Daugård,8721,4,99,1920,960000.0,13-06-2001
Bogfinkevej 3,Daugård,8721,5,147,1972,1100000.0,05-05-2001
Skolevej 1,Daugård,8721,5,166,1960,467152.0,30-03-2001
Vibevej 14,Daugård,8721,4,108,1969,765398.0,12-03-2001
Ndr Stationsvej 14,Daugård,8721,3,151,1909,595000.0,21-02-2001
Strandvejen 116,Daugård,8721,3,124,1972,1700000.0,30-11-2000
Gl Vejlevej 38,Daugård,8721,5,169,1928,740000.0,03-11-2000
Agertoften 6,Daugård,8721,8,279,1966,1354327.0,27-10-2000
Nordbygårdvej 35,Daugård,8721,5,164,1998,1550000.0,15-10-2000
Strandvejen 42,Daugård,8721,7,325,2003,2999047.0,02-10-2000
Ndr Stationsvej 10,Daugård,8721,5,172,1949,950126.0,29-09-2000
Gl Vejlevej 58,Daugård,8721,5,110,1870,875000.0,28-09-2000
Tranevej 37,Daugård,8721,4,164,1977,1220000.0,20-09-2000
Mælkevejen 24,Daugård,8721,3,67,2002,213400.0,17-09-2000
Tranevej 14,Daugård,8721,3,82,1984,700000.0,25-08-2000
Kærsangervej 14,Daugård,8721,6,167,1972,880151.0,17-08-2000
Tranevej 55,Daugård,8721,5,165,1988,1475000.0,02-08-2000
Vandværksvej 5,Daugård,8721,5,150,1965,800000.0,07-03-2000
Musvitvej 19,Daugård,8721,6,190,1971,1150000.0,03-03-2000
Nordbygårdvej 104,Daugård,8721,5,153,2007,1038000.0,26-02-2000
Juelsmindevej 368,Daugård,8721,5,224,2006,1100000.0,10-02-2000
Strandvejen 134,Daugård,8721,5,290,1996,2300000.0,15-12-1999
Ndr Stationsvej 17,Daugård,8721,5,112,1905,292316.0,30-11-1999
Musvitvej 4,Daugård,8721,4,173,1971,1000000.0,27-11-1999
Musvitvej 1,Daugård,8721,6,275,1972,1245000.0,17-11-1999
Kirkebuen 3,Daugård,8721,3,112,1962,709000.0,13-10-1999
Lærkevænget 1,Daugård,8721,8,216,1964,1168000.0,30-09-1999
Vandværksvej 31,Daugård,8721,6,170,1974,850000.0,24-09-1999
Bogfinkevej 6,Daugård,8721,6,169,1972,1286000.0,06-09-1999
Gl Vejlevej 62,Daugård,8721,4,137,1897,778000.0,10-08-1999
Kærsangervej 6,Daugård,8721,5,185,1972,990000.0,06-08-1999
Tranevej 20,Daugård,8721,4,99,1984,800000.0,04-08-1999
Tranevej 7,Daugård,8721,5,112,1976,857440.0,30-07-1999
Påskegårdsalle 2B,Daugård,8721,4,141,2000,230000.0,05-07-1999
Gl Vejlevej 16,Daugård,8721,4,140,1900,822452.0,03-07-1999
Kærsangervej 1,Daugård,8721,4,178,1972,892000.0,23-06-1999
Nordbygårdvej 27,Daugård,8721,5,155,1993,1220000.0,25-05-1999
Storskovvej 10,Daugård,8721,7,262,1972,1125000.0,14-05-1999
Mælkevejen 6,Daugård,8721,5,80,1981,1425000.0,26-04-1999
Nordbygårdvej 61,Daugård,8721,7,224,2000,208480.0,21-04-1999
Hestehaven 7,Daugård,8721,4,82,1835,239000.0,15-04-1999
Nordbygårdvej 49,Daugård,8721,5,157,1999,141440.0,06-04-1999
Nordbygårdvej 63,Daugård,8721,4,150,1999,155200.0,15-03-1999
Tranevej 33,Daugård,8721,5,132,1977,975000.0,13-03-1999
Gl Vejlevej 39,Daugård,8721,3,91,1956,730000.0,09-02-1999
Drosselvej 12,Daugård,8721,5,126,1966,822600.0,01-02-1999
Nordbygårdvej 65,Daugård,8721,5,169,1999,153920.0,17-11-1998
Nordbygårdvej 55,Daugård,8721,5,162,2000,167360.0,03-11-1998
Musvitvej 12,Daugård,8721,5,143,1971,472000.0,26-10-1998
Nordbygårdvej 53,Daugård,8721,5,130,1998,142560.0,11-08-1998
Gl Vejlevej 28B,Daugård,8721,3,85,1963,598142.0,10-08-1998
Nordbygårdvej 33,Daugård,8721,5,188,1998,1680000.0,04-08-1998
Strandvejen 5,Daugård,8721,4,134,1962,1200000.0,03-07-1998
Nordbygårdvej 67,Daugård,8721,6,175,1998,152960.0,02-07-1998
Nordbygårdvej 59,Daugård,8721,5,176,1999,204480.0,25-06-1998
Nørremarksvej 9,Daugård,8721,4,88,1965,400000.0,20-04-1998
Ørumvej 55,Daugård,8721,5,100,1936,200000.0,30-03-1998
Nordbygårdvej 41,Daugård,8721,5,157,1998,156400.0,13-02-1998
Ndr Stationsvej 13,Daugård,8721,4,157,1905,410000.0,13-01-1998
Gl Vejlevej 43,Daugård,8721,3,101,1965,641000.0,05-01-1998
Højkildevej 1,Daugård,8721,5,132,1905,318335.0,25-11-1997
