street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Rugvangen 16,Kirke Såby,4060,8,160,1974,1295000.0,21-06-2016
Bygmarken 58,Kirke Såby,4060,6,168,1975,1700000.0,21-06-2016
Vibekæret 11,Kirke Såby,4060,3,68,1981,610000.0,10-06-2016
Torkilstrupvej 21,Kirke Såby,4060,3,114,1921,892500.0,07-06-2016
Indelukket 7,Kirke Såby,4060,5,72,1970,720000.0,31-05-2016
Havrevænget 95,Kirke Såby,4060,5,110,1973,740341.0,31-05-2016
Acacievej 2B,Kirke Såby,4060,4,110,1965,1625000.0,27-05-2016
Granvænget 2,Kirke Såby,4060,5,206,1967,1195500.0,26-05-2016
Rugvangen 9,Kirke Såby,4060,5,136,1970,620018.0,26-05-2016
Indelukket 3A,Kirke Såby,4060,3,94,2000,1195000.0,25-05-2016
Rødtjørnevej 20,Kirke Såby,4060,6,171,1965,1357000.0,24-05-2016
Falkevænget 12,Kirke Såby,4060,7,209,1975,2050000.0,12-05-2016
Havrevænget 42,Kirke Såby,4060,4,159,1973,1625000.0,02-05-2016
Baldersvej 13,Kirke Såby,4060,5,200,1870,2000000.0,26-04-2016
Storkevænget 14,Kirke Såby,4060,4,190,1974,1975000.0,25-04-2016
Sonnerup Gade 33C,Kirke Såby,4060,4,99,1985,1495000.0,19-04-2016
Bygmarken 14,Kirke Såby,4060,5,137,1972,1150000.0,03-04-2016
Acacievej 13A,Kirke Såby,4060,9,228,1908,11940000.0,01-04-2016
Rørsangervænget 11,Kirke Såby,4060,6,138,1979,1595000.0,23-03-2016
Englerup Gade 46,Kirke Såby,4060,8,222,1930,2250000.0,23-03-2016
Havrevænget 109,Kirke Såby,4060,4,128,1973,1450000.0,15-03-2016
Hejrevej 26,Kirke Såby,4060,3,77,1976,1030000.0,11-03-2016
Sonnerupvej 48,Kirke Såby,4060,6,152,1827,6950000.0,10-03-2016
Baldersvej 3B,Kirke Såby,4060,5,153,1950,1400000.0,09-03-2016
Munkholmvej 389,Kirke Såby,4060,4,104,1934,1000000.0,02-03-2016
Ordrup Gade 40,Kirke Såby,4060,5,170,1877,3985000.0,02-03-2016
Ternevej 7,Kirke Såby,4060,3,64,1963,1035000.0,01-03-2016
Skovbrinken 47,Kirke Såby,4060,5,142,1974,1450000.0,24-02-2016
Dyvelslystvej 1,Kirke Såby,4060,4,118,1916,19595000.0,20-02-2016
Rye Gade 1A,Kirke Såby,4060,4,126,1989,1550000.0,10-02-2016
Svanevænget 9,Kirke Såby,4060,4,125,1974,1350000.0,08-02-2016
Havrevænget 69,Kirke Såby,4060,5,136,1973,1000000.0,12-01-2016
Landevejen 133,Kirke Såby,4060,7,197,1774,900000.0,02-01-2016
Brobjergvej 10,Kirke Såby,4060,6,128,1900,1147500.0,31-12-2015
Vintre Møller 12,Kirke Såby,4060,5,243,1910,878000.0,15-12-2015
Storkevænget 2,Kirke Såby,4060,4,107,1974,1045000.0,15-12-2015
Munkholmvej 402,Kirke Såby,4060,4,123,1951,690000.0,15-12-2015
Sonnerupvej 60,Kirke Såby,4060,5,140,1775,1750000.0,13-12-2015
Hejrevej 31,Kirke Såby,4060,3,166,1962,2950000.0,11-12-2015
Vibekæret 58,Kirke Såby,4060,3,61,1962,700000.0,11-12-2015
Landevejen 65,Kirke Såby,4060,5,126,1942,1150000.0,10-12-2015
Landevejen 86,Kirke Såby,4060,7,167,1960,2100000.0,08-12-2015
Fyrrevænget 9,Kirke Såby,4060,5,167,1973,1850000.0,07-12-2015
Glentevænget 2,Kirke Såby,4060,4,148,1973,797500.0,27-11-2015
Magnolievej 15,Kirke Såby,4060,4,123,1964,1245000.0,25-11-2015
Duevej 1,Kirke Såby,4060,3,60,1963,1150000.0,29-10-2015
Ærøvej 37,Kirke Såby,4060,5,189,2005,3150000.0,29-10-2015
Fjordvej 6,Kirke Såby,4060,2,65,1963,650000.0,25-10-2015
Thorsvej 1,Kirke Såby,4060,3,102,2011,1075000.0,20-10-2015
Hyldevænget 11,Kirke Såby,4060,3,90,1984,1150000.0,16-10-2015
Solsortevænget 13,Kirke Såby,4060,4,170,1976,1350000.0,14-10-2015
Morsøvej 8,Kirke Såby,4060,6,173,1902,2375000.0,03-10-2015
Snebærvej 2,Kirke Såby,4060,4,150,1996,2175000.0,15-09-2015
Havrevænget 44,Kirke Såby,4060,5,127,1973,1760000.0,14-09-2015
Bogfinkevænget 10,Kirke Såby,4060,5,140,1997,2175000.0,28-08-2015
Thorsvej 15,Kirke Såby,4060,8,176,1900,2700000.0,25-08-2015
Ordrup Gade 44,Kirke Såby,4060,5,160,1937,3800000.0,22-08-2015
Drosselvænget 6,Kirke Såby,4060,4,142,1974,707925.0,20-08-2015
Granvænget 12,Kirke Såby,4060,4,125,1973,1750000.0,17-08-2015
Skovbrinken 13,Kirke Såby,4060,4,111,1985,1350000.0,17-08-2015
Englerup Gade 45,Kirke Såby,4060,5,108,1952,3050000.0,13-08-2015
Munkholmvej 395,Kirke Såby,4060,3,84,1837,945000.0,02-08-2015
Rye Gade 18C,Kirke Såby,4060,4,144,1986,1895000.0,28-07-2015
Solsortevænget 11,Kirke Såby,4060,5,169,1974,1722500.0,23-07-2015
Mandøvej 3,Kirke Såby,4060,5,160,1980,2060000.0,20-07-2015
Lindevangsvej 4,Kirke Såby,4060,4,131,1963,1350000.0,13-07-2015
Havrevænget 75,Kirke Såby,4060,5,162,1973,1230000.0,12-07-2015
Hejrevej 24,Kirke Såby,4060,4,90,1996,940000.0,30-06-2015
Stærevænget 11,Kirke Såby,4060,4,147,1973,1725000.0,26-06-2015
Elmevænget 9,Kirke Såby,4060,8,186,1967,1700000.0,23-06-2015
Landevejen 78,Kirke Såby,4060,6,165,1900,2320000.0,11-06-2015
Havrevænget 23,Kirke Såby,4060,5,147,1973,975000.0,10-06-2015
Torkilstrupvej 13,Kirke Såby,4060,8,182,1921,2280000.0,03-06-2015
Omøvej 4,Kirke Såby,4060,3,84,1932,750000.0,28-05-2015
Fjordvej 5,Kirke Såby,4060,3,50,1963,250000.0,20-05-2015
Magnolievej 14,Kirke Såby,4060,4,103,1964,1275000.0,12-05-2015
Lokesvej 3,Kirke Såby,4060,3,128,2009,2225000.0,07-05-2015
Hejrevej 49,Kirke Såby,4060,4,80,1971,1845000.0,06-05-2015
Uglestrup Gade 3,Kirke Såby,4060,6,150,1830,550000.0,04-05-2015
Falkevænget 3,Kirke Såby,4060,5,140,1984,854783.0,01-05-2015
Fasanvænget 2,Kirke Såby,4060,5,140,1978,884000.0,17-04-2015
Uglestrup Gade 2B,Kirke Såby,4060,8,247,1984,1050000.0,25-03-2015
Hejrevej 25,Kirke Såby,4060,5,96,1966,1028953.0,19-03-2015
Fanøvej 4,Kirke Såby,4060,4,124,1941,641000.0,17-03-2015
Englerup Gade 27A,Kirke Såby,4060,6,198,1980,1800000.0,04-03-2015
Havrevænget 85,Kirke Såby,4060,5,113,1978,1385000.0,23-02-2015
Fanøvej 11,Kirke Såby,4060,4,87,1960,1225000.0,11-02-2015
Englerup Gade 36,Kirke Såby,4060,4,93,1850,1110000.0,10-02-2015
Fjordvej 11,Kirke Såby,4060,3,72,2006,1145000.0,27-01-2015
Landevejen 52,Kirke Såby,4060,4,144,1900,1675000.0,26-01-2015
Vibekæret 15,Kirke Såby,4060,3,50,1964,535000.0,13-01-2015
Huginsvænget 2,Kirke Såby,4060,7,270,1777,924780.0,13-01-2015
Havrevænget 46,Kirke Såby,4060,5,131,1976,1495000.0,09-01-2015
Hejrevej 45,Kirke Såby,4060,5,146,1967,1875000.0,02-01-2015
Duevej 6,Kirke Såby,4060,4,78,1977,590000.0,02-01-2015
Vibekæret 66,Kirke Såby,4060,3,49,1966,200000.0,23-12-2014
Vibekæret 25,Kirke Såby,4060,3,44,1967,100000.0,16-12-2014
Rødtjørnevej 18,Kirke Såby,4060,6,148,1967,1050000.0,15-12-2014
Ternevej 5,Kirke Såby,4060,4,84,1980,480714.0,08-12-2014
Hyldevænget 10,Kirke Såby,4060,6,169,1985,1995000.0,05-12-2014
Sonnerupvej 40,Kirke Såby,4060,5,266,1847,3300000.0,26-11-2014
Ternevænget 11,Kirke Såby,4060,4,124,1976,1300000.0,20-11-2014
Uglestrup Gade 20,Kirke Såby,4060,4,86,1962,1620000.0,12-11-2014
Landevejen 96,Kirke Såby,4060,5,149,1827,2660000.0,07-11-2014
Rødkælkevænget 4,Kirke Såby,4060,4,132,1976,1215000.0,06-11-2014
Englerupvej 94,Kirke Såby,4060,4,189,1950,1350000.0,13-10-2014
Granvænget 7,Kirke Såby,4060,7,206,1971,1995000.0,09-10-2014
Skovbrinken 35,Kirke Såby,4060,4,120,1977,1450000.0,22-09-2014
Bygmarken 118,Kirke Såby,4060,5,149,1971,850000.0,21-09-2014
Lindevangsvej 3,Kirke Såby,4060,3,97,1963,600000.0,18-09-2014
Bygmarken 40,Kirke Såby,4060,4,127,1976,985000.0,12-08-2014
Bygmarken 125,Kirke Såby,4060,5,136,1972,1050000.0,08-08-2014
Vibekæret 3,Kirke Såby,4060,2,42,1963,200000.0,30-07-2014
Odinsvej 6,Kirke Såby,4060,5,134,1975,1530000.0,25-07-2014
Elverdamsvej 42,Kirke Såby,4060,4,124,1930,700000.0,14-07-2014
Heimdalsvænget 4,Kirke Såby,4060,3,96,1963,845000.0,14-07-2014
Ejbyvej 1,Kirke Såby,4060,7,127,1920,1500000.0,25-06-2014
Odinsvej 15,Kirke Såby,4060,5,155,1900,900000.0,16-06-2014
Ejbyvej 4,Kirke Såby,4060,3,173,2003,2500000.0,12-06-2014
Fuglebakken 8,Kirke Såby,4060,4,80,1972,1500000.0,11-06-2014
Høgevænget 1,Kirke Såby,4060,5,124,1973,1100000.0,10-06-2014
Granvænget 5,Kirke Såby,4060,5,91,1971,800000.0,09-06-2014
Søndre Ryevej 4,Kirke Såby,4060,6,210,1964,2333452.0,27-05-2014
Hejrevej 43,Kirke Såby,4060,5,105,1972,2000000.0,22-05-2014
Bygmarken 15,Kirke Såby,4060,5,141,1971,600800.0,14-05-2014
Acacievej 9,Kirke Såby,4060,5,165,1929,1400000.0,12-05-2014
Havrevænget 87,Kirke Såby,4060,5,155,1973,800000.0,08-05-2014
Landevejen 49,Kirke Såby,4060,2,100,1940,450000.0,02-05-2014
Magnolievej 2,Kirke Såby,4060,5,117,1966,1535000.0,15-04-2014
Sonnerup Gade 21,Kirke Såby,4060,5,97,1920,600000.0,11-04-2014
Storkevænget 17,Kirke Såby,4060,4,121,1974,1295000.0,11-04-2014
Bygmarken 20,Kirke Såby,4060,4,111,1979,550000.0,09-04-2014
Sonnerup Gade 1,Kirke Såby,4060,9,181,1790,1995000.0,03-04-2014
Skovvejen 6,Kirke Såby,4060,3,170,1921,3683800.0,28-02-2014
Rønnevej 6,Kirke Såby,4060,5,199,2006,3150000.0,23-02-2014
Rørsangervænget 6,Kirke Såby,4060,4,120,1974,1570000.0,16-02-2014
Havrevænget 81,Kirke Såby,4060,6,163,1984,1700000.0,12-02-2014
Rørsangervænget 4,Kirke Såby,4060,5,123,1974,1100000.0,11-02-2014
Vibekæret 50,Kirke Såby,4060,3,45,1965,225000.0,06-02-2014
Havrevænget 27,Kirke Såby,4060,3,138,1974,983500.0,04-02-2014
Ravnevænget 4,Kirke Såby,4060,4,122,1974,1150000.0,22-01-2014
Skovbrinken 57,Kirke Såby,4060,5,127,1972,1050000.0,06-01-2014
Uglevænget 1,Kirke Såby,4060,5,143,1974,1207075.0,19-12-2013
Uglestrup Gade 8,Kirke Såby,4060,3,86,1971,500000.0,05-12-2013
Englerup Gade 10,Kirke Såby,4060,3,117,1957,1006895.0,04-12-2013
Munkholmvej 403,Kirke Såby,4060,4,104,1850,950000.0,01-12-2013
Bygmarken 50,Kirke Såby,4060,3,111,1987,1195000.0,28-11-2013
Thorsvej 3,Kirke Såby,4060,7,180,1777,1300000.0,19-11-2013
Høgevænget 5,Kirke Såby,4060,4,140,1974,1525000.0,17-11-2013
Englerupvej 50,Kirke Såby,4060,4,136,1952,825000.0,14-11-2013
Skovbrinken 25,Kirke Såby,4060,3,120,1970,1400000.0,28-10-2013
Rørsangervænget 1,Kirke Såby,4060,4,102,1973,1175000.0,25-10-2013
Ravnevænget 13,Kirke Såby,4060,7,207,1977,1600000.0,24-10-2013
Landevejen 115,Kirke Såby,4060,4,137,1928,1500000.0,24-10-2013
Morsøvej 11,Kirke Såby,4060,4,110,1965,800000.0,22-10-2013
Toftevej 7,Kirke Såby,4060,3,137,1980,623614.0,18-10-2013
Indelukket 41,Kirke Såby,4060,3,59,2000,780000.0,22-09-2013
Egevej 17,Kirke Såby,4060,7,150,1940,650000.0,06-09-2013
Indelukket 5,Kirke Såby,4060,3,50,1977,500000.0,27-08-2013
Svanevej 2,Kirke Såby,4060,3,57,1989,650000.0,25-08-2013
Indelukket 29,Kirke Såby,4060,4,88,1969,845000.0,19-08-2013
Nannasvej 1,Kirke Såby,4060,2,90,1900,595000.0,24-07-2013
Landevejen 42,Kirke Såby,4060,2,174,1909,1025000.0,04-07-2013
Bygmarken 100,Kirke Såby,4060,5,175,1973,1016000.0,04-07-2013
Elmevænget 4,Kirke Såby,4060,4,120,1969,650000.0,02-07-2013
Bøgevænget 8,Kirke Såby,4060,6,155,1967,1470000.0,01-07-2013
Odinsvej 16,Kirke Såby,4060,2,82,1777,350000.0,29-06-2013
Bygmarken 85,Kirke Såby,4060,4,151,1972,1500000.0,28-06-2013
Acacievej 8,Kirke Såby,4060,5,127,1967,1225000.0,27-06-2013
Bygmarken 48,Kirke Såby,4060,3,112,1972,995000.0,18-06-2013
Landevejen 68,Kirke Såby,4060,4,90,1925,500000.0,13-06-2013
Ordrup Gade 28,Kirke Såby,4060,5,117,1973,1150000.0,13-06-2013
Ordrup Gade 38,Kirke Såby,4060,4,112,1972,800000.0,03-06-2013
Drosselvænget 1,Kirke Såby,4060,4,130,1978,1300000.0,28-05-2013
Havrevænget 9,Kirke Såby,4060,7,161,1973,1650000.0,03-05-2013
Bygmarken 115,Kirke Såby,4060,5,154,1973,1890000.0,02-05-2013
Landevejen 119,Kirke Såby,4060,7,156,1933,1722000.0,23-04-2013
Havrevænget 48,Kirke Såby,4060,5,148,1974,925000.0,12-04-2013
Landevejen 24,Kirke Såby,4060,6,129,1958,1195000.0,04-04-2013
Bygmarken 3,Kirke Såby,4060,5,131,1973,1000000.0,31-03-2013
Morsøvej 6,Kirke Såby,4060,4,134,1827,500000.0,29-03-2013
Heimdalsvænget 6,Kirke Såby,4060,4,96,1963,500000.0,21-03-2013
Pilevænget 9,Kirke Såby,4060,7,198,1969,1650000.0,18-03-2013
Englerupvej 68,Kirke Såby,4060,6,122,1910,580000.0,14-03-2013
Bygmarken 88,Kirke Såby,4060,4,148,1972,2500000.0,26-02-2013
Skovbrinken 3D,Kirke Såby,4060,4,97,1986,750000.0,22-02-2013
Thorsvej 18,Kirke Såby,4060,3,80,1925,550000.0,11-02-2013
Rye Gade 18A,Kirke Såby,4060,4,144,1986,1660000.0,30-01-2013
Vibekæret 28,Kirke Såby,4060,5,86,1964,603500.0,18-01-2013
Uglevænget 5,Kirke Såby,4060,4,108,1984,1450000.0,17-01-2013
Rye Gade 1B,Kirke Såby,4060,5,175,2011,2375000.0,16-01-2013
Jenslevvej 79,Kirke Såby,4060,8,200,1880,387000.0,02-01-2013
Elmevænget 1,Kirke Såby,4060,4,124,1968,1075000.0,21-12-2012
Bygmarken 16,Kirke Såby,4060,5,149,1973,168462.0,07-12-2012
Bygmarken 25,Kirke Såby,4060,4,132,1974,1135041.0,21-11-2012
Landevejen 80,Kirke Såby,4060,6,169,1942,900000.0,17-11-2012
Vibekæret 64,Kirke Såby,4060,2,22,1971,245000.0,15-11-2012
Vibekæret 2,Kirke Såby,4060,2,65,1970,280000.0,02-11-2012
Hejrevej 14,Kirke Såby,4060,3,76,2003,1100000.0,23-10-2012
Drosselvænget 4,Kirke Såby,4060,6,127,1976,1270000.0,18-10-2012
Havrevænget 113,Kirke Såby,4060,5,136,1973,1300000.0,10-10-2012
Bøgevænget 11,Kirke Såby,4060,4,100,1967,845000.0,05-10-2012
Landevejen 59,Kirke Såby,4060,5,209,1948,1180000.0,26-09-2012
Bygmarken 5,Kirke Såby,4060,6,182,1974,1300000.0,14-09-2012
Rørsangervænget 7,Kirke Såby,4060,5,141,1977,591799.0,09-09-2012
Skovbrinken 20,Kirke Såby,4060,4,120,1978,860000.0,06-09-2012
Magnolievej 10,Kirke Såby,4060,4,128,1964,1295000.0,29-08-2012
Hejrevej 33,Kirke Såby,4060,4,74,1975,1350000.0,24-08-2012
Landevejen 103,Kirke Såby,4060,4,136,1926,900000.0,31-07-2012
Hejrevej 22,Kirke Såby,4060,4,118,1969,535000.0,20-07-2012
Landevejen 94,Kirke Såby,4060,4,139,1915,895000.0,12-07-2012
Ordrup Gade 24,Kirke Såby,4060,4,139,1976,910000.0,11-07-2012
Bygmarken 1,Kirke Såby,4060,4,100,1973,995000.0,03-07-2012
Munkholmvej 414,Kirke Såby,4060,5,220,1930,4895000.0,28-06-2012
Svanevej 6,Kirke Såby,4060,3,74,1970,900000.0,18-06-2012
Fuglebakken 18,Kirke Såby,4060,4,151,1992,131750.0,10-06-2012
Morsøvej 28,Kirke Såby,4060,10,310,1893,2930000.0,03-06-2012
Uglestrup Gade 2A,Kirke Såby,4060,4,154,1995,1795000.0,03-05-2012
Snebærvej 4,Kirke Såby,4060,4,123,1976,1225000.0,30-04-2012
Havrevænget 131,Kirke Såby,4060,4,120,1979,1300000.0,25-04-2012
Landevejen 44,Kirke Såby,4060,6,138,1887,1365000.0,23-04-2012
Sonnerup Gade 23,Kirke Såby,4060,4,90,1900,600000.0,17-04-2012
Hornsherredvej 51,Kirke Såby,4060,3,104,1958,1350000.0,12-04-2012
Havrevænget 115,Kirke Såby,4060,5,168,1972,1150000.0,04-04-2012
Havrevænget 119,Kirke Såby,4060,6,151,1976,1427390.0,21-03-2012
Hejrevej 55,Kirke Såby,4060,2,65,1971,1500000.0,31-01-2012
Magnolievej 16,Kirke Såby,4060,4,111,1964,965000.0,31-01-2012
Odinsvej 5,Kirke Såby,4060,5,192,1899,900000.0,17-01-2012
Birkevænget 8,Kirke Såby,4060,6,174,1973,1600000.0,11-01-2012
Fjordvej 12,Kirke Såby,4060,3,134,2010,1870000.0,28-12-2011
Bygmarken 54,Kirke Såby,4060,4,111,1977,995000.0,09-12-2011
Lindevangsvej 10,Kirke Såby,4060,1,100,1962,1172500.0,20-10-2011
Ærøvej 32,Kirke Såby,4060,5,146,2001,1154001.0,04-10-2011
Englerupvej 2,Kirke Såby,4060,6,208,1907,2957967.0,02-10-2011
Allikevænget 1,Kirke Såby,4060,6,168,1973,1495000.0,27-09-2011
Havrevænget 20,Kirke Såby,4060,4,124,1972,995000.0,27-09-2011
Enggårdsvej 24,Kirke Såby,4060,7,224,1800,2162500.0,16-09-2011
Englerup Gade 5B,Kirke Såby,4060,7,193,1971,1495000.0,05-09-2011
Englerup Gade 40,Kirke Såby,4060,4,235,1974,2400000.0,31-08-2011
Falkevænget 1,Kirke Såby,4060,5,108,1975,1450000.0,07-08-2011
Uglevænget 7,Kirke Såby,4060,5,140,1973,1150000.0,05-08-2011
Vibekæret 52,Kirke Såby,4060,2,50,1970,495000.0,02-08-2011
Svanevænget 11,Kirke Såby,4060,4,140,2004,1950000.0,23-07-2011
Rugvangen 14,Kirke Såby,4060,5,137,1974,1200000.0,22-07-2011
Langtved 5,Kirke Såby,4060,4,122,1916,1900000.0,19-07-2011
Nordre Ryevej 70,Kirke Såby,4060,5,116,1877,390000.0,19-07-2011
Hejrevej 51,Kirke Såby,4060,5,125,1996,2484500.0,14-07-2011
Hejrevej 30,Kirke Såby,4060,4,73,1962,800000.0,28-06-2011
Egevej 2,Kirke Såby,4060,6,135,1962,1285000.0,23-06-2011
Ærøvej 28,Kirke Såby,4060,5,136,2001,2275000.0,23-06-2011
Morsøvej 3,Kirke Såby,4060,6,122,1925,1400000.0,17-06-2011
Havrevænget 15,Kirke Såby,4060,6,175,1974,1675000.0,14-06-2011
Bygmarken 53,Kirke Såby,4060,4,138,1978,939000.0,06-06-2011
Thorsvej 20,Kirke Såby,4060,10,139,1900,3775000.0,01-06-2011
Vibekæret 4,Kirke Såby,4060,3,74,1971,500000.0,30-05-2011
Nordre Ryevej 50,Kirke Såby,4060,3,168,1959,1000000.0,17-05-2011
Fanøvej 9,Kirke Såby,4060,4,90,1959,825000.0,13-05-2011
Rye Gade 7,Kirke Såby,4060,4,83,1850,1095000.0,20-04-2011
Vibekæret 16,Kirke Såby,4060,3,57,1966,635000.0,11-04-2011
Svanevej 16,Kirke Såby,4060,4,93,1963,1750000.0,07-04-2011
Glentevænget 5,Kirke Såby,4060,4,131,1974,1175000.0,03-04-2011
Granvænget 3,Kirke Såby,4060,4,190,1967,533333.0,01-04-2011
Egevej 13,Kirke Såby,4060,4,112,1967,1250000.0,30-03-2011
Landevejen 60,Kirke Såby,4060,5,160,1952,1825000.0,18-03-2011
Rømøvej 4,Kirke Såby,4060,3,96,1827,654000.0,23-02-2011
Ternevænget 2,Kirke Såby,4060,4,111,1985,1001000.0,08-02-2011
Torkilstrupvej 17,Kirke Såby,4060,8,347,1800,7900000.0,27-01-2011
Thorsvej 16,Kirke Såby,4060,4,130,1969,1350000.0,19-01-2011
Ternevej 3,Kirke Såby,4060,3,84,1989,187000.0,19-01-2011
Rugvangen 32,Kirke Såby,4060,4,128,1977,1300000.0,10-01-2011
Egevej 9,Kirke Såby,4060,3,88,1954,550000.0,04-01-2011
Baldersvej 3A,Kirke Såby,4060,5,177,1830,1095000.0,22-12-2010
Brobjergvej 8,Kirke Såby,4060,9,260,1860,720000.0,21-12-2010
Bygmarken 94,Kirke Såby,4060,4,136,1977,725000.0,17-12-2010
Odinsvej 12,Kirke Såby,4060,5,180,1906,1300000.0,14-12-2010
Storkevænget 21,Kirke Såby,4060,4,133,1974,1825000.0,21-11-2010
Landevejen 40,Kirke Såby,4060,4,100,1800,2995000.0,11-11-2010
Baldersvej 12,Kirke Såby,4060,7,199,1968,1500000.0,26-10-2010
Kastanievej 11A,Kirke Såby,4060,5,221,2006,3200000.0,19-10-2010
Fjordvej 16,Kirke Såby,4060,4,125,2007,2000000.0,11-10-2010
Bygmarken 33,Kirke Såby,4060,6,166,1977,1819000.0,10-09-2010
Pilevænget 10,Kirke Såby,4060,5,154,1970,1750000.0,10-09-2010
Rugvangen 24,Kirke Såby,4060,4,167,1975,1150000.0,24-08-2010
Rugvangen 34,Kirke Såby,4060,4,168,1972,995000.0,24-08-2010
Solsortevænget 8,Kirke Såby,4060,6,205,1976,1695000.0,24-08-2010
Landevejen 26,Kirke Såby,4060,5,126,1877,200000.0,20-08-2010
Stærevænget 12,Kirke Såby,4060,4,185,1974,1300000.0,18-08-2010
Landevejen 109,Kirke Såby,4060,5,156,1929,482249.0,16-08-2010
Bygmarken 52,Kirke Såby,4060,6,146,1974,1298000.0,23-07-2010
Torkilstrupvej 8,Kirke Såby,4060,7,190,1921,3200000.0,19-07-2010
Englerupvej 77,Kirke Såby,4060,3,89,1947,1212000.0,15-07-2010
Kragevænget 6,Kirke Såby,4060,4,134,1978,1675000.0,14-07-2010
Birkevænget 1,Kirke Såby,4060,5,171,1969,1775000.0,02-07-2010
Ordrup Gade 23,Kirke Såby,4060,6,150,1904,1150000.0,24-06-2010
Thorsvej 4,Kirke Såby,4060,4,176,1908,2350000.0,21-06-2010
Hejrevej 3,Kirke Såby,4060,3,89,2007,2200000.0,21-06-2010
Egevej 3,Kirke Såby,4060,3,75,1937,700000.0,18-06-2010
Ydonsvænget 1,Kirke Såby,4060,4,125,1965,1100000.0,11-06-2010
Magnolievej 21,Kirke Såby,4060,6,215,1965,1350000.0,09-06-2010
Englerupvej 20,Kirke Såby,4060,4,101,1973,1350000.0,27-05-2010
Hornsherredvej 53,Kirke Såby,4060,6,150,1948,2400000.0,17-05-2010
Skovbrinken 59,Kirke Såby,4060,4,138,1974,1360000.0,16-04-2010
