street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Ildfuglevænget 46,Odense S,5260,4,94,1975,1545000.0,12-05-2017
Søparken 24,Odense S,5260,6,146,1973,775000.0,08-05-2017
Kirkevej 50,Odense S,5260,6,174,1700,1995000.0,05-05-2017
Klaus Berntsens Vej 100,Odense S,5260,4,110,1976,1875000.0,24-04-2017
Guldsmedevænget 115,Odense S,5260,3,75,1975,1033000.0,21-04-2017
Guldsmedevænget 127,Odense S,5260,4,96,1975,1200000.0,21-04-2017
Guldsmedevænget 263,Odense S,5260,4,119,1976,718000.0,20-04-2017
Skovbakken 46,Odense S,5260,6,143,1966,2850000.0,20-04-2017
Volderslev Bygade 6A,Odense S,5260,9,431,1927,2900000.0,14-04-2017
Mejerivej 22,Odense S,5260,4,102,1954,2070000.0,13-04-2017
Kærnehøjvej 54,Odense S,5260,3,137,1964,655597.0,06-04-2017
Tassovænget 1,Odense S,5260,5,118,1957,1750000.0,03-04-2017
Mejerivej 18,Odense S,5260,4,85,1964,950000.0,31-03-2017
Skovbakken 57,Odense S,5260,5,161,1968,2100000.0,31-03-2017
Hjallesegade 20,Odense S,5260,6,167,1954,1795000.0,30-03-2017
"Aulkærvænget 14, ST. 8",Odense S,5260,1,34,1970,495000.0,28-03-2017
Blåbærvej 194,Odense S,5260,5,131,1960,1665000.0,27-03-2017
Lindeparken 13,Odense S,5260,4,142,1968,1715000.0,25-03-2017
Søparken 46,Odense S,5260,5,126,1970,1625000.0,24-03-2017
Bøgildshøjvej 10,Odense S,5260,9,230,1820,7838000.0,23-03-2017
Fangel Bygade 21,Odense S,5260,3,109,1890,1055000.0,22-03-2017
Højby Allé 14,Odense S,5260,2,69,2002,850000.0,21-03-2017
Kløverbakken 11,Odense S,5260,4,85,1955,1030000.0,20-03-2017
Nr. Lyndelse Vej 27,Odense S,5260,6,144,1964,210300.0,20-03-2017
Mensalgårdvej 19,Odense S,5260,5,165,1972,2195000.0,17-03-2017
Grønvej 10,Odense S,5260,3,85,1962,1265000.0,17-03-2017
Stenløsevej 136,Odense S,5260,5,173,1958,2261000.0,17-03-2017
Hjallesegade 9,Odense S,5260,9,308,1909,2700000.0,15-03-2017
Humlebivænget 81,Odense S,5260,5,115,1973,1425000.0,15-03-2017
Højby Allé 20,Odense S,5260,3,69,2003,1175000.0,03-03-2017
Grønvej 97,Odense S,5260,4,112,1953,689500.0,03-03-2017
Stenløsevej 247,Odense S,5260,4,112,1935,1625000.0,01-03-2017
Odensevej 34,Odense S,5260,6,136,1940,1586254.0,01-03-2017
Humlebivænget 26,Odense S,5260,5,176,1973,2400000.0,28-02-2017
Grynmøllen 16,Odense S,5260,4,131,1984,2550000.0,23-02-2017
Blåbærvej 5,Odense S,5260,3,100,1954,1400000.0,22-02-2017
Odensevej 78F,Odense S,5260,3,73,1877,1375000.0,22-02-2017
Bjergmarken 45,Odense S,5260,6,128,1962,2060000.0,22-02-2017
Gyldenhusvej 18,Odense S,5260,6,142,2015,2995000.0,22-02-2017
Solvangen 8,Odense S,5260,4,137,1969,2000000.0,21-02-2017
Skovbakkevænget 40,Odense S,5260,7,200,1927,5995000.0,21-02-2017
Grønvej 12,Odense S,5260,4,114,1962,995000.0,21-02-2017
Kildebakken 11,Odense S,5260,3,89,1953,1325000.0,17-02-2017
Søparken 136,Odense S,5260,6,140,1969,1800000.0,16-02-2017
Ugletoften 209,Odense S,5260,4,109,1988,1750000.0,16-02-2017
Odensevej 78G,Odense S,5260,3,84,1887,1415000.0,16-02-2017
Julagervænget 43,Odense S,5260,5,154,1973,2725000.0,14-02-2017
Brombærvej 14,Odense S,5260,6,170,1962,3395000.0,14-02-2017
Møllebakken 12,Odense S,5260,4,115,1949,1100000.0,14-02-2017
Ærtemarken 21,Odense S,5260,5,131,1994,3050000.0,13-02-2017
Rulkehøjen 37,Odense S,5260,6,127,1969,900000.0,08-02-2017
Bjørnemosevej 141,Odense S,5260,3,96,1907,1665555.0,07-02-2017
Skovbakken 27,Odense S,5260,5,182,1962,1700000.0,07-02-2017
Højbyvej 58B,Odense S,5260,5,162,1998,2895000.0,30-01-2017
Lindved Møllevej 1,Odense S,5260,4,117,1934,1595000.0,30-01-2017
Enebærvej 102,Odense S,5260,4,92,1962,1225000.0,30-01-2017
Ærtemarken 15,Odense S,5260,3,105,1993,2300000.0,29-01-2017
Egebakken 13,Odense S,5260,4,114,1964,734078.0,27-01-2017
Stenløkken 24,Odense S,5260,5,117,1961,1595000.0,27-01-2017
Stationsvej 14,Odense S,5260,5,132,1930,1145000.0,25-01-2017
Lindvedparken 36I,Odense S,5260,1,37,1974,575000.0,25-01-2017
Stubhøjvænget 6,Odense S,5260,4,96,1960,1280000.0,23-01-2017
Guldsmedevænget 125,Odense S,5260,4,92,1975,1340000.0,19-01-2017
Hybenvej 39,Odense S,5260,2,85,1960,1495000.0,19-01-2017
Hollufgårdsvej 8,Odense S,5260,4,130,1954,1050000.0,17-01-2017
Godhedsmindevej 39,Odense S,5260,5,116,1962,2300000.0,10-01-2017
Højby Allé 4,Odense S,5260,3,69,2002,1145000.0,08-01-2017
Hestehøjvej 31,Odense S,5260,4,108,1973,995000.0,06-01-2017
Guldsmedevænget 111,Odense S,5260,3,75,1976,500000.0,04-01-2017
Hybenvej 35,Odense S,5260,4,108,1957,1505000.0,03-01-2017
Lindvedparken 116,Odense S,5260,4,97,1969,1495000.0,03-01-2017
Svendborgvej 333,Odense S,5260,4,176,1953,1135000.0,31-12-2016
Majsmarken 2,Odense S,5260,4,120,1985,2200000.0,22-12-2016
Skærevej 29,Odense S,5260,6,154,1942,602000.0,22-12-2016
Skt. Klemens Vej 42,Odense S,5260,3,128,1971,1500000.0,21-12-2016
