street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Kystvej 11,Hesselager,5874,4,108,1830,935062.0,29-07-2012
Momleby 4,Hesselager,5874,4,94,1864,925000.0,25-07-2012
Hvenemosevej 8,Hesselager,5874,4,110,1904,240000.0,04-07-2012
Falledvej 17,Hesselager,5874,5,187,1944,366914.0,01-07-2012
Østergade 39,Hesselager,5874,5,93,1944,925000.0,29-06-2012
Bellisvej 27,Hesselager,5874,2,63,2014,1350000.0,29-06-2012
Stentoften 64,Hesselager,5874,4,73,1967,1800000.0,28-06-2012
Gudmevej 20,Hesselager,5874,5,111,1934,340000.0,26-06-2012
Revsørevej 60,Hesselager,5874,6,252,1900,2468160.0,22-06-2012
Kløvertoften 16,Hesselager,5874,4,70,1971,1050000.0,04-06-2012
Østergade 38,Hesselager,5874,4,102,1936,600000.0,01-06-2012
Strandstien 8,Hesselager,5874,4,147,2001,4400000.0,29-05-2012
Løvvænget 7,Hesselager,5874,5,135,1974,400000.0,29-05-2012
Vormark Bygade 19A,Hesselager,5874,5,156,1886,450000.0,24-05-2012
Byvejen 40,Hesselager,5874,6,200,1920,1700000.0,22-05-2012
Skovvænget 18,Hesselager,5874,6,180,1971,900000.0,27-04-2012
Galdbjerg Kohavevej 4,Hesselager,5874,6,140,1910,1460000.0,26-04-2012
Byvejen 11,Hesselager,5874,4,102,1947,495000.0,26-04-2012
Bøsørevej 46B,Hesselager,5874,2,27,1932,844000.0,24-04-2012
Kløvertoften 26,Hesselager,5874,3,72,1970,1235000.0,14-04-2012
Langgade 7,Hesselager,5874,3,70,1962,500900.0,15-03-2012
Degnelodden 1B,Hesselager,5874,3,110,1875,500000.0,15-03-2012
Stubmarken 10,Hesselager,5874,4,82,1993,1450000.0,14-03-2012
Buevej 12,Hesselager,5874,3,80,1952,550000.0,27-02-2012
Langgade 29,Hesselager,5874,4,113,1897,70000.0,25-01-2012
Sunderupvej 3,Hesselager,5874,7,234,1877,453690.0,05-01-2012
Revsørevej 13,Hesselager,5874,7,179,1845,705000.0,04-01-2012
Kløvertoften 19,Hesselager,5874,4,79,1970,700000.0,29-12-2011
Bellisvej 23,Hesselager,5874,3,61,2011,400000.0,28-12-2011
"Stokkebæk Strand 8, ST",Hesselager,5874,4,95,2012,892500.0,15-12-2011
Møllevej 23,Hesselager,5874,5,158,1857,975000.0,23-11-2011
Buevej 4,Hesselager,5874,5,114,1948,1075000.0,14-11-2011
Buevej 5,Hesselager,5874,6,170,1955,650000.0,01-11-2011
Purreskovvej 5,Hesselager,5874,4,117,1990,1200000.0,22-10-2011
Holmskov Strand 22,Hesselager,5874,3,68,1962,987600.0,03-10-2011
Kløvertoften 2,Hesselager,5874,3,58,1972,905000.0,21-09-2011
Østergade 41,Hesselager,5874,4,114,1946,260000.0,15-09-2011
Kystvej 8,Hesselager,5874,4,120,1898,900000.0,25-08-2011
Stentoften 5,Hesselager,5874,3,67,1970,995000.0,17-08-2011
Gartnervænget 35A,Hesselager,5874,5,140,2011,1850000.0,07-08-2011
Kløvertoften 10,Hesselager,5874,3,67,1970,1000000.0,04-08-2011
Kløvertoften 5,Hesselager,5874,1,43,1970,625000.0,12-07-2011
Solbakkevej 5,Hesselager,5874,4,137,1989,1445000.0,28-06-2011
Havnevej 23,Hesselager,5874,5,107,1925,1250000.0,27-06-2011
Kløvermarksvej 12,Hesselager,5874,4,116,1973,1275000.0,05-05-2011
Humlebjergvej 41,Hesselager,5874,3,88,1852,1506875.0,03-05-2011
Bøsørevej 32,Hesselager,5874,1,19,1961,720000.0,27-04-2011
Udsigten 14,Hesselager,5874,4,100,1975,617000.0,13-04-2011
Møllevej 19,Hesselager,5874,6,212,1976,1400000.0,07-04-2011
Strandvænget 11,Hesselager,5874,3,60,1961,658750.0,01-04-2011
Engvejen 5,Hesselager,5874,3,86,1960,825000.0,21-03-2011
Syrenvej 5,Hesselager,5874,4,71,1952,725000.0,21-03-2011
Skovvænget 19,Hesselager,5874,5,178,1974,750000.0,21-03-2011
Engvejen 6,Hesselager,5874,4,121,1946,900000.0,16-03-2011
Kløvertoften 13,Hesselager,5874,4,84,1970,1295000.0,25-02-2011
Engvejen 9,Hesselager,5874,3,95,1959,995000.0,18-01-2011
Langgade 33,Hesselager,5874,5,110,1927,215000.0,30-12-2010
Gl. Lundeborgvej 4,Hesselager,5874,4,158,1929,1750000.0,13-12-2010
Gartnervænget 5,Hesselager,5874,4,84,2005,1400000.0,02-12-2010
Højdevej 1,Hesselager,5874,8,175,1895,1600000.0,01-12-2010
Bøsørevej 26,Hesselager,5874,4,154,2009,1525000.0,30-11-2010
Skovstien 3,Hesselager,5874,3,149,1920,950000.0,29-11-2010
Skolevej 20,Hesselager,5874,4,123,1900,350000.0,21-09-2010
Skovvænget 21,Hesselager,5874,6,168,1972,1050000.0,17-09-2010
Tingstedet 16,Hesselager,5874,5,149,1997,1700000.0,09-09-2010
Fiskergade 10,Hesselager,5874,4,110,1950,675000.0,12-08-2010
Klintholm Strand 32,Hesselager,5874,3,56,1994,2750000.0,05-08-2010
Rygårdsvej 26,Hesselager,5874,6,156,1928,1100000.0,02-08-2010
Rygårdsvej 5,Hesselager,5874,4,134,1970,1220000.0,27-07-2010
Åhusene 1,Hesselager,5874,3,100,1700,1185000.0,26-07-2010
Tingstedet 9,Hesselager,5874,4,124,1980,1395000.0,22-07-2010
Stentoften 14,Hesselager,5874,3,59,1967,850000.0,20-07-2010
Rygårdsvej 10A,Hesselager,5874,4,118,1900,625000.0,15-07-2010
Udsigten 22,Hesselager,5874,6,216,1899,1000000.0,28-06-2010
Boelsmosevej 38,Hesselager,5874,5,197,1998,3575000.0,22-06-2010
Tulipanvænget 5,Hesselager,5874,2,136,1988,2900000.0,09-06-2010
Vormark Bygade 50,Hesselager,5874,4,120,1900,800000.0,21-05-2010
Liljevænget 2,Hesselager,5874,3,57,1979,1265000.0,14-04-2010
Stokkebækvej 3,Hesselager,5874,6,247,1887,755000.0,07-04-2010
Svendborg Landevej 44,Hesselager,5874,12,195,1920,1100000.0,06-04-2010
Stubmarken 13,Hesselager,5874,4,58,1975,1175000.0,28-03-2010
Gartnervænget 37,Hesselager,5874,5,140,2014,121033.0,28-03-2010
Gartnervænget 35B,Hesselager,5874,4,153,2011,110033.0,28-03-2010
Vormark Bygade 21,Hesselager,5874,7,186,1877,178500.0,27-03-2010
Smedestræde 11,Hesselager,5874,4,103,2008,1409715.0,23-03-2010
Smedestræde 13,Hesselager,5874,4,103,2008,1409715.0,23-03-2010
Smedestræde 19,Hesselager,5874,4,103,2008,1409715.0,23-03-2010
Smedestræde 15,Hesselager,5874,4,103,2008,1409715.0,23-03-2010
Smedestræde 17,Hesselager,5874,4,103,2008,1409715.0,23-03-2010
Smedestræde 21,Hesselager,5874,4,103,2008,1409715.0,23-03-2010
Smedestræde 9,Hesselager,5874,4,103,2008,1409715.0,23-03-2010
Gudmevej 40,Hesselager,5874,6,250,1900,750000.0,15-03-2010
Klintholmvej 45,Hesselager,5874,6,143,1913,754171.0,12-02-2010
Byvejen 28,Hesselager,5874,4,117,1915,400000.0,19-01-2010
Kalkvej 16,Hesselager,5874,5,138,1850,825000.0,16-01-2010
Skolevej 25,Hesselager,5874,3,100,1910,335000.0,13-12-2009
Bellisvej 15,Hesselager,5874,2,43,1968,1320000.0,27-11-2009
Birkevænget 6,Hesselager,5874,2,55,1975,1520000.0,16-11-2009
Sunderupvej 4,Hesselager,5874,10,215,1932,1100000.0,06-11-2009
Strandlyst Strand 8,Hesselager,5874,3,69,2008,800000.0,01-11-2009
Revsørevej 40,Hesselager,5874,6,157,1903,1000000.0,28-09-2009
Bellisvej 30,Hesselager,5874,3,89,2012,2300000.0,06-08-2009
Byvejen 6,Hesselager,5874,7,135,1912,504322.0,06-08-2009
Stokkebækvej 20,Hesselager,5874,5,112,1986,2350000.0,28-07-2009
Skovstien 7,Hesselager,5874,3,92,1932,620000.0,29-06-2009
Byvænget 1,Hesselager,5874,4,118,2009,1300000.0,23-06-2009
Strandlyst Strand 10,Hesselager,5874,3,42,1957,1750000.0,21-06-2009
Kløvertoften 3,Hesselager,5874,3,54,1970,950000.0,15-06-2009
Skovvænget 3,Hesselager,5874,3,96,1967,820000.0,12-06-2009
Revsørevej 18,Hesselager,5874,3,120,1900,1500000.0,11-06-2009
Fruens Alle 21,Hesselager,5874,3,121,2006,1300000.0,18-05-2009
Falledvej 13,Hesselager,5874,4,120,1850,700000.0,04-05-2009
Engvejen 2,Hesselager,5874,4,144,1940,1750000.0,01-05-2009
Stubmarken 26,Hesselager,5874,3,47,1983,850000.0,27-04-2009
Stentoften 19,Hesselager,5874,4,55,1970,1080000.0,21-04-2009
Landevejen 201,Hesselager,5874,5,112,1932,611872.0,24-03-2009
Strandvænget 4,Hesselager,5874,2,37,1961,1225000.0,24-03-2009
Stentoften 23,Hesselager,5874,2,60,1968,1000000.0,19-03-2009
Skovfogedvej 5,Hesselager,5874,3,130,1930,1650000.0,18-03-2009
Rygårdsvej 18,Hesselager,5874,3,101,1938,485000.0,11-03-2009
Gl. Landevej 1,Hesselager,5874,6,180,1925,1904000.0,08-03-2009
Højmarksvej 3,Hesselager,5874,2,135,1970,603000.0,04-03-2009
Hesselagergårdsvej 33,Hesselager,5874,5,148,1850,20618705.0,23-02-2009
Revsørevej 14,Hesselager,5874,4,246,2009,4575000.0,06-02-2009
Rosenvej 4,Hesselager,5874,5,122,1962,900000.0,29-01-2009
Birkevænget 4,Hesselager,5874,3,86,1977,800000.0,09-01-2009
Vormark Bygade 23,Hesselager,5874,6,238,1890,382500.0,01-12-2008
Østergade 23,Hesselager,5874,6,154,1914,750000.0,26-11-2008
Sømosevej 8,Hesselager,5874,4,104,1880,1300000.0,26-11-2008
Byvejen 1,Hesselager,5874,4,116,1892,1847500.0,17-11-2008
Galdbjerg Kohavevej 26,Hesselager,5874,4,120,1959,1030000.0,06-11-2008
Stentoften 36,Hesselager,5874,4,79,1974,1100000.0,13-10-2008
Damvej 15,Hesselager,5874,2,70,1890,425000.0,08-10-2008
Langgade 1A,Hesselager,5874,6,239,1939,454206.0,01-10-2008
Tjørnevej 8A,Hesselager,5874,3,105,1979,561000.0,24-09-2008
Højmarksvej 14,Hesselager,5874,3,90,1775,1495000.0,05-09-2008
Østergade 29,Hesselager,5874,4,124,1937,1515000.0,03-09-2008
Fasanvej 1,Hesselager,5874,5,140,1969,1200000.0,02-09-2008
Bellisvej 9,Hesselager,5874,3,64,1968,1020000.0,23-08-2008
Genvejen 7,Hesselager,5874,5,165,1906,530000.0,19-08-2008
Kalkvej 12,Hesselager,5874,5,246,2013,39000.0,15-08-2008
Tulipanvænget 3,Hesselager,5874,4,81,1994,2050000.0,21-07-2008
Hesselagergårdsvej 7,Hesselager,5874,3,108,1870,1095000.0,20-07-2008
Gl. Dam 8,Hesselager,5874,3,119,1911,550000.0,19-07-2008
Fasanvej 6,Hesselager,5874,4,114,1973,1200000.0,09-07-2008
Gl. Landevej 11,Hesselager,5874,5,125,1889,1165000.0,03-07-2008
Skolevej 10,Hesselager,5874,6,134,1923,1075000.0,02-07-2008
Skolevej 7,Hesselager,5874,3,115,1960,1210000.0,24-06-2008
Klintholmvej 25,Hesselager,5874,5,211,1900,2095000.0,23-06-2008
Gl. Dam 6,Hesselager,5874,5,175,1852,1995000.0,17-06-2008
Gartnervænget 61,Hesselager,5874,5,135,2009,162937.0,27-05-2008
Ladefogedvej 9,Hesselager,5874,6,238,2008,4050000.0,21-05-2008
Bellisvej 48,Hesselager,5874,3,44,1967,1200000.0,24-04-2008
Kystvej 12,Hesselager,5874,5,110,1863,1170000.0,23-04-2008
Fruens Alle 8,Hesselager,5874,4,78,1923,1230000.0,18-04-2008
Kløvertoften 36,Hesselager,5874,3,48,1971,950000.0,31-03-2008
Boholtvej 13,Hesselager,5874,6,174,1857,6000000.0,28-03-2008
Skolevej 13,Hesselager,5874,4,120,1935,950000.0,05-03-2008
Stokkebækvej 12,Hesselager,5874,7,237,1941,5856250.0,04-03-2008
Stokkebækvej 13,Hesselager,5874,11,288,1837,3081250.0,04-03-2008
Ladefogedvej 7,Hesselager,5874,5,138,1803,2702500.0,04-03-2008
Møllevej 7,Hesselager,5874,5,152,1973,1550000.0,20-02-2008
Stenmurevej 32,Hesselager,5874,4,126,1850,600000.0,01-02-2008
Stentoften 22,Hesselager,5874,5,92,1995,966666.0,01-02-2008
Skolevej 18,Hesselager,5874,3,109,1800,575000.0,01-02-2008
Smedestræde 23,Hesselager,5874,4,149,1877,550000.0,01-02-2008
Gartnervænget 71,Hesselager,5874,5,193,2009,167637.0,25-01-2008
Egevej 6,Hesselager,5874,3,80,1954,1095000.0,18-01-2008
Brændemosevej 5,Hesselager,5874,5,84,1827,842000.0,16-01-2008
Sømosevej 13,Hesselager,5874,5,282,1879,3958000.0,16-01-2008
"Havnevej 24A, ST. TH",Hesselager,5874,5,111,1900,1625000.0,10-01-2008
Revsørevej 17,Hesselager,5874,8,205,1917,5023000.0,07-01-2008
Bøsørevej 86,Hesselager,5874,6,192,1904,5800000.0,17-12-2007
Byvejen 8,Hesselager,5874,3,122,1905,810000.0,11-12-2007
Strandvænget 5,Hesselager,5874,3,56,1962,807500.0,06-12-2007
Stenmurevej 25,Hesselager,5874,3,140,1900,650000.0,03-12-2007
Klintholmvej 51,Hesselager,5874,4,120,1906,450000.0,26-11-2007
Degnelodden 1A,Hesselager,5874,3,110,1875,700000.0,15-11-2007
Løvvænget 5,Hesselager,5874,5,176,1974,1550000.0,06-11-2007
Thingsagervej 3,Hesselager,5874,4,111,1965,780000.0,01-11-2007
Vormark Bygade 46,Hesselager,5874,4,113,2007,1640000.0,01-11-2007
Revsørevej 4,Hesselager,5874,5,204,1910,1835000.0,22-10-2007
Gl. Landevej 7,Hesselager,5874,3,86,1888,424091.0,19-10-2007
Boelsmosevej 33,Hesselager,5874,6,147,1962,705071.0,08-10-2007
Skolevej 1,Hesselager,5874,4,132,1963,960000.0,08-10-2007
Vormark Bygade 32,Hesselager,5874,3,87,1964,480000.0,05-10-2007
Smedestræde 4A,Hesselager,5874,3,90,1921,725000.0,14-09-2007
Kalkvej 1,Hesselager,5874,7,185,1775,1000000.0,03-09-2007
"Havnevej 24C, ST. TH",Hesselager,5874,2,44,1900,683000.0,31-08-2007
Kløvertoften 34,Hesselager,5874,4,67,1975,1100000.0,30-08-2007
Strandlyst Strand 7,Hesselager,5874,2,53,1962,800000.0,24-08-2007
Stubmarken 15,Hesselager,5874,3,70,1983,1250000.0,16-08-2007
Østergade 26,Hesselager,5874,3,156,1877,224063.0,09-08-2007
Galdbjerg Kohavevej 7,Hesselager,5874,4,128,1977,517477.0,09-08-2007
Skovvænget 5,Hesselager,5874,5,130,1969,757869.0,09-08-2007
Langgade 39,Hesselager,5874,3,83,1920,386602.0,09-08-2007
Fiskergade 7,Hesselager,5874,4,106,1962,1175000.0,31-07-2007
Bøsørevej 23,Hesselager,5874,1,51,1957,650000.0,26-07-2007
"Havnevej 24A, ST. TV",Hesselager,5874,2,44,1900,698000.0,20-07-2007
Galdbjerg Kohavevej 20,Hesselager,5874,5,172,2004,3300000.0,16-07-2007
Kløvertoften 17,Hesselager,5874,4,57,1973,930000.0,15-07-2007
Klintholmvej 1,Hesselager,5874,4,147,1948,895000.0,13-07-2007
Gudmevej 38A,Hesselager,5874,4,77,1968,795000.0,12-07-2007
"Havnevej 24C, ST. TV",Hesselager,5874,5,112,1900,1590000.0,06-07-2007
Stubmarken 9,Hesselager,5874,4,61,1974,1250000.0,06-07-2007
Engvejen 10,Hesselager,5874,4,98,1957,895000.0,04-07-2007
Purreskovvej 13,Hesselager,5874,7,179,1946,1795000.0,29-06-2007
Svinget 15,Hesselager,5874,3,75,1867,494000.0,18-06-2007
Mejerivej 3,Hesselager,5874,4,113,1938,1565000.0,18-06-2007
Byvejen 36,Hesselager,5874,4,98,1960,825000.0,10-06-2007
Bellisvej 11,Hesselager,5874,3,71,1970,1495000.0,30-05-2007
Rygårdsvej 14,Hesselager,5874,3,100,1935,1137500.0,28-05-2007
Degnelodden 2,Hesselager,5874,5,120,1884,795000.0,25-05-2007
Buevej 22,Hesselager,5874,4,134,1971,1095000.0,22-05-2007
