street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Gl Skanderborgvej 121,Sporup,8472,5,130,1890,1085000.0,15-06-2011
Gl Skanderborgvej 153,Sporup,8472,5,160,1949,1450000.0,01-04-2011
Skolemestervej 11,Sporup,8472,5,180,1974,1465000.0,25-03-2011
Gl Skanderborgvej 128,Sporup,8472,3,107,1801,300000.0,03-03-2011
Lykkegårdsvej 340,Sporup,8472,6,238,1920,900000.0,15-02-2011
Skytsbjergvej 40,Sporup,8472,7,147,1927,1395000.0,10-02-2011
Gl Skanderborgvej 130,Sporup,8472,6,141,1915,1420000.0,07-02-2011
Gl Silkeborgvej 10,Sporup,8472,8,328,1902,1700000.0,04-02-2011
Sporup Kirkevej 50,Sporup,8472,9,265,1930,2900000.0,25-01-2011
Gl Skanderborgvej 129,Sporup,8472,5,141,1877,1400000.0,23-01-2011
Keldbjergvej 4,Sporup,8472,4,102,1922,875000.0,18-01-2011
Begtrupvej 79,Sporup,8472,6,260,1877,1250000.0,13-01-2011
Toustrupvej 31,Sporup,8472,7,212,1860,1535000.0,07-01-2011
Silkeborgvej 78,Sporup,8472,3,98,1959,1025000.0,13-10-2010
Farre Hedevej 31,Sporup,8472,6,166,1870,1500000.0,16-08-2010
Toustrupvej 80,Sporup,8472,7,188,2004,2630000.0,22-07-2010
Keldbjergvej 6,Sporup,8472,4,94,1922,1600000.0,22-06-2010
Toustrupvej 49,Sporup,8472,4,113,1959,1160000.0,01-06-2010
Silkeborgvej 145,Sporup,8472,4,102,1946,250000.0,12-05-2010
Gl Silkeborgvej 9,Sporup,8472,6,187,1947,1100000.0,21-04-2010
Møgelbyvej 60,Sporup,8472,5,117,1924,2375000.0,20-04-2010
Vestergårdsvej 60,Sporup,8472,6,199,1954,2035000.0,22-02-2010
Skørringvej 38,Sporup,8472,5,145,1902,550000.0,20-01-2010
Højagervej 14,Sporup,8472,6,154,2007,1860000.0,27-11-2009
Gl Skanderborgvej 137,Sporup,8472,4,82,1890,331223.0,06-10-2009
Skjoldsbjergvej 39,Sporup,8472,4,144,1962,1210000.0,12-09-2009
Gl Skanderborgvej 132,Sporup,8472,6,180,1961,1050000.0,08-09-2009
Toustrupvej 70,Sporup,8472,4,112,1930,1395000.0,21-08-2009
Farre Hedevej 35,Sporup,8472,5,136,1912,2300000.0,25-06-2009
Røddikvej 130,Sporup,8472,7,190,1965,2750000.0,28-04-2009
Gl Silkeborgvej 2,Sporup,8472,2,134,1900,911650.0,24-03-2009
Vandværksvej 11,Sporup,8472,3,88,1948,1250000.0,06-10-2008
Silkeborgvej 70,Sporup,8472,5,76,1956,905000.0,29-09-2008
Farrevej 139,Sporup,8472,6,180,1954,2525000.0,24-07-2008
Gl Skanderborgvej 123,Sporup,8472,3,118,1895,1590000.0,12-07-2008
Engene 35,Sporup,8472,4,128,1904,1300000.0,10-07-2008
Ovstrupvej 75,Sporup,8472,8,213,1925,4557024.0,25-06-2008
Lyngbyvej 80,Sporup,8472,5,130,1925,1180000.0,14-05-2008
Silkeborgvej 111,Sporup,8472,6,195,1890,2325000.0,15-04-2008
Lyngbyvej 77,Sporup,8472,7,211,1700,1036599.0,12-04-2008
Toustrup Stationsvej 22,Sporup,8472,7,212,2012,2880000.0,11-04-2008
Skørringvej 44,Sporup,8472,5,135,1952,1195000.0,20-12-2007
Keldbjergvej 20,Sporup,8472,5,132,1908,715000.0,26-10-2007
Klintrup Hedevej 22,Sporup,8472,7,180,1850,1398000.0,18-10-2007
Toustrupvej 20,Sporup,8472,4,134,1700,850000.0,10-10-2007
Toustrup Stationsvej 44,Sporup,8472,5,130,1975,3550000.0,26-09-2007
Toustrupvej 41,Sporup,8472,3,105,2009,325000.0,03-09-2007
Toustrupvej 2,Sporup,8472,3,91,1890,430000.0,18-07-2007
Skjoldsbjergvej 31,Sporup,8472,4,85,1875,700000.0,13-04-2007
Røgenvej 75,Sporup,8472,3,119,1902,1200000.0,10-04-2007
Silkeborgvej 185,Sporup,8472,2,71,1940,650000.0,10-04-2007
Lyngholmvej 20,Sporup,8472,5,147,1912,360000.0,14-03-2007
Skanderborgvej 276,Sporup,8472,7,137,1910,7845952.0,05-02-2007
Gl Silkeborgvej 1,Sporup,8472,8,222,1900,3100000.0,31-01-2007
Skørringvej 75,Sporup,8472,3,155,1989,1850000.0,21-12-2006
Gl Skanderborgvej 70A,Sporup,8472,2,69,1884,749000.0,15-11-2006
Røgen Hedevej 4,Sporup,8472,2,48,2009,151200.0,07-11-2006
Toustrupvej 3,Sporup,8472,4,126,1977,1228000.0,25-08-2006
Højagervej 16,Sporup,8472,7,157,2007,445000.0,10-08-2006
Skanderborgvej 215,Sporup,8472,7,188,2002,1660000.0,14-06-2006
Toustrupvej 6,Sporup,8472,3,105,1900,595000.0,12-06-2006
Sporup Kirkevej 70,Sporup,8472,6,182,1890,1270000.0,11-05-2006
Lyngbyvej 81,Sporup,8472,3,93,1925,485000.0,10-05-2006
Højagervej 10,Sporup,8472,5,142,2007,435000.0,29-04-2006
Højagervej 17,Sporup,8472,6,190,2007,485000.0,10-04-2006
Gl Skanderborgvej 71,Sporup,8472,4,117,1966,800000.0,23-03-2006
Højagervej 12,Sporup,8472,5,176,2008,451500.0,10-03-2006
Højagervej 15,Sporup,8472,6,201,2008,503000.0,08-03-2006
Silkeborgvej 29,Sporup,8472,7,258,1930,4512120.0,17-02-2006
Højagervej 9,Sporup,8472,5,150,2007,650000.0,24-01-2006
Højagervej 7,Sporup,8472,6,166,2008,650000.0,13-01-2006
Højagervej 8,Sporup,8472,7,188,2007,397500.0,12-01-2006
Højagervej 11,Sporup,8472,5,177,2011,475000.0,06-01-2006
Keldbjergvej 16,Sporup,8472,6,139,1905,310000.0,01-12-2005
Gl Skanderborgvej 72,Sporup,8472,5,148,1986,1398000.0,17-10-2005
Lykkegårdsvej 346,Sporup,8472,9,293,1877,925000.0,28-08-2005
Toustrupvej 1,Sporup,8472,8,192,1909,700000.0,26-08-2005
Toustrup Stationsvej 39,Sporup,8472,6,195,1930,1598000.0,24-08-2005
Skjoldsbjergvej 8,Sporup,8472,4,198,1900,1750000.0,23-08-2005
Silkeborgvej 179,Sporup,8472,6,405,1952,933333.0,23-08-2005
Begtrupvej 75,Sporup,8472,3,90,1951,2135000.0,12-08-2005
Toustrupvej 8,Sporup,8472,4,131,1900,1066000.0,04-07-2005
Toustrupvej 21,Sporup,8472,6,171,1900,485000.0,28-06-2005
Skanderborgvej 185,Sporup,8472,4,183,1903,498000.0,12-05-2005
Farre Hedevej 10,Sporup,8472,4,162,1850,1898000.0,06-05-2005
Gl Skanderborgvej 136,Sporup,8472,7,200,1928,1260000.0,23-04-2005
Vestergårdsvej 25,Sporup,8472,9,311,1877,1465000.0,20-04-2005
Vandværksvej 19,Sporup,8472,5,163,2006,545000.0,30-03-2005
Silkeborgvej 180,Sporup,8472,6,139,1900,885000.0,16-03-2005
Silkeborgvej 178,Sporup,8472,4,105,1950,668795.0,29-12-2004
Lykkegårdsvej 365,Sporup,8472,5,181,1900,912500.0,26-12-2004
Røgenvej 1,Sporup,8472,6,91,1902,320000.0,14-12-2004
Skytsbjergvej 1,Sporup,8472,5,150,1910,995000.0,10-12-2004
Sporuplundsvej 70,Sporup,8472,3,130,1952,400000.0,14-10-2004
Skørringvej 30,Sporup,8472,4,214,1877,1850000.0,01-10-2004
Skanderborgvej 270,Sporup,8472,4,149,1915,630000.0,30-09-2004
Toustrup Stationsvej 47,Sporup,8472,5,198,1907,1575000.0,09-09-2004
Gl Skanderborgvej 145,Sporup,8472,7,198,1928,1042704.0,11-08-2004
Svingelvej 75,Sporup,8472,6,188,1870,2350000.0,23-07-2004
Vestergårdsvej 35,Sporup,8472,8,254,1955,800000.0,14-07-2004
Farre Hedevej 25,Sporup,8472,5,98,1875,430000.0,26-04-2004
Røgen Hedevej 145,Sporup,8472,8,238,1902,2210000.0,15-04-2004
Toustrupvej 30,Sporup,8472,6,202,1903,1162200.0,13-04-2004
Højagervej 3,Sporup,8472,6,189,2002,1771250.0,01-04-2004
Toustrupvej 60,Sporup,8472,4,93,1922,700000.0,20-02-2004
Skjoldsbjergvej 16,Sporup,8472,2,98,1955,490000.0,12-12-2003
Silkeborgvej 72,Sporup,8472,3,72,1956,625000.0,14-08-2003
Gl Skanderborgvej 60,Sporup,8472,5,158,1937,935000.0,24-06-2003
Farre Hedevej 59,Sporup,8472,3,72,1912,629000.0,06-06-2003
Lykkegårdsvej 350A,Sporup,8472,6,210,1960,950000.0,09-05-2003
Toustrup Stationsvej 54,Sporup,8472,9,305,1881,770000.0,24-04-2003
Keldbjergvej 10,Sporup,8472,4,108,1910,629000.0,23-04-2003
Skolemestervej 7,Sporup,8472,3,91,1972,650000.0,14-11-2002
Vandværksvej 21,Sporup,8472,6,153,2003,308000.0,01-11-2002
Toustrupvej 35,Sporup,8472,3,115,1943,652000.0,13-09-2002
Lyngbyvej 45,Sporup,8472,5,110,1949,1800000.0,29-08-2002
Haudalsvej 60,Sporup,8472,7,192,1932,524249.0,05-08-2002
Klintrup Hedevej 15,Sporup,8472,6,214,1972,14250000.0,12-07-2002
Lykkegårdsvej 348,Sporup,8472,5,160,1890,975000.0,19-06-2002
Silkeborgvej 190,Sporup,8472,6,139,1942,663947.0,29-04-2002
Lykkegårdsvej 349,Sporup,8472,2,63,1959,530000.0,24-04-2002
Farre Hedevej 43,Sporup,8472,5,134,1878,700000.0,12-04-2002
Gl Skanderborgvej 116,Sporup,8472,4,210,1887,890000.0,03-10-2001
Farre Hedevej 51,Sporup,8472,5,120,1911,1015000.0,27-07-2001
Viborgvej 201,Sporup,8472,4,153,1911,410500.0,30-04-2001
Gl Skanderborgvej 117,Sporup,8472,5,150,1905,1049000.0,27-04-2001
Farre Hedevej 27,Sporup,8472,5,168,1875,705932.0,16-02-2001
Røgen Hedevej 85,Sporup,8472,7,188,1900,65903.0,11-10-2000
Toustrup Stationsvej 37,Sporup,8472,5,154,1954,814000.0,19-09-2000
Farre Hedevej 30,Sporup,8472,6,250,2008,395000.0,05-09-2000
Toustrupvej 120,Sporup,8472,8,280,1877,4000000.0,26-07-2000
Gl Skanderborgvej 147,Sporup,8472,5,144,1971,1059378.0,02-06-2000
Gl Skanderborgvej 91,Sporup,8472,9,251,1900,78000.0,11-05-2000
Silkeborgvej 255,Sporup,8472,4,161,1998,933536.0,01-05-2000
Silkeborgvej 92,Sporup,8472,3,111,1900,667853.0,28-03-2000
Skanderborgvej 221,Sporup,8472,4,96,1900,315000.0,01-02-2000
Gl Skanderborgvej 133,Sporup,8472,4,96,1959,312500.0,17-01-2000
Vestergårdsvej 75,Sporup,8472,5,112,1954,1000000.0,08-01-2000
Sporup Kirkevej 84,Sporup,8472,8,216,2002,7045000.0,29-12-1999
Sporup Kirkevej 4,Sporup,8472,10,387,1890,1049400.0,11-11-1999
Silkeborgvej 159A,Sporup,8472,8,213,1858,1400000.0,23-09-1999
Silkeborgvej 171,Sporup,8472,3,109,1930,533000.0,16-09-1999
Røgenvej 13,Sporup,8472,4,96,1970,700176.0,29-06-1999
Haudalsvej 20,Sporup,8472,4,176,1850,582500.0,28-06-1999
Vandværksvej 17,Sporup,8472,5,188,2002,125000.0,11-05-1999
Høgholmvej 3,Sporup,8472,4,110,1877,498000.0,10-03-1999
Lykkegårdsvej 342,Sporup,8472,2,60,1955,280000.0,22-01-1999
Røgen Hedevej 150,Sporup,8472,4,123,1931,919935.0,22-12-1998
Skjoldsbjergvej 43,Sporup,8472,4,119,1955,410000.0,17-12-1998
Silkeborgvej 80,Sporup,8472,7,159,1939,617000.0,20-09-1998
Gl Skanderborgvej 68,Sporup,8472,4,137,1863,323140.0,08-09-1998
Farre Hedevej 54,Sporup,8472,5,151,1928,137670.0,01-07-1998
Silkeborgvej 147,Sporup,8472,5,206,1948,300000.0,03-03-1998
Silkeborgvej 295,Sporup,8472,3,98,1806,425000.0,27-02-1998
Toustrup Stationsvej 51,Sporup,8472,6,210,1930,2839115.0,19-12-1997
Røgenvej 7,Sporup,8472,5,130,1951,784000.0,24-11-1997
Gl Skanderborgvej 103,Sporup,8472,4,137,1998,128000.0,01-08-1997
Skanderborgvej 280,Sporup,8472,5,220,1912,1033000.0,11-06-1997
Klintrup Hedevej 82,Sporup,8472,8,220,1937,500700.0,13-05-1997
Buen 2,Sporup,8472,4,143,1967,657000.0,11-04-1997
Gl Skanderborgvej 97,Sporup,8472,6,226,1980,958347.0,10-03-1997
Lykkegårdsvej 368,Sporup,8472,4,100,1957,600000.0,26-02-1997
Ovstrupvej 95,Sporup,8472,9,264,1962,264310.0,28-01-1997
Skørringvej 65,Sporup,8472,9,206,1913,750000.0,03-12-1996
Engene 47,Sporup,8472,5,180,1900,597000.0,27-11-1996
Haudalsvej 50,Sporup,8472,8,197,1900,154000.0,14-11-1996
Røgen Hedevej 40,Sporup,8472,7,146,1910,405000.0,10-10-1996
Damagervej 172,Sporup,8472,7,283,1998,325000.0,12-09-1996
Farre Hedevej 65,Sporup,8472,6,174,1887,598000.0,30-08-1996
Begtrupvej 67,Sporup,8472,6,195,1924,922000.0,29-08-1996
Silkeborgvej 189,Sporup,8472,2,75,1950,500000.0,28-08-1996
Toustrup Stationsvej 49,Sporup,8472,7,285,1903,870000.0,21-08-1996
Keldbjergvej 22,Sporup,8472,4,115,1922,316000.0,12-08-1996
Skanderborgvej 240,Sporup,8472,6,196,1900,618000.0,01-08-1996
Farre Hedevej 11,Sporup,8472,7,231,1912,710000.0,07-02-1996
Gl Skanderborgvej 114,Sporup,8472,6,161,1935,695000.0,22-12-1995
Sporuplundsvej 40,Sporup,8472,3,103,1900,440639.0,21-12-1995
Røddikvej 60,Sporup,8472,10,316,1913,1675000.0,09-11-1995
Møgelbyvej 85,Sporup,8472,8,356,1953,100000.0,01-11-1995
Toustrupvej 34,Sporup,8472,6,175,1900,540000.0,08-09-1995
Skjoldsbjergvej 47,Sporup,8472,4,122,1961,335000.0,31-08-1995
Klintrup Hedevej 80,Sporup,8472,5,132,1991,1795000.0,13-06-1995
Silkeborgvej 87,Sporup,8472,3,53,1900,275000.0,22-05-1995
Farre Hedevej 26,Sporup,8472,7,232,2007,633000.0,02-12-1994
Røgenvej 55,Sporup,8472,8,314,1869,450000.0,24-11-1994
Farre Hedevej 50,Sporup,8472,3,160,1870,775000.0,27-09-1994
Engene 45,Sporup,8472,5,119,1920,850000.0,16-09-1994
Skanderborgvej 183,Sporup,8472,3,112,1902,425000.0,18-06-1994
Farrevej 160,Sporup,8472,6,201,1980,319500.0,25-05-1994
Skanderborgvej 231,Sporup,8472,6,243,1980,1150000.0,25-03-1994
Klintrup Hedevej 20,Sporup,8472,10,156,1848,2463000.0,10-03-1994
Skjoldsbjergvej 45,Sporup,8472,4,144,1955,424000.0,28-02-1994
Skanderborgvej 228,Sporup,8472,5,126,1910,558000.0,19-01-1994
Klintrup Hedevej 24,Sporup,8472,6,199,1777,1130517.0,18-08-1993
Skytsbjergvej 15,Sporup,8472,4,106,1927,236000.0,22-06-1993
Toustrupvej 52,Sporup,8472,6,134,1920,810000.0,18-05-1993
Lyngholmvej 40,Sporup,8472,6,178,1911,600000.0,29-01-1993
Toustrup Stationsvej 20,Sporup,8472,6,210,1897,560000.0,13-12-1992
Silkeborgvej 149,Sporup,8472,6,170,1931,540000.0,11-09-1992
Røddikvej 140,Sporup,8472,4,162,1852,642000.0,21-08-1992
Toustrupvej 135,Sporup,8472,5,120,1905,442000.0,20-08-1992
Toustrup Stationsvej 43,Sporup,8472,6,144,1962,382000.0,03-07-1992
Toustrup Stationsvej 30,Sporup,8472,4,139,1948,428000.0,24-06-1992
Gl Skanderborgvej 88,Sporup,8472,5,150,1900,330000.0,12-06-1992
Toustrupvej 25,Sporup,8472,7,143,1877,460000.0,19-05-1992
Røgenvej 60,Sporup,8472,6,213,1940,20000.0,25-02-1992
Farre Hedevej 23,Sporup,8472,6,190,1987,970000.0,06-01-1992
