street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Billesbøllevej 14,Harndrup,5463,8,180,1850,205575.0,19-03-2013
Fjellerupvej 30,Harndrup,5463,8,178,1917,105000.0,13-12-2012
Trydenvej 5,Harndrup,5463,5,131,1951,1150000.0,04-12-2012
Rugårdsvej 55,Harndrup,5463,4,133,1910,225000.0,30-10-2012
Rugårdsvej 48,Harndrup,5463,3,136,1900,590000.0,24-10-2012
Fjellerupvej 31,Harndrup,5463,7,173,1961,485000.0,02-10-2012
Hjortebjergvænget 9,Harndrup,5463,6,129,1900,1025000.0,20-07-2012
Juelsmindevænget 15,Harndrup,5463,6,158,1996,1580000.0,14-06-2012
Hjortebjergvej 6,Harndrup,5463,5,120,1934,137795.0,12-06-2012
Rugårdsvej 9,Harndrup,5463,6,148,1867,700000.0,15-05-2012
Berlin 9,Harndrup,5463,8,120,1976,456500.0,10-05-2012
Stengade 12,Harndrup,5463,6,134,1912,950000.0,30-04-2012
Idrætsvej 1,Harndrup,5463,4,128,1965,700000.0,27-04-2012
Fyllestedvej 44,Harndrup,5463,7,134,1930,1200000.0,13-04-2012
Åvænget 2,Harndrup,5463,4,120,1962,595000.0,11-04-2012
Åvænget 31,Harndrup,5463,3,138,1972,950000.0,29-03-2012
Skovvej 6,Harndrup,5463,4,155,1880,795000.0,22-12-2011
Hjortebjergvænget 5,Harndrup,5463,3,80,1954,1050000.0,22-12-2011
Ejbyvej 54,Harndrup,5463,5,152,1975,360000.0,10-11-2011
Vindebjergvej 31,Harndrup,5463,5,125,1959,475000.0,20-10-2011
Vindebjergvej 4A,Harndrup,5463,2,96,1976,574313.0,05-09-2011
Jægersmindevej 24,Harndrup,5463,4,107,1915,145000.0,30-08-2011
Skydsbjergvej 33,Harndrup,5463,5,181,1904,1345000.0,11-08-2011
Kildevej 8,Harndrup,5463,4,97,1902,734420.0,14-07-2011
Hjortebjergvej 30,Harndrup,5463,5,143,1976,1225000.0,17-05-2011
Ejbyvej 58,Harndrup,5463,3,80,1777,120000.0,30-04-2011
Jægersmindevej 36,Harndrup,5463,4,110,1964,850000.0,12-04-2011
Skovvej 22,Harndrup,5463,9,190,1908,1135000.0,07-04-2011
Stengade 26,Harndrup,5463,6,171,1922,400000.0,14-02-2011
Vindebjergvej 19,Harndrup,5463,3,96,1963,630000.0,02-02-2011
Kildevej 7,Harndrup,5463,3,208,1910,1150000.0,21-01-2011
Stengade 39,Harndrup,5463,6,264,1910,1000000.0,20-01-2011
Juelsmindevænget 17,Harndrup,5463,4,138,2010,1425000.0,13-01-2011
Hønnerupvej 105,Harndrup,5463,14,334,1924,2100000.0,04-01-2011
Berlin 35,Harndrup,5463,3,82,1860,545000.0,29-11-2010
Rugårdsvej 31,Harndrup,5463,6,112,1877,390000.0,10-11-2010
Sletterødvej 13,Harndrup,5463,10,203,1887,1100000.0,05-11-2010
Åløkkevej 8,Harndrup,5463,3,90,1924,780000.0,02-11-2010
Harndrup Skov 28,Harndrup,5463,8,241,1860,1645000.0,21-09-2010
Jægersmindevej 48,Harndrup,5463,5,142,1920,636000.0,05-09-2010
Åvænget 5,Harndrup,5463,6,141,1959,770500.0,31-08-2010
Vindebjergvej 5,Harndrup,5463,4,94,1900,1100000.0,14-08-2010
Ridderstien 9,Harndrup,5463,4,131,1870,1120000.0,26-07-2010
Ridderstien 2,Harndrup,5463,9,256,1904,77935.0,08-07-2010
Ridderstien 17,Harndrup,5463,5,122,1932,1600000.0,18-05-2010
Ridderstien 25,Harndrup,5463,6,202,1980,1530000.0,10-05-2010
Rugårdsvej 110,Harndrup,5463,5,152,2015,325000.0,04-05-2010
Hjortebjergvej 20,Harndrup,5463,9,275,1920,1200000.0,28-04-2010
Sletterødvej 14,Harndrup,5463,5,184,1902,1335000.0,22-04-2010
Hønnerupvej 111,Harndrup,5463,4,128,1972,900000.0,14-04-2010
Broholmvej 9,Harndrup,5463,5,388,1905,2450000.0,06-04-2010
Nederballevej 10,Harndrup,5463,8,260,1910,200000.0,29-03-2010
Skovvej 19,Harndrup,5463,5,110,1925,990000.0,29-03-2010
Stengade 6,Harndrup,5463,6,130,1911,780000.0,19-03-2010
Rugårdsvej 124,Harndrup,5463,9,273,2014,1000000.0,18-02-2010
Rugårdsvej 81,Harndrup,5463,6,247,1985,2360000.0,15-02-2010
Store Landevej 113,Harndrup,5463,3,120,1777,50000.0,11-02-2010
Billesbøllevej 9,Harndrup,5463,6,265,1890,700000.0,09-02-2010
Juelsmindevænget 8,Harndrup,5463,5,142,2011,109920.0,02-02-2010
Jægersmindevej 28,Harndrup,5463,3,88,1962,575000.0,19-01-2010
Nederballevej 19,Harndrup,5463,6,161,1892,420000.0,06-01-2010
Rugårdsvej 146,Harndrup,5463,8,211,1870,1220000.0,13-11-2009
Stengade 19,Harndrup,5463,6,129,1933,850000.0,27-10-2009
Stengade 30,Harndrup,5463,6,131,1932,629687.0,22-10-2009
Rugårdsvej 4,Harndrup,5463,5,66,1898,400000.0,01-09-2009
Juelsmindevej 4,Harndrup,5463,4,104,1814,325000.0,28-07-2009
Ridderstien 28,Harndrup,5463,4,168,1941,900000.0,01-07-2009
Fjellerupvej 59,Harndrup,5463,5,221,2012,1225000.0,24-06-2009
Jægersmindevej 9,Harndrup,5463,4,96,1973,1025000.0,11-06-2009
Jægersmindevej 27,Harndrup,5463,6,148,1903,1850000.0,13-05-2009
Nederballevænget 2,Harndrup,5463,3,72,1977,748000.0,30-04-2009
Kildevej 4,Harndrup,5463,4,113,1964,900000.0,03-03-2009
Overgade 2,Harndrup,5463,3,115,1968,1025000.0,17-02-2009
Ridderstien 11,Harndrup,5463,4,148,1827,675000.0,13-02-2009
Harndrup Skov 36,Harndrup,5463,3,89,1900,800000.0,01-11-2008
Rugårdsvej 90,Harndrup,5463,5,175,1933,2200000.0,03-10-2008
Stengade 28,Harndrup,5463,4,84,1962,765000.0,29-07-2008
Berlin 3,Harndrup,5463,5,160,1827,925000.0,14-07-2008
Juelsmindevænget 19,Harndrup,5463,5,145,2005,850000.0,11-07-2008
Rugårdsvej 53,Harndrup,5463,8,217,1867,995000.0,18-06-2008
Berlin 25,Harndrup,5463,4,65,1847,995000.0,12-06-2008
Stengade 25,Harndrup,5463,5,160,1924,1300000.0,07-04-2008
Juelsmindevænget 12,Harndrup,5463,5,166,1986,1850000.0,18-03-2008
Vindebjergvej 3,Harndrup,5463,3,85,1946,695000.0,28-02-2008
Kildevej 11,Harndrup,5463,5,130,1850,750000.0,27-02-2008
Store Landevej 116,Harndrup,5463,11,203,1926,13818572.0,27-12-2007
Skydsbjergvej 1,Harndrup,5463,3,50,1957,795000.0,24-12-2007
Rugårdsvej 40,Harndrup,5463,2,55,1850,625000.0,22-12-2007
"Rugårdsvej 75, ST",Harndrup,5463,3,130,1907,795000.0,20-12-2007
Fjellerupvej 21,Harndrup,5463,4,150,1900,1895000.0,09-11-2007
Vindebjergvej 53,Harndrup,5463,4,106,1851,575000.0,19-10-2007
Jægersmindevej 44,Harndrup,5463,7,188,1906,1525000.0,13-10-2007
Åvænget 3,Harndrup,5463,4,120,1800,865000.0,11-10-2007
Skydsbjergvej 26,Harndrup,5463,7,184,1897,2000000.0,10-09-2007
Vindebjergvej 26,Harndrup,5463,6,150,1890,2275000.0,06-09-2007
Åvænget 4,Harndrup,5463,3,110,1965,514611.0,06-08-2007
Harndrup Skov 8,Harndrup,5463,8,146,1850,450000.0,30-07-2007
Vindebjergvej 58,Harndrup,5463,5,140,1970,945000.0,27-07-2007
Graderupvej 10A,Harndrup,5463,9,203,1777,880000.0,11-07-2007
Skovvej 8,Harndrup,5463,5,130,1935,500000.0,09-07-2007
Kildevej 1,Harndrup,5463,5,125,1916,1000000.0,13-06-2007
Nederballevej 2,Harndrup,5463,5,102,1953,725000.0,07-06-2007
Åkrogen 10,Harndrup,5463,5,131,1980,735000.0,02-06-2007
Stengade 5,Harndrup,5463,7,160,1914,1045000.0,31-05-2007
Ridderstien 18,Harndrup,5463,2,75,1952,725000.0,01-05-2007
Hjortebjergvej 18,Harndrup,5463,4,80,1932,697000.0,30-04-2007
Overgade 3,Harndrup,5463,5,133,1973,935000.0,27-03-2007
Juelsmindevej 2A,Harndrup,5463,4,132,1973,945000.0,22-02-2007
Åvænget 33,Harndrup,5463,4,71,1972,585000.0,01-01-2007
Lundsgårdsvej 8,Harndrup,5463,5,106,1900,640000.0,15-11-2006
Ellekærvej 4,Harndrup,5463,6,140,1908,210714.0,06-10-2006
Berlin 5,Harndrup,5463,2,93,1800,1120196.0,15-08-2006
Sletterødvej 16,Harndrup,5463,4,137,1900,895000.0,10-08-2006
Jægersmindevej 7,Harndrup,5463,4,98,1895,610000.0,18-07-2006
Hønnerupvej 115,Harndrup,5463,5,143,1970,1150000.0,17-07-2006
Fjellerup Mark 4,Harndrup,5463,2,64,1940,495000.0,30-06-2006
Juelsmindevænget 11,Harndrup,5463,4,105,2005,1200000.0,26-06-2006
Knabosholmvej 11,Harndrup,5463,8,235,1900,3650000.0,26-06-2006
Kærvej 2B,Harndrup,5463,3,205,1910,350000.0,21-06-2006
Nederballevænget 3,Harndrup,5463,6,132,1978,875000.0,14-06-2006
Idrætsvej 8,Harndrup,5463,4,95,1914,575000.0,08-06-2006
Harndrup Skov 21,Harndrup,5463,8,192,1927,1925000.0,26-05-2006
Ejbyvej 63,Harndrup,5463,6,127,1959,230157.0,15-05-2006
Hjortebjergvej 1,Harndrup,5463,4,126,1935,725000.0,11-05-2006
Knabosholmvej 14,Harndrup,5463,5,297,1900,577500.0,08-05-2006
Jægersmindevej 34,Harndrup,5463,6,135,1964,730000.0,26-04-2006
Juelsmindevænget 22,Harndrup,5463,5,140,2007,89985.0,30-03-2006
Rugårdsvej 17,Harndrup,5463,8,186,1840,1035000.0,13-03-2006
Ridderstien 10,Harndrup,5463,3,125,1964,347538.0,03-03-2006
Skydsbjergvej 18,Harndrup,5463,7,220,1777,2600000.0,27-02-2006
Fjellerupvej 39,Harndrup,5463,3,113,1900,725000.0,27-02-2006
Nederballevej 21,Harndrup,5463,3,105,1823,510000.0,20-02-2006
Skydsbjergvej 16,Harndrup,5463,6,222,2014,5100000.0,19-02-2006
Hjortebjergvej 16,Harndrup,5463,3,104,1964,615000.0,11-02-2006
Broholmvej 6,Harndrup,5463,8,190,1912,8335000.0,10-02-2006
Altonavej 41,Harndrup,5463,9,190,1902,2805000.0,05-02-2006
Broholmvej 4,Harndrup,5463,3,183,1912,632500.0,12-01-2006
Hjortebjergvej 39,Harndrup,5463,5,186,1921,1925000.0,12-01-2006
Stengade 7,Harndrup,5463,6,159,1934,1025000.0,29-12-2005
Altonavej 10,Harndrup,5463,8,175,1912,975000.0,12-12-2005
Juelsmindevej 5,Harndrup,5463,4,109,1948,425000.0,12-12-2005
Nederballevej 3,Harndrup,5463,3,67,1777,330000.0,09-12-2005
Juelsmindevænget 21,Harndrup,5463,5,144,2006,88295.0,23-11-2005
Stengade 22,Harndrup,5463,4,125,1933,760000.0,15-11-2005
Juelsmindevænget 13,Harndrup,5463,5,149,2006,117025.0,03-11-2005
Rugårdsvej 5,Harndrup,5463,4,97,1933,75990.0,24-10-2005
Ridderstien 15,Harndrup,5463,4,99,1964,725000.0,04-10-2005
Altonavej 5,Harndrup,5463,7,118,1852,895000.0,22-09-2005
Skydsbjergvej 23,Harndrup,5463,5,188,1925,3803362.0,13-09-2005
Juelsmindevej 12,Harndrup,5463,4,130,1970,675000.0,12-09-2005
Juelsmindevænget 24,Harndrup,5463,4,189,2006,185365.0,10-09-2005
Åvænget 23,Harndrup,5463,6,200,1978,900000.0,11-07-2005
Vindebjergvej 49,Harndrup,5463,3,75,1877,500000.0,07-07-2005
Juelsmindevænget 18,Harndrup,5463,5,148,2006,80000.0,03-07-2005
Berlin 10,Harndrup,5463,4,198,2007,400000.0,30-06-2005
Kildevej 5,Harndrup,5463,4,98,1777,590000.0,01-06-2005
Vindebjergvej 1,Harndrup,5463,5,89,1947,267932.0,23-05-2005
Ejlskovhede 51,Harndrup,5463,6,214,1996,2460000.0,22-05-2005
Overgade 1,Harndrup,5463,3,89,1968,416000.0,02-05-2005
Åløkkevej 3,Harndrup,5463,12,260,1973,1725000.0,01-05-2005
Nederballevej 29,Harndrup,5463,5,162,1990,10101166.0,05-04-2005
Hjortebjergvej 4,Harndrup,5463,5,120,1928,800000.0,22-03-2005
Juelsmindevej 3,Harndrup,5463,7,150,1900,680000.0,25-02-2005
Idrætsvej 2,Harndrup,5463,3,91,1963,540000.0,16-02-2005
Juelsmindevej 40A,Harndrup,5463,4,128,1969,117875.0,21-01-2005
Sandhøjsvej 3,Harndrup,5463,7,436,1873,3597576.0,12-01-2005
Stengade 10,Harndrup,5463,5,150,1914,750000.0,01-11-2004
Skovvej 33,Harndrup,5463,6,149,1930,1125000.0,25-10-2004
Stengade 29,Harndrup,5463,6,161,1917,600000.0,28-07-2004
Stengade 33,Harndrup,5463,3,100,1965,635000.0,14-07-2004
Rugårdsvej 104,Harndrup,5463,9,200,1938,1600000.0,23-06-2004
Juelsmindevej 35,Harndrup,5463,5,148,1900,650000.0,11-06-2004
Knabosholmvej 15,Harndrup,5463,7,162,1877,485000.0,26-03-2004
Rugårdsvej 30,Harndrup,5463,4,104,1942,455000.0,22-03-2004
Hjortebjergvej 35,Harndrup,5463,5,111,1958,410000.0,18-03-2004
Juelsmindevej 2,Harndrup,5463,3,82,1937,465000.0,16-03-2004
Rugårdsvej 150,Harndrup,5463,4,95,1877,561222.0,15-03-2004
Jægersmindevej 22,Harndrup,5463,2,40,1909,175000.0,06-02-2004
Stævnegyden 3,Harndrup,5463,5,148,2004,1245866.0,27-01-2004
Skydsbjergvej 5,Harndrup,5463,7,166,1969,268293.0,26-01-2004
Juelsmindevænget 7,Harndrup,5463,3,124,1987,750000.0,19-01-2004
Trydenvej 3,Harndrup,5463,7,177,1827,245000.0,06-01-2004
Vindebjergvej 14,Harndrup,5463,6,144,1947,600000.0,18-12-2003
Rugårdsvej 70,Harndrup,5463,4,114,1937,495000.0,21-11-2003
Sletterødvej 3,Harndrup,5463,7,267,1909,927262.0,24-10-2003
Skydsbjergvej 41,Harndrup,5463,8,363,1931,920000.0,13-10-2003
Juelsmindevej 28,Harndrup,5463,4,128,1890,950000.0,13-10-2003
Sletterødvej 22,Harndrup,5463,4,92,1895,635000.0,10-10-2003
Hønnerupvej 119,Harndrup,5463,4,121,1965,785000.0,17-09-2003
Ridderstien 19,Harndrup,5463,5,162,1928,771830.0,13-09-2003
Ridderstien 12,Harndrup,5463,5,143,1930,675000.0,11-09-2003
Billesbøllevej 15,Harndrup,5463,7,159,1652,500000.0,03-09-2003
Hjortebjergvej 8,Harndrup,5463,4,144,1935,637000.0,18-08-2003
Rugårdsvej 78,Harndrup,5463,2,91,1890,645000.0,03-07-2003
Ridderstien 7,Harndrup,5463,4,136,1972,825572.0,02-07-2003
Vindebjergvej 42,Harndrup,5463,7,143,1940,325000.0,23-06-2003
Nederballevej 22,Harndrup,5463,3,101,1827,360000.0,11-06-2003
Åkrogen 8,Harndrup,5463,6,131,1981,610000.0,31-03-2003
Stengade 20,Harndrup,5463,6,132,1934,325000.0,18-12-2002
Jægersmindevej 17,Harndrup,5463,5,121,1930,540000.0,07-11-2002
Rugårdsvej 23,Harndrup,5463,6,184,1866,250000.0,14-08-2002
Vindebjergvej 14A,Harndrup,5463,4,116,1972,778000.0,04-07-2002
Nederballevej 23,Harndrup,5463,5,132,1777,389000.0,01-07-2002
Vindebjergvej 4,Harndrup,5463,5,146,1923,396175.0,23-06-2002
Vindebjergvej 10,Harndrup,5463,3,82,1943,411692.0,18-06-2002
Rugårdsvej 64,Harndrup,5463,6,178,1932,860000.0,24-03-2002
Rugårdsvej 77,Harndrup,5463,6,256,1859,1733802.0,06-03-2002
Skovvej 26,Harndrup,5463,7,213,1827,1508075.0,01-03-2002
Rugårdsvej 44,Harndrup,5463,5,146,1800,592877.0,25-02-2002
Rugårdsvej 116,Harndrup,5463,3,115,1947,544138.0,25-11-2001
Skovvej 18,Harndrup,5463,5,135,2002,50000.0,06-11-2001
Rugårdsvej 45,Harndrup,5463,4,140,1777,210238.0,07-10-2001
Berlin 43,Harndrup,5463,7,95,1912,675000.0,15-08-2001
Stengade 31,Harndrup,5463,4,109,1965,595000.0,27-07-2001
Berlin 31,Harndrup,5463,6,219,1800,40000.0,09-07-2001
Vindebjergvej 57,Harndrup,5463,4,126,1880,1094986.0,29-06-2001
Stengade 17,Harndrup,5463,6,170,1927,629000.0,09-05-2001
Billesbøllevej 18,Harndrup,5463,4,252,1923,850400.0,27-04-2001
Rugårdsvej 37,Harndrup,5463,4,102,1938,556400.0,05-04-2001
Åvænget 26,Harndrup,5463,5,134,1972,884000.0,28-03-2001
Stengade 14,Harndrup,5463,6,139,1912,740000.0,16-03-2001
Juelsbergvej 6,Harndrup,5463,6,150,1940,1200000.0,31-01-2001
Rendebjergvej 1,Harndrup,5463,7,260,1891,1050000.0,19-01-2001
Juelsmindevej 31,Harndrup,5463,7,188,1910,3213699.0,19-12-2000
Rugårdsvej 15,Harndrup,5463,4,96,1873,450000.0,23-11-2000
Fjellerupvej 38,Harndrup,5463,4,82,1907,347680.0,13-10-2000
Vindebjergvej 39,Harndrup,5463,9,237,1948,940000.0,26-09-2000
Ridderstien 13,Harndrup,5463,4,118,1969,549736.0,12-09-2000
Stengade 24,Harndrup,5463,5,153,1933,875330.0,03-09-2000
Harndrup Skov 5,Harndrup,5463,5,195,1920,1162600.0,27-08-2000
Hjortebjergvænget 7,Harndrup,5463,5,137,1960,811361.0,22-06-2000
Hjortebjergvej 2,Harndrup,5463,5,141,1922,240000.0,14-06-2000
Skovvej 12,Harndrup,5463,5,146,1979,837227.0,05-06-2000
Åløkkevej 1,Harndrup,5463,4,160,1974,1025000.0,20-04-2000
Juelsmindevænget 2,Harndrup,5463,4,116,1990,697000.0,07-04-2000
Harndrup Skov 32,Harndrup,5463,5,145,2002,1040926.0,15-03-2000
Nederballevænget 6,Harndrup,5463,9,197,1980,1400580.0,02-02-2000
Fjellerupvej 40,Harndrup,5463,4,152,1927,800000.0,22-12-1999
Vindebjergvej 20A,Harndrup,5463,1,14,1956,22500.0,13-12-1999
Stengade 15,Harndrup,5463,4,135,1921,794437.0,09-11-1999
Juelsmindevej 14,Harndrup,5463,5,147,1976,978620.0,02-09-1999
Broholmvej 19,Harndrup,5463,4,189,1870,722000.0,02-06-1999
Billesbøllevej 11,Harndrup,5463,5,157,1894,985000.0,31-05-1999
Skovvej 15,Harndrup,5463,6,168,1953,744000.0,15-04-1999
Altonavej 33,Harndrup,5463,6,120,1962,1269000.0,09-04-1999
Ridderstien 20,Harndrup,5463,4,95,1927,500000.0,29-03-1999
Ridderstien 24,Harndrup,5463,5,126,1967,806440.0,11-03-1999
Fjellerupvej 67,Harndrup,5463,8,270,2006,2800000.0,11-01-1999
Sletterødvej 8,Harndrup,5463,7,211,1899,1043000.0,09-12-1998
Rugårdsvej 108,Harndrup,5463,3,104,1939,490000.0,25-11-1998
Jægersmindevej 12,Harndrup,5463,5,155,1910,365000.0,23-11-1998
Juelsmindevænget 10,Harndrup,5463,3,90,1984,662000.0,20-10-1998
Rugårdsvej 42,Harndrup,5463,7,154,1909,695114.0,19-10-1998
Sletterødvej 10,Harndrup,5463,5,184,1937,655900.0,23-09-1998
Jægersmindevej 20,Harndrup,5463,5,122,1912,598000.0,14-09-1998
Kærvej 2,Harndrup,5463,3,101,1965,297500.0,08-09-1998
Fjellerup Mark 14,Harndrup,5463,4,89,1777,260490.0,03-08-1998
Altonavej 32,Harndrup,5463,5,165,1916,1482000.0,28-07-1998
Nederballevej 18,Harndrup,5463,6,150,1900,400000.0,15-06-1998
Stengade 37,Harndrup,5463,6,231,1933,454000.0,08-06-1998
Stengade 9,Harndrup,5463,7,165,1925,503000.0,18-05-1998
Jægersmindevej 2,Harndrup,5463,3,139,1930,348000.0,14-05-1998
Harndrup Skov 34,Harndrup,5463,5,194,2012,800000.0,11-04-1998
Skydsbjergvej 43,Harndrup,5463,7,206,1957,849400.0,08-04-1998
Hjortebjergvej 15,Harndrup,5463,4,135,1910,375000.0,10-03-1998
Nederballevej 7,Harndrup,5463,4,104,1978,729900.0,20-02-1998
Nederballevænget 12,Harndrup,5463,4,115,1978,480000.0,09-02-1998
Åvænget 6,Harndrup,5463,4,159,1877,500000.0,21-01-1998
Broholmvej 1,Harndrup,5463,9,199,1917,850000.0,19-01-1998
Graderupvej 10,Harndrup,5463,4,119,1877,757790.0,19-01-1998
Jægersmindevej 15,Harndrup,5463,3,65,1909,297000.0,17-11-1997
Hjortebjergvej 14,Harndrup,5463,4,99,1928,545000.0,13-11-1997
Rugårdsvej 21A,Harndrup,5463,5,191,1976,1090000.0,10-11-1997
Nederballevænget 9,Harndrup,5463,6,172,1986,982000.0,10-11-1997
Vindebjergvej 17,Harndrup,5463,6,194,1964,353000.0,03-11-1997
Rugårdsvej 98,Harndrup,5463,4,104,1924,615000.0,02-11-1997
