street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Nygade 29,Ryomgård,8550,4,98,1984,810000.0,26-11-2014
Skovvej 44,Ryomgård,8550,4,146,1951,1300000.0,09-11-2014
Bøjstrupvej 38,Ryomgård,8550,4,94,1700,179180.0,05-11-2014
Savværksvej 2,Ryomgård,8550,4,176,1890,635000.0,29-10-2014
Attrupvej 8,Ryomgård,8550,4,120,1911,625000.0,28-10-2014
Savværksvej 4,Ryomgård,8550,3,173,1900,565000.0,27-10-2014
Tjørnevej 3,Ryomgård,8550,4,124,1940,925000.0,25-10-2014
Skovtoften 94,Ryomgård,8550,4,201,2008,100000.0,20-10-2014
Margrethelundvej 22,Ryomgård,8550,4,169,2016,2500000.0,10-10-2014
Lærkevej 9B,Ryomgård,8550,7,248,1953,1975000.0,01-10-2014
Nordlyvej 30,Ryomgård,8550,5,142,1976,1530000.0,17-09-2014
Tjerrildvej 13,Ryomgård,8550,6,205,1984,2360000.0,28-08-2014
Nordlyvej 21,Ryomgård,8550,5,136,1971,1170000.0,20-08-2014
P. Vejsgaardsvænget 19,Ryomgård,8550,6,157,2015,550000.0,04-08-2014
Storegade 11,Ryomgård,8550,3,90,1890,192000.0,09-07-2014
Skolegade 2,Ryomgård,8550,4,127,1939,255000.0,04-07-2014
Skovtoften 25,Ryomgård,8550,6,201,2014,483162.0,23-06-2014
Thorsagervej 32B,Ryomgård,8550,5,81,1966,1095000.0,19-06-2014
Skovtoften 35,Ryomgård,8550,6,155,2008,2195000.0,17-06-2014
Skolevej 18,Ryomgård,8550,7,213,1978,1055000.0,10-06-2014
Lærkevej 2,Ryomgård,8550,3,100,1951,350000.0,31-05-2014
K L Knudsensvej 51,Ryomgård,8550,5,163,1998,1900000.0,21-05-2014
Kirkevej 1A,Ryomgård,8550,4,137,1945,300000.0,21-05-2014
Axel Munchsvej 21,Ryomgård,8550,3,112,1981,366667.0,19-05-2014
Marienhoffvej 25,Ryomgård,8550,3,90,1926,475000.0,07-05-2014
Attrupvej 31,Ryomgård,8550,6,232,1875,975000.0,01-04-2014
Thorsagervej 24A,Ryomgård,8550,6,141,1918,890000.0,30-03-2014
Ahornvej 3,Ryomgård,8550,4,128,1969,1380100.0,26-03-2014
Kongsvej 1,Ryomgård,8550,5,137,1950,560000.0,20-03-2014
Skovtoften 51,Ryomgård,8550,5,141,2007,1999000.0,05-03-2014
Astrupvej 11,Ryomgård,8550,4,100,1900,450000.0,01-03-2014
P. Vejsgaardsvænget 17,Ryomgård,8550,6,232,2016,545000.0,28-02-2014
Elmevej 5,Ryomgård,8550,4,104,1967,850000.0,25-02-2014
K L Knudsensvej 31,Ryomgård,8550,6,156,2008,1898000.0,25-02-2014
Skarresøvej 10,Ryomgård,8550,5,199,1910,1375000.0,20-02-2014
Hasselholmvej 3,Ryomgård,8550,3,85,1952,525000.0,12-02-2014
Skovtoften 39,Ryomgård,8550,3,167,2014,350000.0,29-01-2014
Kastrupvej 12,Ryomgård,8550,6,155,1946,1200000.0,17-01-2014
Tjerrildvej 16,Ryomgård,8550,4,100,1901,1200000.0,17-01-2014
Solbakkevej 11,Ryomgård,8550,4,220,1950,775000.0,08-01-2014
Skovbrynet 43,Ryomgård,8550,3,243,1986,1285000.0,07-01-2014
Skovtoften 58,Ryomgård,8550,5,193,2006,2712500.0,20-12-2013
Hasselvej 8,Ryomgård,8550,4,131,1973,1560000.0,06-12-2013
Skovvej 12,Ryomgård,8550,4,74,1955,650000.0,27-11-2013
Brunmosevej 28,Ryomgård,8550,4,160,1800,2824500.0,15-11-2013
Poppelvej 36,Ryomgård,8550,6,148,1975,950000.0,13-11-2013
Lærkevej 20,Ryomgård,8550,7,214,1957,850000.0,30-10-2013
Søparken 10,Ryomgård,8550,6,181,2016,401250.0,18-10-2013
Tjerrildvej 3D,Ryomgård,8550,5,200,1984,2475000.0,21-09-2013
Skyttebakken 10,Ryomgård,8550,4,140,1965,950000.0,18-09-2013
Vestergade 4,Ryomgård,8550,5,151,1922,825000.0,12-09-2013
Søparken 16,Ryomgård,8550,7,181,2017,391250.0,05-09-2013
Perlevej 18,Ryomgård,8550,4,110,1968,775000.0,02-09-2013
Ringsøvej 43,Ryomgård,8550,2,63,1890,29926.0,02-09-2013
Skovtoften 90,Ryomgård,8550,6,174,2007,1985000.0,31-07-2013
Poppelvej 2,Ryomgård,8550,4,146,1974,900000.0,19-07-2013
Vestergade 83B,Ryomgård,8550,6,190,1978,1000000.0,04-07-2013
Skovbakken 2,Ryomgård,8550,4,100,1979,1085000.0,28-06-2013
Nørregade 2,Ryomgård,8550,5,128,1930,1585000.0,28-06-2013
Strædet 12,Ryomgård,8550,3,107,1925,3250000.0,21-06-2013
Vibevej 18,Ryomgård,8550,3,98,1954,775000.0,30-05-2013
Thorsagervej 13B,Ryomgård,8550,6,176,1943,1025000.0,28-05-2013
Nordlyvej 2B,Ryomgård,8550,3,80,1982,700000.0,23-05-2013
Storegade 19,Ryomgård,8550,4,170,1917,850000.0,21-05-2013
Skovvej 15C,Ryomgård,8550,4,112,1984,950000.0,14-05-2013
Sandvej 1,Ryomgård,8550,5,125,1955,375000.0,10-05-2013
Skarresøvej 15A,Ryomgård,8550,4,88,1903,356250.0,08-05-2013
Kastanievej 5,Ryomgård,8550,7,203,1972,2200000.0,06-05-2013
Skovbrynet 37,Ryomgård,8550,7,174,2006,2500000.0,25-04-2013
Engparken 29,Ryomgård,8550,4,90,1992,930000.0,14-04-2013
Klemstrupvej 5,Ryomgård,8550,7,143,1942,1000000.0,27-03-2013
Strædet 2,Ryomgård,8550,6,186,1892,965553.0,18-03-2013
Marienhoffvej 37,Ryomgård,8550,4,178,1908,1445000.0,28-02-2013
Vestergade 91,Ryomgård,8550,4,227,2015,2200000.0,26-02-2013
Toftevej 51,Ryomgård,8550,2,53,1977,250000.0,22-02-2013
Poppelvej 34,Ryomgård,8550,7,200,1975,1000000.0,16-02-2013
Skovtoften 19,Ryomgård,8550,5,165,2008,1950000.0,15-02-2013
Poppelvej 30,Ryomgård,8550,5,165,1973,1485000.0,14-02-2013
Skovsvinget 1,Ryomgård,8550,4,128,1970,675000.0,24-01-2013
Skovbakken 1,Ryomgård,8550,6,175,1978,703500.0,24-01-2013
Vibevej 10,Ryomgård,8550,3,92,1951,970000.0,17-01-2013
Attrupvej 37,Ryomgård,8550,6,152,1931,761000.0,16-01-2013
Perlevej 14,Ryomgård,8550,5,150,1975,1140000.0,12-01-2013
Bøjstrupvej 20,Ryomgård,8550,6,142,1900,650000.0,02-01-2013
Frederikslundvej 5,Ryomgård,8550,7,250,2014,3430000.0,20-12-2012
Korupskovvej 6,Ryomgård,8550,8,180,1965,490000.0,04-12-2012
Askevej 2,Ryomgård,8550,4,126,1972,1285000.0,29-11-2012
Tjørnevej 5,Ryomgård,8550,4,104,1988,615000.0,16-11-2012
Skarresøvej 11,Ryomgård,8550,5,147,2012,420000.0,01-11-2012
Solbakken 1,Ryomgård,8550,2,63,1959,150000.0,23-10-2012
Vestergade 3A,Ryomgård,8550,6,136,1954,1050000.0,09-10-2012
Bøjstrupvej 1,Ryomgård,8550,4,128,1920,2100000.0,04-10-2012
Marienholtvej 2,Ryomgård,8550,3,140,1925,71141.0,27-09-2012
Vestergade 3B,Ryomgård,8550,4,132,1953,800000.0,14-09-2012
Syrenvej 4,Ryomgård,8550,4,104,1939,415000.0,05-09-2012
Poppelvej 70,Ryomgård,8550,5,132,1978,605000.0,24-08-2012
Skovtoften 43,Ryomgård,8550,7,185,2015,470000.0,22-08-2012
Skarresøvej 9,Ryomgård,8550,4,189,2016,1550000.0,16-08-2012
Bakkevej 5,Ryomgård,8550,4,88,1964,600000.0,30-07-2012
Thorsagervej 38,Ryomgård,8550,4,50,1965,1580000.0,16-07-2012
Brunmosevej 30,Ryomgård,8550,8,226,1905,807700.0,22-06-2012
Nordlyvej 128,Ryomgård,8550,4,121,2004,1670000.0,08-06-2012
Kastanievej 6,Ryomgård,8550,4,145,1974,1442500.0,30-05-2012
P. Vejsgaardsvænget 8,Ryomgård,8550,6,247,2008,2435000.0,29-05-2012
Storegade 125,Ryomgård,8550,5,157,1957,490000.0,25-05-2012
Søparken 18,Ryomgård,8550,5,204,2017,360569.0,22-05-2012
Hasselholmvej 5,Ryomgård,8550,3,70,1952,200000.0,10-05-2012
Korupskovvej 14,Ryomgård,8550,8,208,1883,4975000.0,30-04-2012
P. Vejsgaardsvænget 6,Ryomgård,8550,6,244,2007,3250000.0,28-04-2012
Esmarcksvej 57,Ryomgård,8550,6,193,1989,1600000.0,19-04-2012
P. Vejsgaardsvænget 29,Ryomgård,8550,7,198,2013,470000.0,10-04-2012
Jernbanegade 17,Ryomgård,8550,8,153,1903,850000.0,01-04-2012
Axel Munchsvej 41B,Ryomgård,8550,4,105,1981,800000.0,30-03-2012
Askevej 5,Ryomgård,8550,7,226,1972,834238.0,09-03-2012
Nimtoftevej 13,Ryomgård,8550,6,142,1947,1255000.0,09-03-2012
Strædet 8,Ryomgård,8550,3,133,1910,2450000.0,06-03-2012
Søparken 15,Ryomgård,8550,5,194,2007,2400000.0,20-02-2012
Storegade 78,Ryomgård,8550,5,136,1956,723000.0,26-01-2012
Toftevej 49,Ryomgård,8550,2,53,1977,520000.0,24-01-2012
Nordlyvej 32,Ryomgård,8550,7,227,1976,1835000.0,04-01-2012
Hvidebrovej 6,Ryomgård,8550,6,153,1890,652564.0,21-12-2011
Storegade 105,Ryomgård,8550,5,129,1929,845000.0,15-12-2011
Hasselholmvej 7,Ryomgård,8550,5,124,1952,785000.0,09-11-2011
Skovbrynet 8,Ryomgård,8550,6,192,1963,894459.0,02-11-2011
Bøjstrupvej 32,Ryomgård,8550,2,60,1750,533800.0,14-10-2011
Skolevej 20,Ryomgård,8550,4,140,1978,795000.0,03-10-2011
Saabydalvej 6,Ryomgård,8550,5,200,1929,2925000.0,01-10-2011
Ballevej 34,Ryomgård,8550,2,56,1700,850000.0,23-09-2011
Marienhoffvej 24B,Ryomgård,8550,5,168,1978,1685000.0,22-09-2011
P. Vejsgaardsvænget 5,Ryomgård,8550,6,156,2012,420000.0,18-09-2011
Kirkevej 8,Ryomgård,8550,4,142,1952,750000.0,29-07-2011
Kirkevej 1B. TV,Ryomgård,8550,3,108,1960,800000.0,15-07-2011
Skovbrynet 35,Ryomgård,8550,6,178,2012,150000.0,12-07-2011
Vestergade 53,Ryomgård,8550,4,145,1934,1535000.0,11-07-2011
Askevej 15,Ryomgård,8550,5,150,1973,1500000.0,06-07-2011
Korupskovvej 16,Ryomgård,8550,5,186,1875,1900000.0,05-07-2011
Syrenvej 14,Ryomgård,8550,4,132,1965,910000.0,07-06-2011
Elmevej 11,Ryomgård,8550,4,115,1970,1145000.0,25-05-2011
Skovbrynet 13,Ryomgård,8550,5,139,1974,935000.0,17-05-2011
Storegade 82,Ryomgård,8550,3,100,1960,770000.0,29-04-2011
Vestergade 1B,Ryomgård,8550,6,196,1955,650000.0,25-04-2011
Nordlyvej 130,Ryomgård,8550,6,216,2005,2300000.0,14-04-2011
Skovsvinget 4,Ryomgård,8550,4,108,1967,950000.0,15-03-2011
Elmevej 6,Ryomgård,8550,5,130,1967,1000000.0,13-03-2011
Toftevej 11,Ryomgård,8550,4,81,1955,350000.0,11-03-2011
P. Vejsgaardsvænget 12,Ryomgård,8550,5,201,2008,2300000.0,26-01-2011
Axel Munchsvej 9,Ryomgård,8550,4,114,1980,1025000.0,12-01-2011
Nordlyvej 33,Ryomgård,8550,4,131,1974,1250000.0,06-01-2011
P. Vejsgaardsvænget 13,Ryomgård,8550,5,169,2012,450000.0,23-12-2010
Skolevej 9,Ryomgård,8550,4,106,1979,790000.0,09-12-2010
Korupskovvej 8,Ryomgård,8550,5,234,1875,2200000.0,08-12-2010
Skovtoften 88,Ryomgård,8550,5,182,2008,1410684.0,15-11-2010
Park Alle 15B,Ryomgård,8550,3,81,1985,940000.0,25-09-2010
Korupskovvej 5,Ryomgård,8550,4,95,1870,950000.0,30-08-2010
Park Alle 7,Ryomgård,8550,4,88,1952,1000000.0,24-08-2010
Skovtoften 48,Ryomgård,8550,5,150,2006,2000000.0,13-08-2010
Søparken 21,Ryomgård,8550,4,138,2013,465000.0,09-07-2010
Skovvej 15E,Ryomgård,8550,3,88,1962,500000.0,01-07-2010
Vestergade 57,Ryomgård,8550,4,110,1953,725000.0,14-06-2010
Elmevej 3,Ryomgård,8550,7,193,1966,1200000.0,05-06-2010
Esmarcksvej 3,Ryomgård,8550,5,140,1979,1680000.0,31-05-2010
Marienholtvej 10,Ryomgård,8550,5,107,1902,1400000.0,25-05-2010
Bøjstrupvej 36,Ryomgård,8550,3,108,1923,750000.0,17-05-2010
Esmarcksvej 23,Ryomgård,8550,4,121,1984,1200000.0,11-05-2010
Elholtvej 9,Ryomgård,8550,7,258,2015,1125000.0,17-04-2010
Axel Munchsvej 2,Ryomgård,8550,4,115,1979,1125000.0,14-04-2010
Skovtoften 40,Ryomgård,8550,4,148,2004,961448.0,26-03-2010
Engparken 25,Ryomgård,8550,4,89,1992,997500.0,24-03-2010
Tjerrildvej 1A,Ryomgård,8550,4,120,1987,1075000.0,24-03-2010
P. Vejsgaardsvænget 53,Ryomgård,8550,5,170,2016,5681000.0,18-03-2010
Kongsvej 3,Ryomgård,8550,5,110,1947,940000.0,14-03-2010
Bøjstrupvej 5,Ryomgård,8550,4,123,1900,452500.0,10-03-2010
Nygade 31,Ryomgård,8550,4,133,1934,1595000.0,08-03-2010
Søparken 14,Ryomgård,8550,6,183,2009,1063000.0,23-02-2010
Storegade 111,Ryomgård,8550,4,140,1953,650000.0,15-02-2010
Skovtoften 44,Ryomgård,8550,5,188,2008,2450000.0,02-02-2010
Ahornvej 2,Ryomgård,8550,5,149,1970,1100000.0,29-01-2010
Storegade 10,Ryomgård,8550,4,132,1909,850000.0,28-01-2010
Nordlyvej 2D,Ryomgård,8550,3,80,1982,740000.0,25-01-2010
Park Alle 3,Ryomgård,8550,4,122,1948,1175000.0,23-01-2010
Bøjstrupvej 15,Ryomgård,8550,5,132,1916,1820000.0,22-01-2010
Toftevej 3,Ryomgård,8550,3,110,1959,600000.0,12-01-2010
Holen 1,Ryomgård,8550,17,500,1902,6315000.0,10-12-2009
Skovbrynet 23,Ryomgård,8550,4,120,1974,850000.0,10-11-2009
Vestergade 52,Ryomgård,8550,4,132,1954,800000.0,03-11-2009
Kongsvej 7,Ryomgård,8550,4,146,1953,1175000.0,02-11-2009
Toftevej 47,Ryomgård,8550,4,82,1977,475000.0,28-10-2009
Storegade 59,Ryomgård,8550,11,275,1921,1251659.0,08-10-2009
Skovbrynet 1,Ryomgård,8550,4,85,1945,775000.0,27-09-2009
Skovtoften 37,Ryomgård,8550,4,110,2009,900000.0,21-09-2009
Nordlyvej 2C,Ryomgård,8550,3,80,1982,900000.0,15-09-2009
Kastrupvej 6,Ryomgård,8550,2,74,1946,600000.0,09-09-2009
Toftevej 45,Ryomgård,8550,3,82,1977,582500.0,04-09-2009
Brunmosevej 2,Ryomgård,8550,5,124,1910,700000.0,15-08-2009
Korupskovvej 13,Ryomgård,8550,8,256,1966,2100000.0,20-07-2009
Bøjstrupvej 19,Ryomgård,8550,6,260,1866,2720000.0,08-07-2009
Nordlyvej 2A,Ryomgård,8550,3,80,1982,825000.0,03-07-2009
Marienhoffvej 9,Ryomgård,8550,5,144,1961,945000.0,25-06-2009
Poppelvej 56,Ryomgård,8550,8,232,1974,1127500.0,19-06-2009
Bøgevej 18,Ryomgård,8550,4,129,1973,900000.0,16-06-2009
Esmarcksvej 61,Ryomgård,8550,5,128,1989,1500000.0,10-06-2009
P. Vejsgaardsvænget 16,Ryomgård,8550,5,149,2007,1850000.0,10-06-2009
Skolevej 23,Ryomgård,8550,4,115,1979,900000.0,13-05-2009
Esmarcksvej 7,Ryomgård,8550,5,172,1979,665392.0,03-05-2009
Ballevej 32,Ryomgård,8550,7,148,1907,2000000.0,01-05-2009
Skrænten 3,Ryomgård,8550,6,171,1908,2900000.0,30-04-2009
Syrenvej 8,Ryomgård,8550,4,126,1942,800000.0,28-04-2009
Lindevej 2,Ryomgård,8550,4,127,1970,1215000.0,15-04-2009
Skovbrynet 7,Ryomgård,8550,4,138,1967,975000.0,15-04-2009
Industrivej 5,Ryomgård,8550,5,151,1986,2430000.0,27-03-2009
Ll Brunmosevej 3,Ryomgård,8550,5,123,1955,1350000.0,25-03-2009
Østergade 5,Ryomgård,8550,4,120,1972,1160000.0,24-03-2009
Nimtoftevej 21,Ryomgård,8550,6,127,1928,1200000.0,18-03-2009
Axel Munchsvej 34,Ryomgård,8550,5,160,1980,939302.0,17-03-2009
Brunmosevej 10,Ryomgård,8550,4,117,1920,555000.0,20-02-2009
