street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Gramtangevej 11,Barrit,7150,7,252,1877,2145000.0,27-03-2007
Barrit Langgade 20,Barrit,7150,4,129,1959,1225000.0,14-03-2007
Korsbækdal 8,Barrit,7150,8,209,1970,7500000.0,05-01-2007
Barrit Langgade 151,Barrit,7150,5,160,1936,1245000.0,08-12-2006
Ørnsvigvej 3,Barrit,7150,4,99,1913,1395000.0,14-11-2006
Brølbæk 28,Barrit,7150,2,71,1932,700000.0,14-09-2006
Skulsballevej 3,Barrit,7150,6,188,1860,2295000.0,10-09-2006
Midterfolden 5,Barrit,7150,5,152,2007,173758.0,28-08-2006
Midterfolden 7,Barrit,7150,5,144,2007,173758.0,24-08-2006
Vævergade 2,Barrit,7150,6,112,1930,820000.0,17-08-2006
Barrit Langgade 141,Barrit,7150,4,128,1973,1150000.0,05-08-2006
Barrit Hulevej 2,Barrit,7150,2,58,1870,610000.0,24-07-2006
Skerrildgårdvej 2,Barrit,7150,4,138,1920,1600000.0,28-06-2006
Barrit Langgade 39,Barrit,7150,5,135,1952,950000.0,28-06-2006
Randvej 16,Barrit,7150,5,139,1969,1800000.0,27-06-2006
Kirkebro 7,Barrit,7150,6,270,1974,1295000.0,21-06-2006
Ørnsvigvej 8,Barrit,7150,7,176,1870,1850000.0,08-06-2006
Høkervænget 4,Barrit,7150,4,154,2007,360000.0,02-06-2006
Midterfolden 10,Barrit,7150,5,148,2007,180441.0,01-06-2006
Lykkevej 2,Barrit,7150,4,83,1932,960000.0,19-05-2006
Skulsballevej 1,Barrit,7150,6,191,1997,1995000.0,17-05-2006
Høkervej 12,Barrit,7150,4,149,1974,1283000.0,08-05-2006
Bakkesvinget 9,Barrit,7150,5,150,1973,1295000.0,04-05-2006
Vævergade 12,Barrit,7150,5,131,1910,895000.0,03-05-2006
Vandmøllevej 3,Barrit,7150,8,205,1863,3500000.0,24-04-2006
Barrit Langgade 107,Barrit,7150,6,150,1870,875000.0,22-04-2006
Serupsvej 18,Barrit,7150,8,193,1870,80000.0,10-04-2006
Bagervænget 2,Barrit,7150,3,137,1964,1025000.0,13-03-2006
Vævergade 24,Barrit,7150,7,156,1957,570468.0,13-03-2006
Barrit Stationsvej 3,Barrit,7150,6,130,1920,675000.0,08-03-2006
Barrit Langgade 149,Barrit,7150,6,190,1930,1255000.0,01-03-2006
Midterfolden 17,Barrit,7150,5,170,1980,1375000.0,25-02-2006
Smedskærlund 19,Barrit,7150,4,145,1916,1150000.0,15-02-2006
Vangevej 2,Barrit,7150,8,244,1967,1490000.0,23-01-2006
Barrit Stationsvej 12,Barrit,7150,3,174,1945,600696.0,13-12-2005
Fennen 17,Barrit,7150,5,127,1984,955000.0,12-12-2005
Randvej 2,Barrit,7150,8,150,1880,1400000.0,16-11-2005
Barrit Langgade 134,Barrit,7150,4,93,1959,735000.0,14-11-2005
Barrit Langgade 77,Barrit,7150,5,160,1910,1095000.0,29-08-2005
Barrit Langgade 60,Barrit,7150,4,112,1957,635000.0,25-08-2005
Ørnsvigvej 6,Barrit,7150,6,260,2007,675000.0,22-08-2005
Barrit Langgade 67,Barrit,7150,5,104,1900,423748.0,04-08-2005
Barrit Langgade 128,Barrit,7150,4,93,1959,659000.0,15-07-2005
Midterfolden 4,Barrit,7150,5,158,2006,173758.0,12-07-2005
Midterfolden 3,Barrit,7150,4,131,2006,173758.0,29-06-2005
Ørnsvigvej 2,Barrit,7150,6,200,1912,9191810.0,28-06-2005
Barrit Langgade 171,Barrit,7150,5,164,1900,978845.0,10-06-2005
Kirkebro 18,Barrit,7150,6,175,1800,899000.0,25-05-2005
Dynnesvej 3,Barrit,7150,4,129,1979,880000.0,07-05-2005
Brølbæk 12,Barrit,7150,5,174,1884,432397.0,25-04-2005
Geert Strandvej 3,Barrit,7150,3,73,1850,1000000.0,24-04-2005
Bagervænget 10,Barrit,7150,4,112,1964,670000.0,18-04-2005
Barrit Langgade 8,Barrit,7150,6,184,1906,1257500.0,04-04-2005
Staksrodevej 35,Barrit,7150,7,214,1777,1385000.0,04-03-2005
Randvej 26,Barrit,7150,8,247,1969,1100000.0,28-01-2005
Brølbæk 24,Barrit,7150,4,130,1827,975000.0,20-01-2005
Barrit Langgade 14,Barrit,7150,4,128,1962,685000.0,06-12-2004
Blæsbjergvej 4,Barrit,7150,4,95,1908,395000.0,23-09-2004
Kirkebro 11,Barrit,7150,5,130,1870,600000.0,05-05-2004
Lykkevej 5,Barrit,7150,6,158,1900,3780000.0,26-04-2004
Barrit Langgade 183,Barrit,7150,5,130,1927,455000.0,23-04-2004
Randvej 6,Barrit,7150,4,79,1877,383316.0,05-04-2004
Kirkebro 16,Barrit,7150,4,132,1909,625000.0,20-01-2004
Barrit Langgade 174,Barrit,7150,5,160,1909,2750000.0,07-01-2004
Barrit Langgade 94,Barrit,7150,6,124,1928,870000.0,01-12-2003
Midterfolden 11,Barrit,7150,4,107,1980,800000.0,13-11-2003
Barrit Langgade 125,Barrit,7150,3,104,1939,470000.0,21-10-2003
Randvej 28,Barrit,7150,4,128,1930,520000.0,20-10-2003
Barrit Langgade 69,Barrit,7150,6,174,1900,410000.0,14-10-2003
Surmosevej 11,Barrit,7150,8,200,1860,850000.0,13-10-2003
Barrit Langgade 160,Barrit,7150,8,302,1930,737000.0,06-10-2003
Høkervej 1A,Barrit,7150,4,128,1890,790000.0,24-09-2003
Staksrodevej 14,Barrit,7150,4,96,1781,564965.0,15-09-2003
Midterfolden 13,Barrit,7150,4,174,1980,1195000.0,11-07-2003
Skulsballevej 7,Barrit,7150,8,169,1900,1300000.0,10-07-2003
Smedskærlund 12,Barrit,7150,5,161,1904,1300000.0,03-07-2003
Gramtangevej 5,Barrit,7150,3,91,1900,621073.0,28-06-2003
Brethvej 3,Barrit,7150,5,148,1931,824762.0,28-06-2003
Vævergade 26,Barrit,7150,4,130,1957,780008.0,24-06-2003
Randvej 11,Barrit,7150,5,167,1910,1625000.0,07-05-2003
Gramtangevej 15,Barrit,7150,11,138,1963,885000.0,24-01-2003
Fennen 18,Barrit,7150,4,116,1977,755000.0,09-10-2002
Overmarksvej 4,Barrit,7150,5,141,1924,675000.0,04-10-2002
Kirkebro 6,Barrit,7150,5,150,1952,650000.0,12-09-2002
Barrit Langgade 68,Barrit,7150,4,107,1964,501000.0,10-09-2002
Kirkebro 8,Barrit,7150,5,134,1926,925000.0,17-06-2002
Midterfolden 14,Barrit,7150,6,144,2002,236341.0,15-04-2002
Midterfolden 15,Barrit,7150,4,151,1980,970000.0,06-04-2002
Dynnesvej 13,Barrit,7150,4,116,1979,755000.0,02-04-2002
Barrit Langgade 154,Barrit,7150,5,190,1979,970000.0,27-03-2002
Gramtangevej 3,Barrit,7150,6,163,1912,1492500.0,15-03-2002
Høkervej 14,Barrit,7150,4,120,1963,760000.0,27-02-2002
Bagervænget 18,Barrit,7150,4,174,1965,970000.0,21-01-2002
Randvej 16B,Barrit,7150,4,144,2005,664590.0,17-01-2002
Barrit Langgade 181,Barrit,7150,6,150,1870,638000.0,03-01-2002
Staksrodevej 6,Barrit,7150,5,214,2014,1110000.0,28-12-2001
Lhombrevej 1,Barrit,7150,8,290,1922,9200000.0,19-12-2001
Mikkelbro 4,Barrit,7150,3,120,1977,297012.0,22-11-2001
Barrit Langgade 46,Barrit,7150,4,71,1949,490000.0,20-09-2001
Vangevej 8,Barrit,7150,6,158,1970,835000.0,13-09-2001
Barrit Langgade 100,Barrit,7150,4,145,1937,915000.0,12-09-2001
Surmosevej 15,Barrit,7150,4,166,1850,900000.0,22-08-2001
Barrit Langgade 192,Barrit,7150,5,174,1820,720000.0,10-08-2001
Ørnsvigvej 10,Barrit,7150,3,84,1928,169260.0,01-08-2001
Dynnesvej 29,Barrit,7150,5,179,1978,880000.0,18-06-2001
Blæsbjergvej 10,Barrit,7150,6,186,1931,1116394.0,21-05-2001
Vandmøllevej 1,Barrit,7150,3,93,1930,290000.0,07-05-2001
Barrit Stationsvej 5,Barrit,7150,5,178,1937,870000.0,16-03-2001
Barrit Langgade 21,Barrit,7150,3,182,1942,595000.0,02-03-2001
Staksrodevej 21,Barrit,7150,6,135,1921,225000.0,18-01-2001
Randvej 5,Barrit,7150,7,201,1983,2650000.0,08-12-2000
Randvej 13,Barrit,7150,4,69,1890,270000.0,20-10-2000
Staksrodevej 31,Barrit,7150,4,78,1830,340000.0,17-08-2000
Kirkebro 20,Barrit,7150,5,164,1827,992061.0,15-08-2000
Bagervænget 20,Barrit,7150,9,213,1968,1214826.0,31-07-2000
Bagervænget 8,Barrit,7150,4,126,1966,645000.0,11-07-2000
Blæsbjergvej 8,Barrit,7150,5,143,1920,565000.0,30-06-2000
Smedskærlund 18,Barrit,7150,3,121,1877,320145.0,18-05-2000
Barrit Langgade 79,Barrit,7150,4,88,1962,504000.0,16-05-2000
Staksrodevej 3,Barrit,7150,6,163,1860,790000.0,05-05-2000
Barrit Langgade 165,Barrit,7150,4,142,2000,35000.0,03-04-2000
Barrit Langgade 30,Barrit,7150,9,187,1909,715000.0,24-02-2000
Brølbæk 3,Barrit,7150,5,114,1931,710000.0,27-01-2000
Bakkesvinget 11,Barrit,7150,5,187,1973,643300.0,17-01-2000
Serupsvej 11,Barrit,7150,6,211,2007,1310000.0,21-12-1999
Brølbæk 11,Barrit,7150,5,103,1957,413500.0,04-11-1999
Staksrodevej 16,Barrit,7150,4,204,2002,1250501.0,03-09-1999
Barrit Langgade 55,Barrit,7150,5,145,1900,547000.0,15-03-1999
Barrit Langgade 130,Barrit,7150,4,93,1959,590957.0,08-02-1999
Vævergade 30,Barrit,7150,6,273,1972,1149510.0,17-12-1998
Vævergade 9,Barrit,7150,4,130,1965,508000.0,30-11-1998
Barrit Langgade 191,Barrit,7150,5,99,1949,685000.0,08-11-1998
Barrit Langgade 76,Barrit,7150,3,90,1949,270000.0,06-11-1998
Brølbæk 21,Barrit,7150,5,149,1897,377000.0,22-09-1998
Brølbæk 23,Barrit,7150,6,232,1870,567000.0,08-09-1998
Lykkevej 4,Barrit,7150,6,166,1900,1068000.0,25-08-1998
Vævergade 6,Barrit,7150,3,72,1937,408000.0,04-06-1998
Barrit Langgade 92,Barrit,7150,3,75,1954,510000.0,03-06-1998
Barrit Langgade 10,Barrit,7150,4,160,1777,701000.0,26-05-1998
Barrit Stationsvej 2,Barrit,7150,13,223,1964,1095000.0,25-05-1998
Fennen 8,Barrit,7150,4,103,1977,568878.0,30-03-1998
Midterfolden 12,Barrit,7150,7,216,1980,845000.0,16-01-1998
Barrit Langgade 114A,Barrit,7150,5,193,1988,1615000.0,15-01-1998
Gramtangevej 9,Barrit,7150,6,208,1777,1390943.0,09-12-1997
Brølbæk 9,Barrit,7150,3,105,1890,160000.0,06-12-1997
Barrit Langgade 136,Barrit,7150,4,107,1949,553705.0,05-12-1997
Serupsvej 4,Barrit,7150,3,100,1777,402006.0,05-11-1997
Barrit Langgade 143,Barrit,7150,5,140,2005,506972.0,29-09-1997
Barrit Langgade 19,Barrit,7150,7,214,1915,1301400.0,23-09-1997
Kirkebro 1,Barrit,7150,7,217,1913,1166000.0,14-08-1997
Barrit Langgade 82,Barrit,7150,5,90,1907,541589.0,31-07-1997
Blæsbjergvej 5,Barrit,7150,4,140,1892,378226.0,28-07-1997
Blæsbjergvej 3,Barrit,7150,4,110,1887,483861.0,28-07-1997
Surmosevej 21,Barrit,7150,4,109,1882,689000.0,24-07-1997
Kirkebro 15,Barrit,7150,5,150,1770,1071000.0,02-07-1997
Sigurd Stenhøj Vej 1,Barrit,7150,8,210,1900,736843.0,24-06-1997
Sigurd Stenhøj Vej 3,Barrit,7150,6,144,1954,515000.0,05-05-1997
Skerrildgårdvej 3,Barrit,7150,7,198,1800,285000.0,07-04-1997
Barrit Langgade 26,Barrit,7150,9,264,1905,325000.0,14-03-1997
Blæsbjergvej 9,Barrit,7150,4,151,1925,234000.0,28-02-1997
Barrit Langgade 127B,Barrit,7150,5,133,1999,380000.0,20-01-1997
Surmosevej 2,Barrit,7150,8,256,1870,770000.0,18-12-1996
Barrit Langgade 127,Barrit,7150,6,138,1955,200178.0,16-12-1996
Mikkelbro 1,Barrit,7150,5,137,1997,101780.0,16-12-1996
Gramtangevej 13,Barrit,7150,6,148,1740,611000.0,05-12-1996
Ørnsvigvej 4,Barrit,7150,7,213,1877,635000.0,30-09-1996
Barrit Langgade 201,Barrit,7150,8,324,1964,1626186.0,12-09-1996
Barrit Langgade 120,Barrit,7150,3,90,1948,272000.0,15-08-1996
Barrit Langgade 2,Barrit,7150,5,140,1870,858000.0,09-07-1996
Staksrodevej 27,Barrit,7150,7,218,1917,305000.0,03-07-1996
Rosenvoldvej 29,Barrit,7150,8,262,1900,1200000.0,02-07-1996
Blæsbjergvej 12,Barrit,7150,5,196,1876,2350000.0,18-06-1996
Fennen 11,Barrit,7150,6,166,1978,672563.0,12-06-1996
Randvej 4,Barrit,7150,3,60,1777,50000.0,29-05-1996
Barrit Langgade 138,Barrit,7150,4,90,1951,310000.0,21-05-1996
Staksrodevej 7,Barrit,7150,6,261,1900,745000.0,07-05-1996
Brølbæk 27,Barrit,7150,6,261,1924,899000.0,22-04-1996
Vævergade 4,Barrit,7150,3,62,1877,230000.0,18-04-1996
Høkervej 6,Barrit,7150,5,169,1927,405000.0,17-04-1996
Staksrodevej 39,Barrit,7150,9,178,1902,620000.0,31-03-1996
Staksrodevej 15,Barrit,7150,6,222,1907,523000.0,25-03-1996
Barrit Langgade 59A,Barrit,7150,4,116,1982,216876.0,12-03-1996
Dynnesvej 7,Barrit,7150,6,214,1979,624853.0,25-01-1996
Skerrildgårdvej 7,Barrit,7150,5,205,1998,75000.0,12-10-1995
Smedskærlund 16,Barrit,7150,5,166,1877,875000.0,05-10-1995
Surmosevej 5,Barrit,7150,4,91,1850,354000.0,31-08-1995
Lykkevej 6,Barrit,7150,4,130,1997,135000.0,21-08-1995
Barrit Langgade 35,Barrit,7150,5,148,1946,450000.0,08-08-1995
Barrit Langgade 97,Barrit,7150,5,161,1911,2240000.0,07-08-1995
Barrit Langgade 38,Barrit,7150,6,161,1931,890000.0,28-07-1995
Bagervænget 4,Barrit,7150,3,74,1965,290000.0,15-05-1995
Randvej 19,Barrit,7150,9,230,1900,525000.0,14-05-1995
Fennen 12,Barrit,7150,6,176,1976,630000.0,08-05-1995
Smedskærlund 24,Barrit,7150,3,72,1900,270000.0,24-04-1995
