street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Tølløsevej 52,Brønshøj,2700,3,89,1933,4125000.0,30-03-2017
"Astrupvej 78, ST. TV",Brønshøj,2700,2,54,1935,1330000.0,30-03-2017
"Frederikssundsvej 204, 2. TV",Brønshøj,2700,3,83,1932,1875000.0,29-03-2017
"Brønshøjvej 85, ST. TV",Brønshøj,2700,2,54,1934,1450000.0,29-03-2017
"Præstekærvej 16, 2. TV",Brønshøj,2700,3,78,1959,2340000.0,28-03-2017
Dyssevænget 17A,Brønshøj,2700,5,167,1953,3300000.0,26-03-2017
"Højenhald 11, 3. TH",Brønshøj,2700,2,58,1933,1420000.0,25-03-2017
"Ærtevej 15, 2. 2",Brønshøj,2700,2,48,1935,1175000.0,24-03-2017
Merløsevej 41,Brønshøj,2700,5,175,1929,4500000.0,23-03-2017
Brunevang 14,Brønshøj,2700,5,120,1928,2495000.0,23-03-2017
Tryggevældevej 110,Brønshøj,2700,4,109,1925,3420000.0,23-03-2017
Vængeleddet 8,Brønshøj,2700,4,128,2008,4195000.0,22-03-2017
"Præstegårds Allé 23, 1. TH",Brønshøj,2700,3,91,1915,2775000.0,22-03-2017
Gårdtoftevej 9,Brønshøj,2700,3,81,1934,2795000.0,21-03-2017
"Frederikssundsvej 330, 1. MF",Brønshøj,2700,3,82,1952,1800000.0,21-03-2017
"Islevhusvej 93, 1",Brønshøj,2700,5,175,1939,4000000.0,20-03-2017
Risvangen 6,Brønshøj,2700,4,92,1900,3625000.0,19-03-2017
"Brønshøjvej 85, 1. TH",Brønshøj,2700,2,54,1934,1450000.0,19-03-2017
"Nordfeldvej 16, ST. TV",Brønshøj,2700,2,54,1935,1585000.0,17-03-2017
Dyblandsvangen 26,Brønshøj,2700,5,136,1916,5650000.0,16-03-2017
Kirketoften 20,Brønshøj,2700,4,94,1928,4800000.0,15-03-2017
"Åfløjen 56, 2. TH",Brønshøj,2700,4,87,1958,2250000.0,15-03-2017
"Frederikssundsvej 396, 2. TV",Brønshøj,2700,2,63,1954,714000.0,14-03-2017
Edelsmindevej 10,Brønshøj,2700,4,100,1934,4300000.0,13-03-2017
Stenløsevej 77,Brønshøj,2700,5,105,1927,3195000.0,13-03-2017
Hf. Birkevang 95,Brønshøj,2700,3,93,2007,2700000.0,13-03-2017
"Ærtevej 21, ST. 1",Brønshøj,2700,2,56,1935,1550000.0,12-03-2017
"Præstekærvej 20, 1. MF",Brønshøj,2700,1,41,1959,600000.0,12-03-2017
"Krabbesholmvej 23, 3",Brønshøj,2700,3,99,1932,2995000.0,10-03-2017
"Højenhald 13, 1. TH",Brønshøj,2700,4,112,1933,2850000.0,09-03-2017
"Frederikssundsvej 191B, 1. TV",Brønshøj,2700,2,59,1935,1540000.0,08-03-2017
"Præstekærvej 16, 1. TH",Brønshøj,2700,3,80,1959,1907000.0,08-03-2017
Faksingevej 11B,Brønshøj,2700,3,86,1975,2875000.0,07-03-2017
"Åfløjen 48, 1. TV",Brønshøj,2700,3,73,1958,1550000.0,06-03-2017
"Kabbelejevej 13, 2. MF",Brønshøj,2700,2,51,1935,1505000.0,05-03-2017
"Frederikssundsvej 195B, 1. TH",Brønshøj,2700,3,88,1935,1245000.0,02-03-2017
"Kabbelejevej 2, 1",Brønshøj,2700,4,105,1988,2995000.0,01-03-2017
Lejrevej 7,Brønshøj,2700,4,104,1930,4325000.0,01-03-2017
"Fjenneslevvej 8, 3",Brønshøj,2700,3,81,1935,1350000.0,27-02-2017
Enigheds Allé 21,Brønshøj,2700,5,93,1900,3500000.0,27-02-2017
"Brønshøjvej 12A, 1. TV",Brønshøj,2700,4,96,1933,2575000.0,27-02-2017
Abildvang 24,Brønshøj,2700,5,142,2007,3575000.0,27-02-2017
"Brønshøjgårdvej 4, 3. TH",Brønshøj,2700,2,45,1933,1150000.0,26-02-2017
Dyssevænget 10B,Brønshøj,2700,5,137,1952,3650000.0,25-02-2017
Degnemose Allé 20,Brønshøj,2700,3,103,1934,4200000.0,21-02-2017
Vesterløkken 12,Brønshøj,2700,4,160,2000,4750000.0,21-02-2017
"Brønshøj Kirkevej 4, 5. TV",Brønshøj,2700,3,82,1933,2545000.0,21-02-2017
Højstrupvej 61,Brønshøj,2700,3,87,1929,3500000.0,20-02-2017
Ågerupvej 19,Brønshøj,2700,4,117,1935,4025000.0,17-02-2017
"Havdrupvej 20, 1. TV",Brønshøj,2700,2,59,1933,1450000.0,17-02-2017
"Frederikssundsvej 154A, 3. TV",Brønshøj,2700,2,63,1933,1100000.0,17-02-2017
Møllebakken 8,Brønshøj,2700,5,142,1952,1158000.0,17-02-2017
Dyssevænget 8A,Brønshøj,2700,5,128,1960,3200000.0,17-02-2017
Skensvedvej 48,Brønshøj,2700,5,100,1960,3300000.0,17-02-2017
Kildebrøndevej 20,Brønshøj,2700,6,148,1940,4195000.0,15-02-2017
"Frederikssundsvej 346, 4. 409",Brønshøj,2700,1,35,1969,275000.0,15-02-2017
Beldringevej 14,Brønshøj,2700,5,130,1962,4900000.0,14-02-2017
Gislingevej 28,Brønshøj,2700,4,98,1934,3635000.0,12-02-2017
"Svenskelejren 4, 2. TH",Brønshøj,2700,2,55,1937,1375000.0,12-02-2017
Tåstrupvej 2,Brønshøj,2700,3,66,1935,1950000.0,10-02-2017
"Præstekærvej 11, 3. TH",Brønshøj,2700,3,99,1959,2400000.0,10-02-2017
"Åfløjen 46, ST. TH",Brønshøj,2700,4,87,1958,5760000.0,09-02-2017
"Frederikssundsvej 189B, 1. TH",Brønshøj,2700,2,57,1935,1425000.0,09-02-2017
"Højenhald 13, 2. TH",Brønshøj,2700,3,112,1933,2800000.0,07-02-2017
"Kabbelejevej 3, 2. TH",Brønshøj,2700,2,66,1938,1595000.0,05-02-2017
"Krabbesholmvej 21, 2. TH",Brønshøj,2700,2,70,1932,2100000.0,03-02-2017
"Krabbesholmvej 17, 1. TV",Brønshøj,2700,2,57,1932,1500000.0,02-02-2017
Bakkekammen 1,Brønshøj,2700,11,248,1974,5100000.0,01-02-2017
Højstrupvej 103,Brønshøj,2700,2,93,1942,5150000.0,31-01-2017
"Svenskelejren 4, 1. TH",Brønshøj,2700,2,55,1937,1330000.0,31-01-2017
"Håbets Allé 14, 1. TV",Brønshøj,2700,3,84,1914,2450000.0,31-01-2017
Bækkeskovvej 93,Brønshøj,2700,6,138,1933,4200000.0,31-01-2017
"Åfløjen 56, 2. TV",Brønshøj,2700,3,73,1958,1825000.0,30-01-2017
Brunevang 19,Brønshøj,2700,3,116,1957,3325000.0,28-01-2017
"Frederikssundsvej 398, 1. TH",Brønshøj,2700,2,70,1954,1995000.0,27-01-2017
"Klintholmvej 2, 1. TH",Brønshøj,2700,2,56,1935,1145000.0,27-01-2017
Hellestedvej 23,Brønshøj,2700,3,101,1930,2895000.0,26-01-2017
"Degnemose Allé 9, 3. TV",Brønshøj,2700,3,110,1937,2475000.0,26-01-2017
"Åfløjen 4, 2. TH",Brønshøj,2700,4,87,1958,1975000.0,25-01-2017
"Frederikssundsvej 193A, 1. TH",Brønshøj,2700,2,56,1935,1474000.0,23-01-2017
"Åfløjen 2, 1. TH",Brønshøj,2700,4,90,1958,2200000.0,23-01-2017
"Frederikssundsvej 189B, 3. TH",Brønshøj,2700,2,57,1935,1500000.0,23-01-2017
Håbets Allé 73,Brønshøj,2700,6,139,1906,6250000.0,22-01-2017
"Frederikssundsvej 394, 1. TV",Brønshøj,2700,3,70,1954,1685000.0,22-01-2017
Højlandsvangen 56,Brønshøj,2700,2,100,1927,4810000.0,22-01-2017
Højlandsvangen 78,Brønshøj,2700,3,114,1926,3610000.0,22-01-2017
Sonnerupvej 82,Brønshøj,2700,3,92,1940,3207500.0,22-01-2017
Fuglsang Allé 110,Brønshøj,2700,4,101,1932,3900000.0,20-01-2017
"Brønshøjvej 78, 1. TH",Brønshøj,2700,3,78,1949,2300000.0,20-01-2017
Præstegårds Allé 38B,Brønshøj,2700,5,150,1938,5438000.0,20-01-2017
Kildebrøndevej 37,Brønshøj,2700,3,80,1954,3482500.0,17-01-2017
"Knabstrupvej 18, ST. TH",Brønshøj,2700,2,55,1937,1495000.0,17-01-2017
Botoftevej 9,Brønshøj,2700,3,64,1935,2900000.0,16-01-2017
Skensvedvej 2,Brønshøj,2700,4,133,1954,3800000.0,16-01-2017
"Hvalsøvej 42A, 1. TH",Brønshøj,2700,2,58,1933,1400000.0,15-01-2017
Bakkekammen 24,Brønshøj,2700,4,126,1938,4430000.0,15-01-2017
"Frederikssundsvej 191A, 3. TV",Brønshøj,2700,2,57,1935,1450000.0,12-01-2017
"Højenhald 5, 2. TH",Brønshøj,2700,2,62,1933,1495000.0,10-01-2017
Stenmaglevej 12,Brønshøj,2700,5,124,1941,3495000.0,10-01-2017
Knabstrupvej 53,Brønshøj,2700,4,139,1927,3010000.0,09-01-2017
Præstegårds Allé 58,Brønshøj,2700,9,184,1923,5350000.0,09-01-2017
Enigheds Allé 17,Brønshøj,2700,5,93,1900,3360000.0,09-01-2017
Havdrupvej 91,Brønshøj,2700,5,111,1944,3900000.0,03-01-2017
"Højenhald 4, 2. TV",Brønshøj,2700,2,63,1934,1725000.0,03-01-2017
Pilesvinget 37,Brønshøj,2700,5,129,1927,3050000.0,02-01-2017
"Aggersvoldvej 5B, 1. TH",Brønshøj,2700,2,57,1934,1397952.0,01-01-2017
Højlandsvangen 11,Brønshøj,2700,6,138,1918,5700000.0,30-12-2016
"Brønshøjvej 63, ST. TH",Brønshøj,2700,2,57,1934,1430000.0,29-12-2016
Tryggevældevej 146,Brønshøj,2700,5,122,1935,4350000.0,23-12-2016
"Åfløjen 56, ST. TV",Brønshøj,2700,3,73,1958,1775000.0,23-12-2016
Mellemvangen 16,Brønshøj,2700,5,135,1916,4000000.0,22-12-2016
Skensvedvej 27,Brønshøj,2700,4,115,1928,2800000.0,22-12-2016
"Hvalsøvej 42A, 2. TH",Brønshøj,2700,2,47,1933,1350000.0,21-12-2016
"Brønshøjvej 81, 1. TH",Brønshøj,2700,2,55,1934,1070000.0,21-12-2016
"Præstekærvej 18, 1. TH",Brønshøj,2700,1,56,1959,1050000.0,20-12-2016
Tryggevældevej 61A,Brønshøj,2700,5,120,2014,4400000.0,20-12-2016
Islevhusvej 62,Brønshøj,2700,6,169,1931,3700000.0,19-12-2016
Svenstrupvej 14,Brønshøj,2700,7,191,1932,5600000.0,19-12-2016
"Frederikssundsvej 330, 1. TV",Brønshøj,2700,4,86,1952,1900000.0,18-12-2016
"Åfløjen 56, 1. TH",Brønshøj,2700,4,87,1958,2050000.0,18-12-2016
Svend Gønges Vej 8,Brønshøj,2700,5,120,1913,4025000.0,16-12-2016
"Husumvej 87, 1. TH",Brønshøj,2700,3,71,1952,1895000.0,15-12-2016
"Fjenneslevvej 12, ST. TV",Brønshøj,2700,2,51,1935,1295000.0,14-12-2016
"Frederikssundsvej 346, 1. 110",Brønshøj,2700,1,35,1969,475000.0,13-12-2016
"Degnemose Allé 14A, 2. TH",Brønshøj,2700,3,67,1950,1700000.0,13-12-2016
Kagsløkke 9,Brønshøj,2700,4,80,1951,2255555.0,12-12-2016
"Hvalsøvej 18, 1",Brønshøj,2700,2,66,1927,2000000.0,12-12-2016
"Torbenfeldtvej 39, 2. TV",Brønshøj,2700,2,60,1934,1552500.0,12-12-2016
"Frederikssundsvej 129B, 2. TH",Brønshøj,2700,2,60,1934,672000.0,12-12-2016
"Klintholmvej 2, ST. TH",Brønshøj,2700,2,62,1935,1600000.0,12-12-2016
"Fjenneslevvej 12, 2. TV",Brønshøj,2700,2,51,1935,1215000.0,09-12-2016
"Næsbyholmvej 41, 1",Brønshøj,2700,6,182,1936,4900000.0,09-12-2016
Ågerupvej 26,Brønshøj,2700,5,148,1924,4725000.0,08-12-2016
Hørtoftevej 16,Brønshøj,2700,2,60,1936,1950000.0,08-12-2016
"Frederikssundsvej 195B, 2. TH",Brønshøj,2700,3,88,1935,2050000.0,07-12-2016
"Bakkekammen 17, 1",Brønshøj,2700,5,128,1962,1600000.0,07-12-2016
"Brønshøjvej 65, 1. TH",Brønshøj,2700,2,54,1934,1500000.0,06-12-2016
Husumvej 28,Brønshøj,2700,5,142,1926,3000000.0,05-12-2016
Gislingevej 4,Brønshøj,2700,4,164,1929,4695000.0,04-12-2016
"Frederikssundsvej 263A, 1. TV",Brønshøj,2700,4,116,2007,3050000.0,01-12-2016
"Torbenfeldtvej 39, ST. TV",Brønshøj,2700,2,60,1934,1685000.0,01-12-2016
"Frederikssundsvej 211, 1",Brønshøj,2700,4,146,1930,2175000.0,01-12-2016
"Fjenneslevvej 16, ST",Brønshøj,2700,5,103,1935,3250000.0,30-11-2016
"Ærtevej 19, 2. 1",Brønshøj,2700,2,59,1935,1495000.0,30-11-2016
Astrupvej 65,Brønshøj,2700,4,114,1933,3300000.0,29-11-2016
"Brønshøjvej 75, ST. TH",Brønshøj,2700,2,55,1934,1335000.0,29-11-2016
Sonnerupvej 49,Brønshøj,2700,6,137,1939,6365000.0,28-11-2016
Tølløsevej 72,Brønshøj,2700,4,117,1968,1785000.0,28-11-2016
"Nordfeldvej 18, 1. TH",Brønshøj,2700,2,56,1935,1410000.0,27-11-2016
"Højenhald 7, 1. TV",Brønshøj,2700,2,62,1933,1450000.0,25-11-2016
"Ærtevej 17, 2. 1",Brønshøj,2700,2,59,1935,1485000.0,25-11-2016
Knabstrupvej 11,Brønshøj,2700,5,106,1923,3425000.0,25-11-2016
Bækkeskovvej 11,Brønshøj,2700,5,115,1932,4175000.0,24-11-2016
Botoftevej 7,Brønshøj,2700,3,70,1936,2900000.0,23-11-2016
Merløsevej 40,Brønshøj,2700,2,80,1935,2250000.0,23-11-2016
Sparresholmvej 51,Brønshøj,2700,5,183,1964,5000000.0,23-11-2016
"Brønshøj Kirkevej 2, 1. TH",Brønshøj,2700,1,51,1933,1275000.0,22-11-2016
"Åfløjen 36, 2. TV",Brønshøj,2700,3,75,1958,725500.0,22-11-2016
"Frederikssundsvej 129A, 2. TH",Brønshøj,2700,2,57,1934,1495000.0,21-11-2016
Astrupvej 56,Brønshøj,2700,4,111,1937,3600000.0,20-11-2016
Basnæsvej 14,Brønshøj,2700,6,150,1929,3150000.0,17-11-2016
Højlandsvangen 75,Brønshøj,2700,2,72,1934,4420000.0,16-11-2016
"Frederikssundsvej 206, 5. TH",Brønshøj,2700,2,70,1932,2270000.0,15-11-2016
Gåseurtvej 12,Brønshøj,2700,4,107,1950,5305000.0,15-11-2016
"Håbets Allé 14, ST. TH",Brønshøj,2700,2,62,1914,1600000.0,15-11-2016
Præstegårds Allé 38A,Brønshøj,2700,4,145,1938,5495000.0,14-11-2016
"Frederikssundsvej 267A, 2. TH",Brønshøj,2700,3,93,2007,2695000.0,13-11-2016
"Degnemose Allé 29B, 1. 3",Brønshøj,2700,1,33,1925,640000.0,13-11-2016
"Ærtevej 15, 3. 1",Brønshøj,2700,2,47,1935,1150000.0,13-11-2016
Sørupvej 8,Brønshøj,2700,4,98,1955,3250000.0,13-11-2016
"Klintholmvej 2, ST. TV",Brønshøj,2700,2,54,1935,1365000.0,11-11-2016
"Ærtebjergvej 1, ST. TH",Brønshøj,2700,3,71,1952,1700000.0,10-11-2016
"Højenhald 2, 3. TH",Brønshøj,2700,2,58,1934,1645000.0,10-11-2016
Gaunøvej 5,Brønshøj,2700,5,156,1934,4695000.0,09-11-2016
Lindholmsvej 16,Brønshøj,2700,8,168,1914,5600000.0,09-11-2016
Dyssevænget 25B,Brønshøj,2700,4,109,1935,3450000.0,08-11-2016
"Tølløsevej 23, 1. TH",Brønshøj,2700,2,57,1940,1400000.0,07-11-2016
"Frederikssundsvej 414, 2. TV",Brønshøj,2700,3,71,1954,1400000.0,07-11-2016
"Torbenfeldtvej 39, 2. TH",Brønshøj,2700,2,68,1934,1795000.0,06-11-2016
"Astrupvej 74, 1. TV",Brønshøj,2700,2,55,1935,1495000.0,06-11-2016
Glumsøvej 26,Brønshøj,2700,4,84,1953,3250000.0,04-11-2016
Islevholm 4,Brønshøj,2700,5,88,1939,1807119.0,03-11-2016
"Højenhald 11, 2. TV",Brønshøj,2700,2,61,1933,1595000.0,02-11-2016
"Frederikssundsvej 394, 2. TV",Brønshøj,2700,2,63,1954,995000.0,02-11-2016
Havdrupvej 34,Brønshøj,2700,6,180,1914,5100000.0,02-11-2016
"Storegårdsvej 4, 1. 15",Brønshøj,2700,3,88,2002,2295000.0,02-11-2016
"Frederikssundsvej 414, 2. TH",Brønshøj,2700,3,69,1954,1600000.0,01-11-2016
Hørtoftevej 5,Brønshøj,2700,3,75,1936,2650000.0,31-10-2016
Solrødvej 9A,Brønshøj,2700,4,104,1993,2492500.0,30-10-2016
Herslevvej 3,Brønshøj,2700,3,80,1939,2845000.0,30-10-2016
"Brønshøjvej 15A, 1. TV",Brønshøj,2700,2,59,1933,1625000.0,30-10-2016
"Degnemose Allé 9, 2. TV",Brønshøj,2700,2,79,1937,1800000.0,30-10-2016
"Krabbesholmvej 25, 3",Brønshøj,2700,3,100,1932,2700000.0,26-10-2016
"Præstekærvej 18, 4. TV",Brønshøj,2700,2,56,1959,1350000.0,26-10-2016
Solrødvej 25,Brønshøj,2700,2,63,1948,2800000.0,25-10-2016
Husumvej 51B,Brønshøj,2700,4,103,1976,2925000.0,24-10-2016
Abildvang 36,Brønshøj,2700,5,135,2007,3735000.0,24-10-2016
"Aggersvoldvej 7A, 1. TV",Brønshøj,2700,3,74,1934,1225000.0,19-10-2016
Boeslundevej 6B,Brønshøj,2700,3,98,1945,3000000.0,19-10-2016
Havrevej 16,Brønshøj,2700,7,155,1927,5900000.0,18-10-2016
"Frederikssundsvej 330, 1. TH",Brønshøj,2700,3,84,1952,1930000.0,18-10-2016
"Åfløjen 10, 2. TV",Brønshøj,2700,3,73,1958,1975000.0,18-10-2016
"Frederikssundsvej 193B, 3. TV",Brønshøj,2700,2,56,1935,1350000.0,17-10-2016
"Frederikssundsvej 154C, 4. TV",Brønshøj,2700,2,66,1933,1550000.0,17-10-2016
Kagsvang 19A,Brønshøj,2700,4,128,1949,2725000.0,16-10-2016
Bjergstedvej 10,Brønshøj,2700,5,173,1936,4150000.0,16-10-2016
"Fjenneslevvej 8, 1. TV",Brønshøj,2700,2,51,1935,1415000.0,15-10-2016
Borrebyvej 56,Brønshøj,2700,5,125,1925,2375000.0,14-10-2016
Gyrstingevej 12,Brønshøj,2700,6,123,1937,3250000.0,13-10-2016
"Kabbelejevej 9, 2. TV",Brønshøj,2700,1,39,1938,860000.0,13-10-2016
Havdrupvej 67,Brønshøj,2700,5,110,1920,2995000.0,13-10-2016
"Frederikssundsvej 414, ST. TV",Brønshøj,2700,4,73,1954,1630000.0,12-10-2016
Sonnerupvej 97,Brønshøj,2700,5,150,1924,3820000.0,11-10-2016
Tryggevældevej 121,Brønshøj,2700,5,129,1935,3550000.0,11-10-2016
Husumvej 29,Brønshøj,2700,4,120,1948,3520000.0,10-10-2016
"Frederikssundsvej 416, 3. TH",Brønshøj,2700,3,62,1954,1375000.0,10-10-2016
Åvendingen 34,Brønshøj,2700,4,119,1932,4540000.0,10-10-2016
Sparresholmvej 1,Brønshøj,2700,6,133,1926,4800000.0,09-10-2016
Mellemvangen 32,Brønshøj,2700,4,121,1919,767000.0,07-10-2016
"Frederikssundsvej 418, 1. TH",Brønshøj,2700,3,69,1954,1575000.0,07-10-2016
Risbyholmvej 28,Brønshøj,2700,2,93,1934,4300000.0,06-10-2016
"Aggersvoldvej 3A, 2. TV",Brønshøj,2700,2,54,1934,800000.0,05-10-2016
Sonnerupvej 85,Brønshøj,2700,3,74,1938,3150000.0,04-10-2016
"Åfløjen 28, 1. TV",Brønshøj,2700,3,73,1958,1845000.0,03-10-2016
"Husumvej 65, 1. TV",Brønshøj,2700,4,80,1956,1800000.0,03-10-2016
"Højenhald 4, 1. TH",Brønshøj,2700,2,62,1934,1595000.0,30-09-2016
"Hvalsøvej 42B, 1. TV",Brønshøj,2700,2,58,1933,1298000.0,29-09-2016
"Brønshøjvej 77, 2. TV",Brønshøj,2700,2,55,1934,1575000.0,29-09-2016
Abildvang 70,Brønshøj,2700,4,115,2007,3395000.0,29-09-2016
"Næsbyholmvej 20, ST",Brønshøj,2700,6,226,1950,5400000.0,28-09-2016
Gråbynkevej 23,Brønshøj,2700,5,88,1928,4125000.0,23-09-2016
Fuglsang Allé 130,Brønshøj,2700,5,144,1932,5495000.0,23-09-2016
Ærtebjergvej 26,Brønshøj,2700,3,96,1928,2375000.0,23-09-2016
Dyssevænget 5B,Brønshøj,2700,6,159,1951,3885000.0,22-09-2016
"Præstekærvej 18, ST. TV",Brønshøj,2700,1,56,1959,1162500.0,21-09-2016
Astrupvej 38,Brønshøj,2700,3,93,1938,4500000.0,20-09-2016
"Brønshøjvej 73, 3",Brønshøj,2700,2,66,1934,1350000.0,20-09-2016
Bavnevangen 8,Brønshøj,2700,5,139,1919,4200000.0,20-09-2016
"Højenhald 13, 1. TV",Brønshøj,2700,3,88,1933,2495000.0,19-09-2016
Islevhusvej 25,Brønshøj,2700,6,142,1927,3200000.0,19-09-2016
Husumvej 33,Brønshøj,2700,5,116,1983,3400000.0,17-09-2016
"Brønshøjvej 12A, 1. TH",Brønshøj,2700,4,96,1933,982000.0,17-09-2016
"Åfløjen 44, 1. TV",Brønshøj,2700,3,73,1958,1815000.0,16-09-2016
Brønshøjvej 74D,Brønshøj,2700,3,87,1972,3195000.0,16-09-2016
"Højenhald 10, 1. TH",Brønshøj,2700,2,53,1934,1250000.0,15-09-2016
Møllebakken 10,Brønshøj,2700,6,173,1933,3875000.0,15-09-2016
Bækkeskovvej 35,Brønshøj,2700,6,152,1972,4450000.0,15-09-2016
"Frederikssundsvej 346, 2. 203",Brønshøj,2700,1,37,1969,486700.0,14-09-2016
Boeslundevej 15,Brønshøj,2700,5,138,1937,3400000.0,14-09-2016
"Frederikssundsvej 204, 5. TH",Brønshøj,2700,4,133,1932,3325000.0,14-09-2016
Vallekildevej 31,Brønshøj,2700,3,87,1939,2760000.0,13-09-2016
"Frederikssundsvej 416, ST. TH",Brønshøj,2700,2,77,1954,2250000.0,11-09-2016
Uggerløsevej 12,Brønshøj,2700,5,136,1973,4725000.0,11-09-2016
Ågerupvej 53,Brønshøj,2700,4,134,1927,3925000.0,08-09-2016
"Åfløjen 46, ST. TV",Brønshøj,2700,3,75,1958,412500.0,08-09-2016
"Nordfeldvej 16, 3. TH",Brønshøj,2700,2,49,1935,1395000.0,08-09-2016
Rostgaardsvej 22,Brønshøj,2700,4,132,1935,4495000.0,08-09-2016
"Elmelundevej 24, ST. TH",Brønshøj,2700,2,62,1933,1850000.0,07-09-2016
Enigheds Allé 27,Brønshøj,2700,4,93,1900,3200000.0,06-09-2016
Svend Gønges Vej 28,Brønshøj,2700,4,98,1940,4175000.0,05-09-2016
"Præstekærvej 18, 2. MF",Brønshøj,2700,1,41,1959,995000.0,05-09-2016
Stenløsevej 92,Brønshøj,2700,4,110,1965,2975000.0,04-09-2016
"Frederikssundsvej 346, 5. 509",Brønshøj,2700,1,35,1969,500000.0,01-09-2016
Tryggevældevej 59,Brønshøj,2700,3,80,1930,2725000.0,31-08-2016
"Brønshøjvej 87, ST. TH",Brønshøj,2700,1,45,1934,1150000.0,30-08-2016
"Frederikssundsvej 193A, 1. TV",Brønshøj,2700,2,56,1935,1398000.0,29-08-2016
"Fjenneslevvej 14, 2. TV",Brønshøj,2700,2,51,1935,1245000.0,29-08-2016
Uggerløsevej 13,Brønshøj,2700,4,123,1923,4760000.0,29-08-2016
"Frederikssundsvej 346, 6. 606",Brønshøj,2700,1,35,1969,499000.0,29-08-2016
Borrebyvej 31,Brønshøj,2700,5,150,1927,3860000.0,27-08-2016
"Hareskovvej 57, ST",Brønshøj,2700,4,93,1921,1850000.0,25-08-2016
Valløvej 32,Brønshøj,2700,5,99,1932,3750000.0,24-08-2016
"Brønshøjvej 9, 2. TH",Brønshøj,2700,2,60,1934,1625000.0,24-08-2016
"Frederikssundsvej 193B, ST. TH",Brønshøj,2700,2,54,1935,1300000.0,23-08-2016
Håbets Allé 47,Brønshøj,2700,6,144,1930,5841000.0,23-08-2016
Havdrupvej 30,Brønshøj,2700,8,127,1971,3400000.0,23-08-2016
