street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Ørumvej 5,Hvidovre,2650,6,169,1963,3900000.0,06-02-2017
Strøbyvej 13,Hvidovre,2650,4,100,1961,3200000.0,06-02-2017
"Landlystvej 57A, 2. TH",Hvidovre,2650,3,69,1987,1825000.0,06-02-2017
Sønderkær 52B,Hvidovre,2650,3,64,1936,2125000.0,05-02-2017
Baunebakkevej 137,Hvidovre,2650,4,96,1965,2845000.0,04-02-2017
Brombærvænget 24,Hvidovre,2650,6,153,1968,3100000.0,03-02-2017
"Rebæk Søpark 3, 6. 604",Hvidovre,2650,2,61,1972,1100000.0,02-02-2017
"Hvidovrevej 275, 2. 24",Hvidovre,2650,3,101,1976,2300000.0,02-02-2017
Vedbyholm 71,Hvidovre,2650,4,144,1976,1410000.0,01-02-2017
Glimvej 16,Hvidovre,2650,6,154,1969,4095000.0,01-02-2017
"Rebæk Søpark 3, 2. 220",Hvidovre,2650,2,61,1972,1175000.0,27-01-2017
Præstemosen 12,Hvidovre,2650,4,107,1945,3298000.0,27-01-2017
Præstemosen 36,Hvidovre,2650,4,156,1967,3400000.0,25-01-2017
Dalumvej 16,Hvidovre,2650,5,105,1937,2565000.0,25-01-2017
Risholmen 8,Hvidovre,2650,2,93,1952,2550000.0,24-01-2017
"Rebæk Søpark 19, 5. MF",Hvidovre,2650,2,70,1966,1300000.0,24-01-2017
M Bechs Alle 180,Hvidovre,2650,3,89,1948,3200000.0,24-01-2017
Multebærvænget 18,Hvidovre,2650,3,110,1958,1600000.0,24-01-2017
Strandbovej 112,Hvidovre,2650,4,99,1951,2350000.0,24-01-2017
"Rebæk Søpark 3, 2. 217",Hvidovre,2650,3,79,1972,1440000.0,23-01-2017
Markleddet 25A,Hvidovre,2650,4,120,1950,3399000.0,23-01-2017
"Næsborgvej 74, 2. TV",Hvidovre,2650,3,58,1966,1525000.0,23-01-2017
Eriksminde Alle 14,Hvidovre,2650,5,118,1939,3370000.0,22-01-2017
"Næsborgvej 82, 2. TV",Hvidovre,2650,3,58,1966,1460000.0,20-01-2017
Krogstens Alle 62A,Hvidovre,2650,3,97,1953,3650000.0,19-01-2017
"Rebæk Søpark 3, 9. 921",Hvidovre,2650,1,44,1972,825000.0,18-01-2017
Korshøjvej 20,Hvidovre,2650,5,146,1978,3175000.0,18-01-2017
Ørager 27,Hvidovre,2650,6,192,1984,4930000.0,17-01-2017
Træholmen 8,Hvidovre,2650,2,28,1936,700000.0,16-01-2017
"Rebæk Søpark 3, 4. 409",Hvidovre,2650,2,61,1972,1084000.0,16-01-2017
"Hvidovrevej 92, 1. TH",Hvidovre,2650,4,96,1938,1100000.0,16-01-2017
"Hvidovrevej 221A, 1. 5",Hvidovre,2650,3,73,1987,1695000.0,16-01-2017
Nymarksvej 22,Hvidovre,2650,3,133,1963,1694000.0,16-01-2017
Bavnevej 52,Hvidovre,2650,5,110,1936,3500000.0,15-01-2017
"Rebæk Søpark 3, 12. 1203",Hvidovre,2650,1,44,1972,835000.0,15-01-2017
William Boothsvej 24,Hvidovre,2650,5,126,1959,2950000.0,13-01-2017
"Rebæk Søpark 15, 4. MF",Hvidovre,2650,2,70,1966,1500000.0,11-01-2017
Fjeldstedvej 48,Hvidovre,2650,5,139,1962,3450000.0,11-01-2017
"Næsborgvej 58, ST. TH",Hvidovre,2650,3,73,1966,1650000.0,11-01-2017
"Konstabelgade 11A, ST",Hvidovre,2650,3,88,1958,637500.0,11-01-2017
"Rebæk Søpark 3, 12. 1219",Hvidovre,2650,1,44,1972,780000.0,10-01-2017
Brostykkevej 49,Hvidovre,2650,4,120,1974,2800000.0,10-01-2017
"Rebæk Søpark 3, 9. 914",Hvidovre,2650,1,44,1972,760000.0,10-01-2017
Strandmarksvej 90,Hvidovre,2650,3,97,1963,3165000.0,09-01-2017
Ladefyldvej 25,Hvidovre,2650,5,94,1947,3325000.0,09-01-2017
"Rebæk Søpark 3, 10. 1001",Hvidovre,2650,2,69,1972,1560000.0,09-01-2017
Engvænget 28,Hvidovre,2650,4,129,1975,2920000.0,09-01-2017
Lellinge Alle 31,Hvidovre,2650,4,147,1934,4730000.0,07-01-2017
"Gammel Køge Landevej 220A, 3. TH",Hvidovre,2650,2,56,1961,200000.0,06-01-2017
Nordre Kystagervej 40,Hvidovre,2650,5,131,1932,3885000.0,04-01-2017
Sandholtvej 1A,Hvidovre,2650,4,146,1988,3525000.0,04-01-2017
Drivkær 8,Hvidovre,2650,4,151,1980,2800000.0,03-01-2017
"Gammel Køge Landevej 296C, 2. TV",Hvidovre,2650,2,45,1947,1050000.0,02-01-2017
"Rebæk Søpark 3, 9. 908",Hvidovre,2650,1,44,1972,705000.0,27-12-2016
"Dansborg Alle 2A, 2. TH",Hvidovre,2650,2,47,1945,925000.0,26-12-2016
Stentoftevej 52,Hvidovre,2650,4,110,1959,600000.0,23-12-2016
"Brostykkevej 123, ST. 4",Hvidovre,2650,1,53,1976,940000.0,23-12-2016
"Rebæk Søpark 13, 2. MF",Hvidovre,2650,2,70,1966,1495000.0,22-12-2016
Karise Alle 23,Hvidovre,2650,4,119,1968,2900000.0,22-12-2016
Poppel Alle 12,Hvidovre,2650,4,147,1933,5000000.0,22-12-2016
Vesterskel 27,Hvidovre,2650,2,80,1955,410000.0,22-12-2016
"Brostykkevej 121, 2. 23",Hvidovre,2650,1,49,1976,975000.0,22-12-2016
Krebsevej 16,Hvidovre,2650,5,165,1942,4250000.0,22-12-2016
Filmbyen 8B,Hvidovre,2650,4,166,1951,3850531.0,22-12-2016
Bonkesvej 17,Hvidovre,2650,4,100,1971,2810000.0,21-12-2016
M Bechs Alle 99,Hvidovre,2650,4,156,1979,3500000.0,21-12-2016
"Næsborgvej 26, ST. TH",Hvidovre,2650,3,73,1966,1550000.0,21-12-2016
"Gammel Køge Landevej 266, 3. B",Hvidovre,2650,2,47,1966,875000.0,21-12-2016
Karise Alle 8,Hvidovre,2650,4,178,1998,1198440.0,21-12-2016
Porsdam 15,Hvidovre,2650,2,57,2010,550000.0,21-12-2016
Mørups Alle 28,Hvidovre,2650,5,127,1969,4408000.0,21-12-2016
I G Smiths Alle 49,Hvidovre,2650,5,138,1929,3200000.0,20-12-2016
Gammel Køge Landevej 583,Hvidovre,2650,8,260,1955,4950000.0,20-12-2016
"Gammel Køge Landevej 296B, ST. TV",Hvidovre,2650,3,55,1947,1200000.0,19-12-2016
"Landlystvej 59A, 1. TH",Hvidovre,2650,3,71,1987,2070000.0,18-12-2016
Nymarksvej 53,Hvidovre,2650,4,92,1960,2075000.0,16-12-2016
"Rebæk Søpark 3, 6. 602",Hvidovre,2650,2,61,1972,1275000.0,16-12-2016
Hvidovre Strandvej 91B,Hvidovre,2650,4,215,1959,6750000.0,16-12-2016
Tranevej 23,Hvidovre,2650,5,128,1965,3175000.0,16-12-2016
Baunebakkevej 99,Hvidovre,2650,3,75,1965,1945000.0,15-12-2016
Greve Alle 29,Hvidovre,2650,5,149,1975,4600000.0,15-12-2016
Vængemosevej 8,Hvidovre,2650,6,217,1971,2900000.0,14-12-2016
Tureby Alle 30,Hvidovre,2650,7,155,1952,4025000.0,14-12-2016
I C Lembrechts Alle 26,Hvidovre,2650,3,120,1936,3500000.0,14-12-2016
"Landlystvej 65C, 2. TV",Hvidovre,2650,3,67,1949,1875000.0,14-12-2016
Strandby Alle 14,Hvidovre,2650,7,233,1936,5250000.0,14-12-2016
Risbro 20,Hvidovre,2650,4,120,1962,2700000.0,13-12-2016
Enghøjparken 22,Hvidovre,2650,5,120,1977,2775000.0,13-12-2016
Ajax Alle 15,Hvidovre,2650,3,87,1950,2450000.0,13-12-2016
"Rebæk Søpark 21, 1. TV",Hvidovre,2650,4,101,1966,2095000.0,13-12-2016
Sydkærsvej 75,Hvidovre,2650,6,136,1937,5200000.0,13-12-2016
Barløsevej 4,Hvidovre,2650,4,159,1970,3000000.0,11-12-2016
Tvingsager 8,Hvidovre,2650,3,72,1962,1187500.0,09-12-2016
Koralvej 29,Hvidovre,2650,4,111,1958,3025000.0,09-12-2016
"Rebæk Søpark 3, 5. 502",Hvidovre,2650,2,61,1972,1225000.0,08-12-2016
Svendebjergvej 21,Hvidovre,2650,4,96,1940,3070000.0,08-12-2016
Engholm Alle 6,Hvidovre,2650,3,95,1960,2960000.0,08-12-2016
Dansborg Alle 1D,Hvidovre,2650,5,141,1983,3005000.0,08-12-2016
Brostykkevej 201,Hvidovre,2650,4,82,1925,2175000.0,07-12-2016
Borrisvej 27,Hvidovre,2650,5,177,1963,1860000.0,07-12-2016
Nordlundsvej 64,Hvidovre,2650,5,168,1950,4300000.0,07-12-2016
Risbjerggårds Alle 85,Hvidovre,2650,3,91,1931,3307000.0,07-12-2016
Langhøjvej 6,Hvidovre,2650,8,218,1960,1100000.0,06-12-2016
Engvænget 19,Hvidovre,2650,4,127,1975,2875000.0,06-12-2016
Søbyvej 12,Hvidovre,2650,4,91,1960,2430000.0,06-12-2016
Perlevej 62,Hvidovre,2650,3,82,1959,1300000.0,05-12-2016
"Rebæk Søpark 15, 1. MF",Hvidovre,2650,2,70,1966,1450000.0,04-12-2016
"Storegade 21, ST",Hvidovre,2650,4,152,1923,2848000.0,04-12-2016
Kærstykkevej 25,Hvidovre,2650,4,79,1954,3000000.0,04-12-2016
Krebsevej 64,Hvidovre,2650,4,124,1955,3650000.0,02-12-2016
"Hvidovrevej 120, ST. TH",Hvidovre,2650,2,57,1987,1650000.0,02-12-2016
Kærmark 53,Hvidovre,2650,3,75,1955,1282500.0,01-12-2016
Nørremarksvej 10,Hvidovre,2650,5,96,1930,2725000.0,01-12-2016
"Rebæk Søpark 15, 6. TV",Hvidovre,2650,4,104,1966,2000000.0,01-12-2016
Parallelvej 41,Hvidovre,2650,4,96,1963,2600000.0,01-12-2016
Nørremarksvej 34,Hvidovre,2650,5,134,1939,3300000.0,30-11-2016
Fagerstedvej 19,Hvidovre,2650,6,142,1959,1363513.0,29-11-2016
Grustoften 1,Hvidovre,2650,2,18,1940,855000.0,29-11-2016
Kærmark 32,Hvidovre,2650,5,174,2015,6150000.0,28-11-2016
"Hvidovre Torv 4, 2. TV",Hvidovre,2650,5,104,1947,2574000.0,28-11-2016
"Næsborgvej 40, 2. TH",Hvidovre,2650,2,58,1966,948329.0,28-11-2016
Allesøvej 1,Hvidovre,2650,5,160,1969,3150000.0,28-11-2016
Ærtebjergvej 68,Hvidovre,2650,4,111,1963,1700000.0,28-11-2016
Bjeverskov Alle 22C,Hvidovre,2650,4,125,1986,3895000.0,27-11-2016
Giesegårdsvej 17,Hvidovre,2650,4,123,1930,4195000.0,25-11-2016
Stillidsvej 12,Hvidovre,2650,5,140,2016,4600000.0,25-11-2016
Ege Alle 8,Hvidovre,2650,3,78,1939,3500000.0,23-11-2016
Langstrupvej 15,Hvidovre,2650,3,73,1936,2995000.0,23-11-2016
"Bonkesvej 16, ST. TH",Hvidovre,2650,2,55,1948,1405001.0,23-11-2016
Ørager 24A,Hvidovre,2650,5,102,1944,3200000.0,23-11-2016
"Rebæk Søpark 3, 11. 1118",Hvidovre,2650,2,60,1972,1150000.0,22-11-2016
Ketteholm 39,Hvidovre,2650,4,131,1980,18568000.0,21-11-2016
"Næsborgvej 62, 2. TV",Hvidovre,2650,3,58,1966,1410000.0,21-11-2016
Sydkærsvej 61,Hvidovre,2650,3,74,1939,1270000.0,21-11-2016
Strandbovej 97,Hvidovre,2650,4,117,1937,1919500.0,21-11-2016
Hvidovrevej 370,Hvidovre,2650,8,153,1957,3200000.0,18-11-2016
"Gammel Køge Landevej 306E, 1",Hvidovre,2650,4,121,2012,2325000.0,18-11-2016
"Rebæk Søpark 3, 3. 301",Hvidovre,2650,2,69,1972,1350000.0,17-11-2016
"Rebæk Søpark 3, 3. 305",Hvidovre,2650,1,46,1972,800000.0,17-11-2016
Idrætsvej 5,Hvidovre,2650,4,135,1968,3995000.0,15-11-2016
Søbyvej 14,Hvidovre,2650,4,150,1951,3660000.0,15-11-2016
Søndre Kystagervej 49,Hvidovre,2650,4,98,1960,3800000.0,14-11-2016
Tavlekærsvej 57,Hvidovre,2650,5,100,1957,3000000.0,14-11-2016
"Rebæk Søpark 23, 6. TV",Hvidovre,2650,4,101,1966,2000000.0,14-11-2016
"Rebæk Søpark 25, 4. TV",Hvidovre,2650,4,104,1966,2025000.0,14-11-2016
"Næsborgvej 26, 2. TH",Hvidovre,2650,3,58,1966,1480000.0,13-11-2016
Grønholtvej 36,Hvidovre,2650,4,90,1939,1600000.0,12-11-2016
"Rebæk Søpark 3, 13. 1315",Hvidovre,2650,2,61,1972,1250000.0,11-11-2016
Ketilstorp Alle 18,Hvidovre,2650,5,143,1938,3670000.0,11-11-2016
"Rebæk Søpark 3, 13. 1311",Hvidovre,2650,2,61,1972,850000.0,10-11-2016
Fagerstedvej 30,Hvidovre,2650,5,129,1963,3130000.0,10-11-2016
Strøbyvej 35,Hvidovre,2650,4,116,1925,4750000.0,09-11-2016
Skippervej 18,Hvidovre,2650,5,122,1954,3475000.0,09-11-2016
Drivkær 26,Hvidovre,2650,4,151,1980,3595000.0,09-11-2016
Enghøjen 13,Hvidovre,2650,5,126,1971,3510000.0,08-11-2016
Porsdam 14,Hvidovre,2650,3,36,1940,600000.0,07-11-2016
Catherine Boothsvej 10,Hvidovre,2650,3,71,1939,2450000.0,06-11-2016
Lodsvej 59,Hvidovre,2650,6,188,1965,3900000.0,04-11-2016
"Gammel Køge Landevej 256B, 3. TV",Hvidovre,2650,3,86,2007,2175000.0,03-11-2016
"Rebæk Søpark 23, 4. TV",Hvidovre,2650,4,101,1966,2120000.0,03-11-2016
Sandholtvej 73,Hvidovre,2650,3,163,1966,3600000.0,03-11-2016
Rosmosevej 12,Hvidovre,2650,6,145,1958,2550000.0,03-11-2016
Ladefyldvej 6,Hvidovre,2650,4,74,1948,2400000.0,02-11-2016
"Rebæk Søpark 3, 12. 1218",Hvidovre,2650,2,60,1972,1050000.0,02-11-2016
"Hvidovre Torv 4, 1. TV",Hvidovre,2650,4,89,1947,550000.0,01-11-2016
Rønnebærvej 8,Hvidovre,2650,4,122,1957,2300000.0,01-11-2016
Baunebakkevej 151,Hvidovre,2650,3,74,1965,1895000.0,31-10-2016
"Landlystvej 54, ST. TV",Hvidovre,2650,3,68,1942,1650000.0,30-10-2016
Bliskær 26,Hvidovre,2650,2,57,2012,1340000.0,30-10-2016
"Næsborgvej 84, 2. TV",Hvidovre,2650,2,58,1966,1400000.0,30-10-2016
Agerbækvej 20,Hvidovre,2650,5,164,1967,3100000.0,28-10-2016
Filmbyen 8A,Hvidovre,2650,4,166,1951,3998000.0,28-10-2016
Hvidovrevej 187,Hvidovre,2650,3,74,1941,2495000.0,27-10-2016
Torndalsvej 26,Hvidovre,2650,4,140,1958,3645000.0,26-10-2016
Strandløbervej 15,Hvidovre,2650,4,125,1957,3695000.0,26-10-2016
Rebæk Alle 55,Hvidovre,2650,2,57,2011,250000.0,26-10-2016
Hvidovregårds Alle 18A,Hvidovre,2650,4,97,1991,3245000.0,25-10-2016
Kirkebroen 67,Hvidovre,2650,8,184,1961,4775000.0,25-10-2016
Hvidovre Strandvej 52,Hvidovre,2650,7,209,1967,2465000.0,25-10-2016
Klovborgvej 20,Hvidovre,2650,3,82,1963,3125000.0,25-10-2016
Ladefyldvej 5,Hvidovre,2650,2,98,1943,2200000.0,24-10-2016
Greve Alle 33,Hvidovre,2650,5,134,1939,4550000.0,23-10-2016
Solagervej 3,Hvidovre,2650,3,79,1966,722500.0,21-10-2016
Bredegårds Alle 40,Hvidovre,2650,3,88,1961,2870000.0,21-10-2016
Nordlundsvej 53,Hvidovre,2650,3,71,1953,2850000.0,21-10-2016
Menelaos Boulevard 56,Hvidovre,2650,4,120,1978,3650000.0,21-10-2016
"Dansborg Alle 2, 1. TV",Hvidovre,2650,2,51,1945,660000.0,21-10-2016
"Rebæk Søpark 3, 14. 1406",Hvidovre,2650,2,63,1972,1115000.0,20-10-2016
Ørager 5A,Hvidovre,2650,3,70,1943,2875000.0,20-10-2016
Glimvej 26,Hvidovre,2650,3,130,1917,4400000.0,20-10-2016
Kirkebroen 12,Hvidovre,2650,3,80,1936,3375000.0,18-10-2016
"Rebæk Søpark 3, 9. 918",Hvidovre,2650,2,60,1972,1160000.0,18-10-2016
"Gammel Køge Landevej 374, 2. 1",Hvidovre,2650,2,61,1961,995000.0,18-10-2016
Frydenstrands Alle 34,Hvidovre,2650,4,120,1968,2825000.0,17-10-2016
Schradersvej 14,Hvidovre,2650,5,151,1984,4300000.0,16-10-2016
