street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Gammel Møllevej 89,Redsted M,7970,4,153,1935,550000.0,10-05-2017
Gammel Møllevej 6,Redsted M,7970,8,222,1936,995000.0,24-03-2017
Tornhøj 14,Redsted M,7970,4,111,1940,200000.0,24-03-2017
Canadavej 6,Redsted M,7970,8,225,1952,12304000.0,06-02-2017
Gammel Møllevej 45,Redsted M,7970,2,132,1911,225000.0,21-12-2016
Vestersvinget 11,Redsted M,7970,3,89,1960,250000.0,21-12-2016
Vestersvinget 3,Redsted M,7970,5,145,1940,380000.0,09-11-2016
Birkmarken 2,Redsted M,7970,5,111,1967,330000.0,28-09-2016
Vindbakken 5,Redsted M,7970,4,135,1976,220000.0,09-09-2016
Vestersvinget 13,Redsted M,7970,5,110,1900,300000.0,21-06-2016
Fyrmarken 1,Redsted M,7970,4,133,1973,350675.0,17-05-2016
Thissingvej 29,Redsted M,7970,3,106,1929,30000.0,27-04-2016
Tornhøj 18,Redsted M,7970,7,196,1939,950000.0,12-04-2016
Glomstrupvej 22,Redsted M,7970,3,75,1870,250000.0,28-01-2016
Malhøj 4,Redsted M,7970,5,148,2008,1325000.0,12-11-2015
Gammel Møllevej 61,Redsted M,7970,5,178,1978,675000.0,11-11-2015
Glomstrupvej 29,Redsted M,7970,8,306,1986,1500000.0,28-09-2015
Søndermarken 13,Redsted M,7970,9,283,1974,5980000.0,14-09-2015
Rundhøjvej 11,Redsted M,7970,6,168,1975,885000.0,05-09-2015
Thissingvej 31,Redsted M,7970,3,122,1998,637500.0,11-06-2015
Næssundvej 318,Redsted M,7970,4,125,1917,125000.0,13-03-2015
Gammel Møllevej 94,Redsted M,7970,7,196,1913,15350000.0,02-01-2015
Gammel Møllevej 82,Redsted M,7970,3,85,1922,200000.0,15-12-2014
Mariesmindevej 7,Redsted M,7970,5,340,1872,205000.0,15-12-2014
Tornhøj 33,Redsted M,7970,6,111,1942,585000.0,14-11-2014
Tornhøj 39,Redsted M,7970,3,90,1877,100000.0,09-11-2014
Glomstrupvej 11,Redsted M,7970,4,124,1969,285000.0,29-10-2014
Fyrmarken 4,Redsted M,7970,4,146,1974,475000.0,13-10-2014
Rundhøjvej 6,Redsted M,7970,6,148,1955,404355.0,08-10-2014
Langkæret 6,Redsted M,7970,5,130,1929,1425000.0,23-09-2014
Næssundvej 271,Redsted M,7970,6,134,1933,425000.0,03-09-2014
Næssundvej 298,Redsted M,7970,4,139,1900,210000.0,28-06-2014
Langkæret 4,Redsted M,7970,5,152,1900,360000.0,25-06-2014
Trehøjevej 6,Redsted M,7970,6,171,1960,420000.0,11-06-2014
Næssundvej 310,Redsted M,7970,3,130,1972,60000.0,28-04-2014
Tornhøj 29,Redsted M,7970,6,133,1970,3495000.0,14-04-2014
