street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Nordre Strandvej 170,Ålsgårde,3140,7,173,1895,5600000.0,16-05-2017
Gangspillet 1,Ålsgårde,3140,4,102,1979,2050000.0,02-05-2017
Hallandsvej 23,Ålsgårde,3140,3,120,1962,2000000.0,27-04-2017
Granhegnet 27,Ålsgårde,3140,6,200,1973,2375000.0,18-04-2017
Skibstrupvej 18,Ålsgårde,3140,4,90,1958,1200000.0,06-04-2017
Vindrosen 14,Ålsgårde,3140,4,102,1978,2095000.0,31-03-2017
Slettemarksvej 4,Ålsgårde,3140,5,137,1933,3295000.0,30-03-2017
Nordre Strandvej 217C,Ålsgårde,3140,4,150,1967,2600000.0,24-03-2017
Teglværksvej 11,Ålsgårde,3140,6,173,1959,3000000.0,12-03-2017
Stormlugen 2,Ålsgårde,3140,7,163,1983,3495000.0,07-03-2017
Nordre Strandvej 178,Ålsgårde,3140,5,143,1961,6550000.0,01-03-2017
Sigynsvej 25,Ålsgårde,3140,5,146,1976,2370000.0,12-02-2017
Teglværksvej 24B,Ålsgårde,3140,5,90,1961,1595000.0,09-02-2017
Valsen 22,Ålsgårde,3140,5,105,2006,1875000.0,09-02-2017
Krondrevet 37,Ålsgårde,3140,3,106,1982,1450000.0,05-02-2017
Granhegnet 16,Ålsgårde,3140,6,180,1973,2575000.0,02-02-2017
Nordre Strandvej 252,Ålsgårde,3140,8,164,1877,10000000.0,01-02-2017
Skåningevej 7,Ålsgårde,3140,5,131,1957,2100000.0,01-02-2017
"Thorsvej 36, 1. 10",Ålsgårde,3140,3,81,1972,1360000.0,29-01-2017
Krondrevet 48,Ålsgårde,3140,3,106,1982,725000.0,24-01-2017
Vinkelvænget 1,Ålsgårde,3140,3,91,1958,1800000.0,13-01-2017
Blekingevej 3,Ålsgårde,3140,3,178,1905,2895000.0,13-01-2017
Nordre Strandvej 211,Ålsgårde,3140,3,46,1948,1700000.0,12-01-2017
Krondrevet 4,Ålsgårde,3140,3,106,1982,750000.0,12-01-2017
Bohusvej 1,Ålsgårde,3140,5,136,1970,2500000.0,06-01-2017
Nordre Strandvej 259B,Ålsgårde,3140,4,131,1997,3300000.0,29-12-2016
Ærøvej 5,Ålsgårde,3140,5,132,1970,2795000.0,16-12-2016
Moseskrænten 10,Ålsgårde,3140,6,174,1973,2000000.0,15-12-2016
Valsen 12,Ålsgårde,3140,4,105,2007,1880000.0,27-11-2016
Møllevej 30A,Ålsgårde,3140,4,188,1999,4800000.0,25-11-2016
Skellebækbakken 4,Ålsgårde,3140,7,147,1976,775000.0,18-11-2016
Erik Gudmands Vej 2B,Ålsgårde,3140,4,105,1965,2200000.0,14-11-2016
Vingen 63,Ålsgårde,3140,4,117,1976,1500000.0,08-11-2016
Nordre Strandvej 166,Ålsgårde,3140,6,209,1903,8600000.0,07-11-2016
Heimdalsvænget 10,Ålsgårde,3140,6,148,1978,4000000.0,04-11-2016
Rosendalsvej 8,Ålsgårde,3140,4,94,1800,700000.0,03-11-2016
Hallandsvej 42,Ålsgårde,3140,4,140,1970,1935000.0,28-10-2016
Ålsgårde Stationsvej 3,Ålsgårde,3140,5,122,1930,900000.0,24-10-2016
Ellekilden 4,Ålsgårde,3140,4,126,1987,2400000.0,18-10-2016
Vingen 79,Ålsgårde,3140,5,138,1976,1850000.0,11-10-2016
