street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Vindeby Lærkevej 23,Svendborg,5700,4,125,1962,1525000.0,01-02-2017
Søgårdsvej 27,Svendborg,5700,3,76,1890,735000.0,31-01-2017
Fyrrevang 30,Svendborg,5700,5,203,1975,2200000.0,30-01-2017
Eggertsvej 1,Svendborg,5700,5,152,1895,1100000.0,30-01-2017
Gammel Nybyvej 33,Svendborg,5700,4,122,1977,1450000.0,27-01-2017
Skovhaven 24,Svendborg,5700,8,193,1880,1900000.0,26-01-2017
Søgårdsvænge 9A,Svendborg,5700,2,174,1954,1150000.0,26-01-2017
Vindeby Pilevej 17,Svendborg,5700,5,143,1970,793500.0,25-01-2017
Liljevej 11,Svendborg,5700,3,80,1965,1000000.0,24-01-2017
St Byhavevej 32,Svendborg,5700,4,128,1963,1550000.0,24-01-2017
Søbyvej 30,Svendborg,5700,3,71,1911,330000.0,23-01-2017
Bjørnøvej 52,Svendborg,5700,6,159,1974,1600000.0,21-01-2017
Løvsangervej 12,Svendborg,5700,4,125,1976,1225000.0,21-01-2017
Askevænget 13,Svendborg,5700,7,217,1995,3410000.0,20-01-2017
Vindeby Tværvej 44,Svendborg,5700,4,202,2009,3150000.0,20-01-2017
Trappebæksvej 27A,Svendborg,5700,1,49,1974,570000.0,19-01-2017
Tuborgvænge 8,Svendborg,5700,5,134,1974,1175000.0,19-01-2017
Vilhelm Thomsens Vej 1,Svendborg,5700,4,90,1948,637500.0,18-01-2017
"Wandallsvej 35A, 1. 4",Svendborg,5700,1,33,1975,295000.0,17-01-2017
"Vestergade 33D, ST. MF",Svendborg,5700,2,61,1850,572000.0,17-01-2017
Strandvej 61,Svendborg,5700,5,158,1918,2950000.0,16-01-2017
Biblioteksvej 17A,Svendborg,5700,2,59,1989,700000.0,16-01-2017
Halfdansvej 31B,Svendborg,5700,5,140,2005,5900000.0,15-01-2017
Enghavevej 47,Svendborg,5700,3,124,1900,1540000.0,14-01-2017
Valdemarsgade 15B,Svendborg,5700,4,100,1984,1500000.0,13-01-2017
Willemoesvej 4,Svendborg,5700,8,163,1913,4300000.0,13-01-2017
Bagergade 18,Svendborg,5700,5,129,1777,1500000.0,13-01-2017
Lundbyvej 105,Svendborg,5700,5,187,1971,1175000.0,12-01-2017
Grenvænget 11,Svendborg,5700,3,152,2008,3300000.0,12-01-2017
Søbyvej 5,Svendborg,5700,4,125,1777,495000.0,10-01-2017
Færgegårdsvej 18,Svendborg,5700,3,74,1949,1075000.0,10-01-2017
Fruerstuevej 72,Svendborg,5700,4,108,1933,1975000.0,10-01-2017
Skolebakken 5,Svendborg,5700,6,193,1968,1150000.0,09-01-2017
Lundbyvej 33,Svendborg,5700,6,168,1877,1025000.0,09-01-2017
Rømerparken 43,Svendborg,5700,4,99,1978,1100000.0,09-01-2017
Tjørnevej 1,Svendborg,5700,4,136,1978,875000.0,09-01-2017
Højensvej 142,Svendborg,5700,7,208,1917,2465000.0,06-01-2017
Marievej 24,Svendborg,5700,5,149,1955,675000.0,04-01-2017
Fyrrevang 38,Svendborg,5700,6,193,1977,1900000.0,03-01-2017
Møllergade 114,Svendborg,5700,5,113,1815,1350000.0,03-01-2017
Odensevej 356,Svendborg,5700,3,151,1850,725000.0,02-01-2017
Tordenskjoldsvej 5,Svendborg,5700,6,134,1986,1850000.0,02-01-2017
Høje Bøge Vej 56,Svendborg,5700,6,180,1965,1325000.0,02-01-2017
Folehaven 11,Svendborg,5700,5,122,1966,673166.0,01-01-2017
"Bregnedalsvej 7, 1",Svendborg,5700,2,82,1939,1200000.0,30-12-2016
Ørkildsgade 61C,Svendborg,5700,3,139,1958,1365000.0,30-12-2016
Skyttevej 19,Svendborg,5700,1,74,1956,750000.0,23-12-2016
Huusomsvej 7,Svendborg,5700,5,184,1997,2300000.0,23-12-2016
Rødkilde Møllevej 3D,Svendborg,5700,1,32,1970,365000.0,22-12-2016
Stubbevangen 4,Svendborg,5700,4,105,1979,567000.0,22-12-2016
Pengekrogen 15,Svendborg,5700,6,158,1970,1925000.0,22-12-2016
Krøyersvej 11,Svendborg,5700,4,137,1954,1050000.0,21-12-2016
Hallindskovvej 79,Svendborg,5700,5,128,1947,2295000.0,20-12-2016
Østerskovvej 3,Svendborg,5700,4,67,1979,91649.0,20-12-2016
Myrehøjvej 33G,Svendborg,5700,4,129,1978,2375000.0,20-12-2016
Fruerstuevej 60,Svendborg,5700,4,130,1964,1087197.0,20-12-2016
H C Ørsteds Vej 8,Svendborg,5700,4,107,1955,411813.0,20-12-2016
Skovballevej 19,Svendborg,5700,4,126,1978,1200000.0,19-12-2016
Brændeskovvej 74,Svendborg,5700,5,209,1750,956553.0,19-12-2016
Blåbærvænget 15,Svendborg,5700,3,121,1976,1625000.0,19-12-2016
Ole Rømers Vej 34,Svendborg,5700,4,154,1954,1620000.0,18-12-2016
Øgavl 34,Svendborg,5700,4,58,1934,310000.0,17-12-2016
Glarmestervej 30,Svendborg,5700,5,126,1941,1470000.0,16-12-2016
Kastanie Alle 19,Svendborg,5700,7,172,1894,2575000.0,16-12-2016
Mejsevænget 2,Svendborg,5700,5,121,1971,626966.0,16-12-2016
Sundbrovej 54,Svendborg,5700,10,90,1864,1800000.0,16-12-2016
Vigsvej 2,Svendborg,5700,7,145,1900,550000.0,15-12-2016
Helgevænget 4,Svendborg,5700,7,189,1968,1685000.0,15-12-2016
Bülowsvej 53,Svendborg,5700,5,176,1972,1725000.0,14-12-2016
Huusomsvej 6A,Svendborg,5700,5,212,1971,3240000.0,14-12-2016
Klampenborgvej 1,Svendborg,5700,6,200,1877,2500000.0,14-12-2016
Johan Lundbyes Vej 19,Svendborg,5700,6,173,1951,3045000.0,13-12-2016
Østre Skolevej 35,Svendborg,5700,4,119,1930,1580000.0,13-12-2016
Nyborgvej 73,Svendborg,5700,4,104,1922,640000.0,13-12-2016
Nyborgvej 165B,Svendborg,5700,4,135,1972,1180000.0,12-12-2016
Løkketoften 5,Svendborg,5700,3,87,1981,765000.0,12-12-2016
Ellevangen 3,Svendborg,5700,5,140,1976,750000.0,12-12-2016
Bregningevej 13A,Svendborg,5700,7,222,1935,2450000.0,09-12-2016
Wandallsvænge 36,Svendborg,5700,5,148,1973,1900000.0,09-12-2016
Valdemarsgade 18,Svendborg,5700,5,118,1900,1450000.0,08-12-2016
Smørmosevænget 9,Svendborg,5700,1,9,1965,2450000.0,08-12-2016
Smørmosevænget 11,Svendborg,5700,2,41,1930,2650000.0,08-12-2016
Færgegårdsvej 5,Svendborg,5700,4,100,1937,913500.0,07-12-2016
Bjarkesvej 13,Svendborg,5700,5,179,1973,2050000.0,07-12-2016
Brændeskov Møllevej 7,Svendborg,5700,3,142,1927,375000.0,07-12-2016
Thorseng 25,Svendborg,5700,6,132,1988,966500.0,07-12-2016
Søndervej 17,Svendborg,5700,12,265,1900,1525000.0,05-12-2016
Skovsbovej 36,Svendborg,5700,3,88,1960,1200000.0,05-12-2016
Enghavevej 7,Svendborg,5700,5,138,2015,1144246.0,05-12-2016
Lillemosen 7,Svendborg,5700,4,93,1968,850000.0,02-12-2016
"Christiansmindevej 6A, ST. MF",Svendborg,5700,2,84,1912,1160000.0,02-12-2016
Valborgs Kasse 62,Svendborg,5700,2,44,1941,1128500.0,01-12-2016
Gambøtvej 19,Svendborg,5700,4,120,1969,2300000.0,01-12-2016
Ved Majtræet 205,Svendborg,5700,4,163,1979,3500000.0,01-12-2016
Vindeby Pilevej 6,Svendborg,5700,4,128,1970,1500000.0,01-12-2016
Lundtoftevej 7,Svendborg,5700,4,104,1970,950000.0,01-12-2016
Odensevej 422,Svendborg,5700,3,75,1900,98000.0,30-11-2016
Sandhøj 14,Svendborg,5700,9,200,1970,1500000.0,30-11-2016
Blåbyvej 28,Svendborg,5700,5,236,1928,3000000.0,30-11-2016
Sørupvej 14,Svendborg,5700,6,168,1963,1150000.0,29-11-2016
Lolkvænget 12,Svendborg,5700,5,127,1965,1200000.0,29-11-2016
Øksenbjergvej 58B,Svendborg,5700,3,100,1965,634500.0,28-11-2016
Skovsbovej 57,Svendborg,5700,3,108,1887,850000.0,28-11-2016
Vårøvej 43,Svendborg,5700,3,79,1827,475000.0,25-11-2016
Sundbrovej 74,Svendborg,5700,7,281,1924,500000.0,24-11-2016
Præstemarken 23,Svendborg,5700,5,143,1985,1360000.0,24-11-2016
Rødkløvervej 14,Svendborg,5700,3,80,1979,860000.0,23-11-2016
Glarmestervej 15,Svendborg,5700,6,137,1949,1800000.0,21-11-2016
Trappebæksvej 41,Svendborg,5700,2,60,1977,783000.0,21-11-2016
Slotsalleen 16B,Svendborg,5700,3,103,1991,1375000.0,21-11-2016
Valdemarsgade 20,Svendborg,5700,4,150,1880,1700000.0,21-11-2016
Skovballevej 21,Svendborg,5700,4,112,1825,1825000.0,21-11-2016
Fruerstuevej 62,Svendborg,5700,6,159,1964,2006043.0,21-11-2016
Klintevænget 7,Svendborg,5700,4,73,1974,272000.0,21-11-2016
Hellet 65,Svendborg,5700,4,101,1976,995000.0,18-11-2016
Hyldtoftevej 1,Svendborg,5700,4,107,1968,975000.0,18-11-2016
Lundbyvej 75,Svendborg,5700,3,83,1943,385000.0,18-11-2016
Ørkildsgade 48B,Svendborg,5700,3,84,2008,1380000.0,17-11-2016
Odinsvej 10,Svendborg,5700,3,90,1894,1125000.0,16-11-2016
"Wandallsvej 35B, ST. TH",Svendborg,5700,4,123,1975,1150000.0,16-11-2016
Eghavevej 49,Svendborg,5700,7,112,2014,4200000.0,16-11-2016
Ørkildsgade 48D,Svendborg,5700,3,84,2008,1395000.0,15-11-2016
Egenappevej 7,Svendborg,5700,5,116,1949,1670000.0,14-11-2016
Vilhelm Thomsens Vej 19,Svendborg,5700,3,100,1969,1275000.0,12-11-2016
Illumøvej 25,Svendborg,5700,4,114,1970,1650000.0,10-11-2016
Eggertsvænge 4,Svendborg,5700,3,82,1963,1105000.0,09-11-2016
Hvidkløvervej 34,Svendborg,5700,4,102,1987,965000.0,09-11-2016
"Wandallsvej 35D, 2. TH",Svendborg,5700,3,90,1975,1095000.0,09-11-2016
Grastenvej 216,Svendborg,5700,6,161,1940,525000.0,09-11-2016
Kogtvedvej 157,Svendborg,5700,5,110,1965,1030000.0,08-11-2016
Herman Nielsens Vej 17,Svendborg,5700,6,175,1972,1700000.0,07-11-2016
Øksenbjergvej 56,Svendborg,5700,5,145,1970,710000.0,07-11-2016
Christiansvej 14,Svendborg,5700,5,144,1950,1498000.0,07-11-2016
Snævringen 18,Svendborg,5700,4,179,1959,5000000.0,04-11-2016
Bakkevej 22,Svendborg,5700,3,95,1958,1995000.0,02-11-2016
Høgevænget 35B,Svendborg,5700,3,88,1989,400414.0,02-11-2016
Sundhøjhuse 14,Svendborg,5700,6,174,2007,3100000.0,02-11-2016
Skaregårdsvej 13,Svendborg,5700,5,133,1880,3500000.0,31-10-2016
Vindeby Pilevej 18,Svendborg,5700,3,108,1968,1200000.0,30-10-2016
Vilhelm Thomsens Vej 7,Svendborg,5700,4,101,1949,1095000.0,29-10-2016
Grev Schacks Vej 30,Svendborg,5700,4,82,1919,850000.0,28-10-2016
Sandtoften 17,Svendborg,5700,4,104,1986,1400000.0,28-10-2016
Solvej 4,Svendborg,5700,5,105,1950,1275000.0,28-10-2016
Heibergsvænge 8,Svendborg,5700,5,117,1975,1700000.0,28-10-2016
Esthersvej 7,Svendborg,5700,7,149,1928,2575000.0,28-10-2016
Skovvej 16A,Svendborg,5700,7,445,1920,625001.0,28-10-2016
Slotsalleen 16D,Svendborg,5700,2,75,1991,1198000.0,27-10-2016
Eggertsvej 9,Svendborg,5700,6,117,1920,1270000.0,27-10-2016
Strammelse Gade 62,Svendborg,5700,5,77,1800,150000.0,27-10-2016
Skovvej 24,Svendborg,5700,3,92,1938,922500.0,26-10-2016
Mosestræde 19,Svendborg,5700,8,179,1900,1700000.0,26-10-2016
Øksenbjergvej 48,Svendborg,5700,5,151,1935,2600000.0,25-10-2016
Bellisvej 1,Svendborg,5700,4,130,1984,150000.0,25-10-2016
Egenappevej 167,Svendborg,5700,5,120,1895,1050000.0,24-10-2016
St Byhavevej 87,Svendborg,5700,5,162,1827,970000.0,24-10-2016
Bülowsvej 28,Svendborg,5700,5,152,1971,780000.0,24-10-2016
"Sankt Anne Vej 11, 1",Svendborg,5700,2,57,1924,1260000.0,23-10-2016
"Søkildevej 7, 1",Svendborg,5700,3,72,1930,790000.0,23-10-2016
Brydegårdsvej 4,Svendborg,5700,7,192,1930,2450000.0,22-10-2016
Rådmandsvej 8,Svendborg,5700,7,198,1976,2250000.0,21-10-2016
Færgevej 12H,Svendborg,5700,2,61,2004,995000.0,21-10-2016
Byparken 6,Svendborg,5700,3,104,1964,551000.0,20-10-2016
Bontvedvænget 3F,Svendborg,5700,2,43,1971,465665.0,19-10-2016
Bregningevej 38,Svendborg,5700,4,130,1946,2475000.0,19-10-2016
Korshøjvej 11,Svendborg,5700,4,136,1966,850000.0,19-10-2016
Sanddalsvej 5,Svendborg,5700,5,144,1936,1345000.0,19-10-2016
Grubbemøllevej 10,Svendborg,5700,2,95,1800,1025000.0,18-10-2016
Søndervang 2,Svendborg,5700,4,103,1981,950000.0,17-10-2016
Kobberbæksvej 83,Svendborg,5700,3,112,1973,1275000.0,15-10-2016
Nyborgvej 147,Svendborg,5700,6,165,1900,535462.0,14-10-2016
Mølmarksvej 101,Svendborg,5700,8,161,1950,1900000.0,13-10-2016
Skovsbovej 59,Svendborg,5700,5,127,1887,1025000.0,13-10-2016
Glarmestervej 2A,Svendborg,5700,2,76,1825,510000.0,13-10-2016
Slotsalleen 20,Svendborg,5700,4,133,1887,2550000.0,12-10-2016
Nyvang 8,Svendborg,5700,4,125,1968,1125000.0,12-10-2016
Eghavevej 33,Svendborg,5700,5,161,1971,2275000.0,12-10-2016
Drejøvej 10,Svendborg,5700,5,125,1963,1225000.0,12-10-2016
Eggertsvænge 2,Svendborg,5700,6,124,1963,1000000.0,11-10-2016
Struebjerg 10,Svendborg,5700,4,92,1953,630000.0,11-10-2016
Lillevang 5,Svendborg,5700,5,168,1967,400000.0,11-10-2016
Damgårdsvej 36,Svendborg,5700,4,140,1974,1695000.0,11-10-2016
Ravnemøllevej 10,Svendborg,5700,4,110,1932,500000.0,11-10-2016
Søndervej 5,Svendborg,5700,5,188,1870,1800000.0,07-10-2016
Strandhuse 32,Svendborg,5700,4,126,1906,3175000.0,07-10-2016
Enemærket 27,Svendborg,5700,3,104,1962,1925000.0,07-10-2016
Mejerivej 13,Svendborg,5700,5,166,1973,1960000.0,06-10-2016
Ørbækvej 145,Svendborg,5700,3,78,1961,450000.0,06-10-2016
Bjørnøvej 14A,Svendborg,5700,7,188,1972,1900000.0,06-10-2016
Tvedvej 35,Svendborg,5700,4,105,1958,1225000.0,05-10-2016
Rantzausmindevej 146A,Svendborg,5700,6,202,1999,2300000.0,04-10-2016
Stenoddenvej 1,Svendborg,5700,4,129,1931,1522500.0,04-10-2016
Esthersvej 17,Svendborg,5700,5,161,1925,2425000.0,04-10-2016
"Gerritsgade 12, 1",Svendborg,5700,4,115,1850,5450000.0,03-10-2016
Søkildevej 37,Svendborg,5700,5,129,1940,1036036.0,03-10-2016
Brombærvej 7,Svendborg,5700,6,89,1975,580000.0,01-10-2016
Kobberbæksvej 99,Svendborg,5700,3,105,1974,1150000.0,29-09-2016
Ole Rømers Vej 14,Svendborg,5700,4,108,1950,1095000.0,28-09-2016
Smørmosevænget 7,Svendborg,5700,5,64,1932,616250.0,28-09-2016
Biblioteksvej 10,Svendborg,5700,4,116,1955,525000.0,28-09-2016
Flagspættevej 7,Svendborg,5700,5,145,1971,1300000.0,27-09-2016
Sundvænget 4,Svendborg,5700,8,246,1905,6200000.0,26-09-2016
Grastenvej 215,Svendborg,5700,5,159,1914,2030000.0,24-09-2016
Skyttevej 25,Svendborg,5700,4,95,1950,1472000.0,24-09-2016
Gyvelvænget 6,Svendborg,5700,3,47,1969,725000.0,23-09-2016
Bontvedvænget 4D,Svendborg,5700,2,43,1971,485000.0,23-09-2016
Øksenbjergvej 40,Svendborg,5700,6,178,1910,1600000.0,23-09-2016
Lundtoftevej 33,Svendborg,5700,4,149,1972,1425000.0,22-09-2016
Vilhelmskildevej 4,Svendborg,5700,6,131,1904,1100000.0,20-09-2016
Pile Alle 201,Svendborg,5700,4,117,1972,775000.0,20-09-2016
Troensevej 25C,Svendborg,5700,8,258,1913,5310000.0,20-09-2016
Tankefuldvej 38,Svendborg,5700,5,120,1965,1500000.0,19-09-2016
Syrenvej 8,Svendborg,5700,7,196,1966,2075000.0,19-09-2016
Fåborgvej 59,Svendborg,5700,5,124,1912,1145000.0,19-09-2016
Lolkvænget 7,Svendborg,5700,4,146,1965,1150000.0,15-09-2016
Løkketoften 74,Svendborg,5700,2,47,1983,700000.0,15-09-2016
Ryttervej 3,Svendborg,5700,4,120,1950,950000.0,13-09-2016
Skovsbovej 29,Svendborg,5700,5,112,1945,1050000.0,12-09-2016
Strandhuse 23,Svendborg,5700,4,136,1987,4500000.0,09-09-2016
Stennervej 16,Svendborg,5700,7,198,1950,1800000.0,09-09-2016
Stubbevangen 15,Svendborg,5700,5,152,1978,1470000.0,09-09-2016
Kabbelejevej 5,Svendborg,5700,6,162,1974,1750000.0,09-09-2016
Brorsonsvænge 13,Svendborg,5700,6,149,1972,591000.0,08-09-2016
Stenbukken 5,Svendborg,5700,4,120,1978,1550000.0,08-09-2016
Kogtvedvej 18,Svendborg,5700,5,132,1961,1675000.0,08-09-2016
Ryttermarken 5,Svendborg,5700,8,272,1976,3350000.0,07-09-2016
"Færgevej 10, 2. TV",Svendborg,5700,3,96,2004,3000000.0,07-09-2016
Tved Grønnevej 12,Svendborg,5700,3,84,1963,1700000.0,06-09-2016
Olfert Fischers Vej 14,Svendborg,5700,1,26,1943,2140000.0,06-09-2016
"Møllergade 84A, ST",Svendborg,5700,2,68,1860,975000.0,04-09-2016
Walkendorffsvej 28,Svendborg,5700,4,108,1964,1140000.0,02-09-2016
Rømerparken 12,Svendborg,5700,4,121,1979,1395000.0,02-09-2016
Sankt Jørgens Vej 77,Svendborg,5700,8,255,1890,2200000.0,02-09-2016
Wandallsparken 58,Svendborg,5700,4,110,1976,200000.0,01-09-2016
Eghavevej 31,Svendborg,5700,4,133,1978,961000.0,01-09-2016
Birkelunden 10,Svendborg,5700,3,99,1999,1745000.0,01-09-2016
Vemmenæsvej 4,Svendborg,5700,5,102,1767,1150000.0,01-09-2016
Flagebakken 211,Svendborg,5700,6,219,1877,2750000.0,31-08-2016
"Søkildevej 7, ST",Svendborg,5700,3,72,1930,820000.0,31-08-2016
Rødeledsvej 16A,Svendborg,5700,4,95,2016,1460000.0,31-08-2016
Kobberbæksvej 75C,Svendborg,5700,2,58,1968,675000.0,29-08-2016
Lundtoftevej 53,Svendborg,5700,4,101,1972,1050000.0,29-08-2016
Grev Schacks Vej 37,Svendborg,5700,6,126,1918,1020000.0,26-08-2016
Kongebakken 20,Svendborg,5700,5,126,1955,1900000.0,25-08-2016
Hvidkløvervej 66,Svendborg,5700,4,102,1987,1010000.0,24-08-2016
Wandallsparken 34,Svendborg,5700,4,125,1973,1275000.0,24-08-2016
Strandgade 11,Svendborg,5700,8,230,1827,3200000.0,23-08-2016
Rådmandsvej 10,Svendborg,5700,5,160,1973,1950000.0,19-08-2016
Færgevej 12B,Svendborg,5700,2,71,1963,900000.0,18-08-2016
Klampenborgvej 20,Svendborg,5700,4,168,1995,3150000.0,18-08-2016
Lundevej 20B,Svendborg,5700,2,66,1888,770000.0,18-08-2016
Solvej 5,Svendborg,5700,2,76,1959,850000.0,17-08-2016
Eggertsvænge 1,Svendborg,5700,2,80,1965,1075000.0,16-08-2016
Sætting Strandvej 12,Svendborg,5700,4,129,1942,3565000.0,15-08-2016
Brunellevænget 7,Svendborg,5700,3,60,1975,650000.0,15-08-2016
