street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Kummerlev 3,Bredebro,6261,8,167,1926,1095000.0,17-02-2016
Vestervang 3,Bredebro,6261,4,143,1976,625000.0,16-02-2016
Galgemark 6,Bredebro,6261,6,170,1971,600000.0,15-02-2016
Rantzausvej 2,Bredebro,6261,3,90,1968,337500.0,11-02-2016
Møllebakken 5,Bredebro,6261,7,140,1870,1579500.0,25-01-2016
Ø Gammelby 15,Bredebro,6261,5,115,1885,130000.0,19-01-2016
Nørrevej 2,Bredebro,6261,4,176,2016,102540.0,08-01-2016
Søndergade 25,Bredebro,6261,6,175,1935,722500.0,24-12-2015
Søndergade 27,Bredebro,6261,4,126,1948,433500.0,24-12-2015
Sct Hansvej 17,Bredebro,6261,5,158,1977,865000.0,22-12-2015
Harres 64,Bredebro,6261,7,200,1880,3975000.0,21-12-2015
Vesterende 20,Bredebro,6261,8,144,1942,350000.0,18-12-2015
Søndervang 44,Bredebro,6261,3,120,1975,420000.0,10-12-2015
Byvej 46,Bredebro,6261,5,178,1900,59818.0,30-11-2015
Trælborgvej 3,Bredebro,6261,3,84,1941,280000.0,28-11-2015
Nørby 22,Bredebro,6261,5,120,1913,723000.0,20-11-2015
Ballum Hede 5,Bredebro,6261,7,213,1848,81000.0,16-11-2015
Strandvej 3A,Bredebro,6261,4,152,2016,16000.0,10-11-2015
Midsommervej 122,Bredebro,6261,4,129,1979,544000.0,09-11-2015
Vestervang 26,Bredebro,6261,5,150,1800,50000.0,09-11-2015
Skast 77,Bredebro,6261,4,138,1877,386113.0,06-11-2015
Søndervang 15,Bredebro,6261,5,150,1970,370000.0,29-10-2015
Skast 34,Bredebro,6261,5,103,1959,400000.0,28-10-2015
Løgumklostervej 14B,Bredebro,6261,4,125,1973,530000.0,06-10-2015
Bunti 5,Bredebro,6261,3,90,1880,845000.0,04-10-2015
Genforeningsvej 4,Bredebro,6261,8,200,1946,150000.0,28-09-2015
Kirkegade 7,Bredebro,6261,3,80,1870,150000.0,14-09-2015
Sct Hansvej 48,Bredebro,6261,8,240,1978,850000.0,03-09-2015
Østerende 7,Bredebro,6261,7,168,1804,840000.0,31-08-2015
Gemmet 5,Bredebro,6261,4,128,1968,445000.0,24-07-2015
Bakkevej 2C,Bredebro,6261,3,89,1989,400000.0,23-07-2015
Skast 89,Bredebro,6261,7,155,1780,40000.0,17-07-2015
Søndervang 70,Bredebro,6261,7,204,1973,1075000.0,10-07-2015
Harres 58,Bredebro,6261,9,226,1938,2000000.0,03-07-2015
Gaden 23,Bredebro,6261,4,98,1970,220000.0,18-06-2015
Østerende 17,Bredebro,6261,8,186,1884,10900000.0,12-06-2015
Abterp 10,Bredebro,6261,5,118,1928,150000.0,25-05-2015
Vesterende 39,Bredebro,6261,2,147,1800,2800000.0,05-05-2015
Randerup 57,Bredebro,6261,6,180,1867,287900.0,23-04-2015
Tingvej 11,Bredebro,6261,7,268,1870,1177400.0,22-04-2015
Høybergvej 3,Bredebro,6261,4,142,1942,425000.0,22-04-2015
Tingvej 3,Bredebro,6261,4,127,1875,161896.0,22-04-2015
Gaden 1,Bredebro,6261,5,162,1978,752000.0,07-04-2015
Vestervej 5,Bredebro,6261,5,156,1976,535555.0,27-03-2015
Strandvej 25,Bredebro,6261,5,120,1938,600000.0,23-02-2015
Trælborgvej 13,Bredebro,6261,3,80,1957,350000.0,22-02-2015
Søndergade 51,Bredebro,6261,4,104,1965,270000.0,17-02-2015
Skast 86,Bredebro,6261,6,281,1977,8447100.0,08-02-2015
Skast 50,Bredebro,6261,6,195,1875,178500.0,06-02-2015
Galgemark 16,Bredebro,6261,4,159,1876,500000.0,02-02-2015
Sct Hansvej 18,Bredebro,6261,4,130,1977,540000.0,16-01-2015
Søndergade 17,Bredebro,6261,6,157,1952,238000.0,14-01-2015
Vesterende 7,Bredebro,6261,10,256,1781,750000.0,29-12-2014
Toften 1,Bredebro,6261,6,207,1969,385000.0,18-12-2014
Harknagvej 5,Bredebro,6261,4,132,1944,300000.0,08-12-2014
Rantzausvej 9,Bredebro,6261,4,98,1967,300000.0,27-11-2014
"Storegade 20B, 1",Bredebro,6261,5,157,1880,500000.0,27-11-2014
Søndergade 46,Bredebro,6261,5,127,1963,300000.0,05-11-2014
Søndervang 12,Bredebro,6261,7,196,1972,760000.0,31-10-2014
Østervang 16,Bredebro,6261,4,137,1965,200000.0,29-10-2014
Skast 47,Bredebro,6261,5,118,1958,175000.0,17-10-2014
Lagervej 4,Bredebro,6261,3,96,1966,425000.0,27-09-2014
Borgvej 5,Bredebro,6261,5,150,1968,650000.0,08-09-2014
Skast 11,Bredebro,6261,4,105,1961,175000.0,08-08-2014
Skast 1,Bredebro,6261,4,120,1860,175000.0,18-07-2014
Harres 31,Bredebro,6261,9,227,1827,797000.0,13-07-2014
Byvej 34,Bredebro,6261,5,145,1944,145000.0,09-07-2014
Sct Hansvej 11,Bredebro,6261,6,136,1976,450000.0,07-07-2014
Lagervej 13,Bredebro,6261,4,116,1951,360000.0,26-06-2014
Sct Hansvej 55,Bredebro,6261,5,158,1979,705000.0,25-06-2014
Østervang 5,Bredebro,6261,3,90,1965,275000.0,22-06-2014
Midsommervej 101,Bredebro,6261,5,166,1979,845000.0,18-06-2014
Abterp 8,Bredebro,6261,7,234,1864,1120114.0,27-05-2014
Catharinasvej 10,Bredebro,6261,4,130,1971,350000.0,15-05-2014
Byvej 50,Bredebro,6261,5,208,1912,250000.0,14-05-2014
Abterp 41,Bredebro,6261,5,145,1935,566250.0,06-05-2014
Abterp 7,Bredebro,6261,7,120,1876,11515000.0,05-05-2014
Skast 10,Bredebro,6261,6,184,1950,444700.0,01-05-2014
Hovedvejen 1,Bredebro,6261,4,96,1962,250000.0,22-04-2014
Borg 11,Bredebro,6261,9,287,1932,512500.0,11-04-2014
Rantzausvej 23,Bredebro,6261,6,168,1980,251671.0,10-04-2014
Bomvej 10,Bredebro,6261,2,96,1900,175000.0,06-04-2014
Farverhusvej 22,Bredebro,6261,3,98,1876,75000.0,03-04-2014
Vangvej 1,Bredebro,6261,3,110,1925,1200000.0,27-03-2014
Rantzausvej 33,Bredebro,6261,4,130,1980,424500.0,16-03-2014
Borgvej 10,Bredebro,6261,6,182,1971,975000.0,07-03-2014
Vesterende 12,Bredebro,6261,7,201,1850,1138500.0,01-03-2014
Nørby 11,Bredebro,6261,5,167,1908,392500.0,18-02-2014
Lagervej 5,Bredebro,6261,5,143,1939,250000.0,10-02-2014
Storegade 22,Bredebro,6261,5,130,1905,300000.0,02-02-2014
Vesterende 42,Bredebro,6261,3,122,1870,1600000.0,29-01-2014
"Storegade 2A, 1",Bredebro,6261,3,95,1938,516668.0,14-01-2014
Ø Gammelby 23,Bredebro,6261,8,218,1877,564882.0,14-01-2014
Østerende 11B,Bredebro,6261,10,231,1979,5290000.0,03-01-2014
Vesterende 45,Bredebro,6261,6,179,1890,1250000.0,30-12-2013
Borg 71,Bredebro,6261,6,245,1936,1100000.0,16-12-2013
Gaden 37,Bredebro,6261,5,164,1980,560000.0,03-12-2013
Borg 7,Bredebro,6261,8,205,1877,712000.0,29-11-2013
Høybergvej 32,Bredebro,6261,3,98,1930,100000.0,21-11-2013
Søndergade 44,Bredebro,6261,3,75,1947,250000.0,28-10-2013
Trøjborgvej 8,Bredebro,6261,14,400,1850,995000.0,18-10-2013
Borg 3,Bredebro,6261,5,120,1880,52000.0,08-10-2013
Abterp 26,Bredebro,6261,13,362,1880,11880942.0,19-09-2013
Nr Vollum 22,Bredebro,6261,4,148,1877,600000.0,16-09-2013
Catharinasvej 7,Bredebro,6261,3,108,1969,281000.0,01-09-2013
Catharinasvej 22,Bredebro,6261,3,130,1978,364412.0,01-09-2013
Trælborgvej 9,Bredebro,6261,4,82,1949,295000.0,20-08-2013
Løgumklostervej 17,Bredebro,6261,5,127,1951,505000.0,26-07-2013
Sct Hansvej 25,Bredebro,6261,5,127,1976,750000.0,10-07-2013
Brede Bygade 1,Bredebro,6261,10,251,1888,750000.0,10-07-2013
Abterpvej 50,Bredebro,6261,7,247,1972,412115.0,04-07-2013
Midsommervej 118,Bredebro,6261,5,163,1979,675000.0,28-06-2013
Brinkvej 5,Bredebro,6261,6,79,1957,350000.0,28-06-2013
Harknagvej 35,Bredebro,6261,4,75,1912,100000.0,27-06-2013
Randerup 48,Bredebro,6261,4,109,1931,1392400.0,19-06-2013
Lagervej 7,Bredebro,6261,5,125,1939,545000.0,12-06-2013
Mølbyvej 1,Bredebro,6261,3,50,1867,212500.0,31-05-2013
Bunti 10,Bredebro,6261,6,246,1865,4845000.0,31-05-2013
Gaden 18,Bredebro,6261,4,117,1969,250000.0,30-04-2013
Harknagvej 12,Bredebro,6261,3,109,1934,20000.0,30-04-2013
Vestervang 10,Bredebro,6261,3,133,1973,300000.0,03-04-2013
Skomagergade 3,Bredebro,6261,5,158,1888,380000.0,20-03-2013
Stationsvej 10,Bredebro,6261,4,150,1970,750000.0,04-03-2013
Byvej 8,Bredebro,6261,5,255,1975,525000.0,28-02-2013
Østervang 35,Bredebro,6261,4,108,1968,662300.0,20-02-2013
Vesterende 4A,Bredebro,6261,3,140,2016,200000.0,19-02-2013
Bakkevej 4,Bredebro,6261,6,182,1936,1000000.0,11-02-2013
Høybergvej 18,Bredebro,6261,5,160,1969,250000.0,17-01-2013
Vesterende 45B,Bredebro,6261,2,175,2015,800000.0,15-01-2013
Jepsensvej 7,Bredebro,6261,4,120,1947,220000.0,07-01-2013
Randerup 21,Bredebro,6261,7,186,1900,480000.0,19-12-2012
Søndervang 45,Bredebro,6261,7,175,1973,925000.0,17-12-2012
Vesterende 32,Bredebro,6261,3,70,1850,120000.0,12-12-2012
Harknagvej 1,Bredebro,6261,3,111,1930,50492.0,06-12-2012
Høybergvej 72,Bredebro,6261,3,88,1927,300000.0,22-11-2012
Sct Hansvej 27,Bredebro,6261,7,222,1976,800000.0,01-11-2012
Harres 38,Bredebro,6261,5,201,1909,494000.0,16-10-2012
Vesterende 21,Bredebro,6261,9,230,1860,810000.0,30-09-2012
Skast 45,Bredebro,6261,5,171,1959,395000.0,27-09-2012
Slippevej 12,Bredebro,6261,3,87,1849,290000.0,25-09-2012
K L Knudsens Vej 47,Bredebro,6261,4,216,1890,850000.0,28-08-2012
Bakkevej 2A,Bredebro,6261,3,89,1989,475000.0,03-08-2012
Midsommervej 99,Bredebro,6261,5,135,1979,600000.0,31-07-2012
Byvej 19,Bredebro,6261,3,125,1985,550000.0,30-07-2012
Søndervang 30,Bredebro,6261,3,128,1972,520000.0,26-07-2012
Sct Hansvej 42,Bredebro,6261,5,111,1976,850000.0,13-07-2012
Toften 6,Bredebro,6261,8,168,1967,440000.0,02-07-2012
Skast 29,Bredebro,6261,5,118,1923,170000.0,02-07-2012
Kystvej 14,Bredebro,6261,6,104,1931,824375.0,26-06-2012
Søndergade 54,Bredebro,6261,2,126,2008,400000.0,25-06-2012
Vesterende 48,Bredebro,6261,3,129,1875,1100000.0,22-06-2012
Brede Bygade 66,Bredebro,6261,3,107,1990,720000.0,15-06-2012
Ballum Hede 14,Bredebro,6261,5,183,1932,1019000.0,12-06-2012
Søndergade 20,Bredebro,6261,4,106,1941,595000.0,31-05-2012
Østervang 9,Bredebro,6261,5,136,1967,475000.0,02-05-2012
Søndervang 10,Bredebro,6261,4,120,1971,575000.0,29-04-2012
Søndervang 47,Bredebro,6261,4,120,1972,699000.0,17-04-2012
Bunti 17,Bredebro,6261,7,159,1870,1350000.0,04-04-2012
Strandvej 5,Bredebro,6261,6,159,1850,585000.0,04-04-2012
Midsommervej 83,Bredebro,6261,5,152,2012,220000.0,07-03-2012
Trøjborgvej 2,Bredebro,6261,5,155,1776,246761.0,28-02-2012
Stationsvej 8,Bredebro,6261,6,157,1963,744500.0,23-02-2012
Madevej 1,Bredebro,6261,5,202,1937,396554.0,10-02-2012
Randerup 1,Bredebro,6261,6,128,1910,1740888.0,05-02-2012
Sct Hansvej 3,Bredebro,6261,4,129,1976,550000.0,18-01-2012
Skast 52,Bredebro,6261,4,102,1967,250000.0,17-01-2012
Stationsvej 20,Bredebro,6261,3,104,1956,598000.0,09-01-2012
Borg 73,Bredebro,6261,6,226,1927,6226200.0,09-01-2012
Randerup 50,Bredebro,6261,4,141,1939,100000.0,09-01-2012
Mollerup 5,Bredebro,6261,5,160,1959,398000.0,29-12-2011
Søndervang 57A,Bredebro,6261,3,77,1980,480000.0,16-12-2011
Genforeningsvej 1,Bredebro,6261,5,126,1937,550000.0,04-11-2011
Vesterende 2,Bredebro,6261,4,128,1844,480000.0,02-11-2011
Mølbyvej 2,Bredebro,6261,3,112,1961,300000.0,02-11-2011
Søndervang 38,Bredebro,6261,5,151,1973,550000.0,21-09-2011
Søndervang 51,Bredebro,6261,4,118,1984,750000.0,21-09-2011
Storegade 8,Bredebro,6261,5,105,1962,3500000.0,14-09-2011
Strandvej 13,Bredebro,6261,11,300,1831,480000.0,05-09-2011
Mølbyvej 3,Bredebro,6261,3,110,1772,225000.0,30-08-2011
Catharinasvej 20,Bredebro,6261,5,152,1979,400643.0,30-08-2011
Vesterende 18,Bredebro,6261,4,148,1927,490000.0,25-08-2011
Nørhus 1,Bredebro,6261,9,252,1852,980000.0,17-08-2011
Skast 51,Bredebro,6261,6,131,1974,375000.0,09-08-2011
Stationsvej 6,Bredebro,6261,4,130,1964,550000.0,07-08-2011
Søndergade 5,Bredebro,6261,5,197,1932,900000.0,01-08-2011
Harres 68,Bredebro,6261,5,128,1965,2997440.0,27-07-2011
Genforeningsvej 3,Bredebro,6261,5,143,1954,247190.0,21-07-2011
Byvej 58,Bredebro,6261,4,120,1867,184774.0,19-07-2011
Høybergvej 8,Bredebro,6261,4,122,1895,150000.0,14-07-2011
Svanstrup 3,Bredebro,6261,7,112,1876,325000.0,08-07-2011
Randerup 69,Bredebro,6261,3,90,1959,330000.0,04-07-2011
Kystvej 10,Bredebro,6261,5,171,1844,600000.0,22-06-2011
Byvej 51A,Bredebro,6261,3,122,1975,262500.0,22-06-2011
Bunti 8,Bredebro,6261,12,302,2008,1000000.0,14-06-2011
Randerup 33,Bredebro,6261,6,196,1807,250000.0,09-06-2011
Byvej 10,Bredebro,6261,4,118,1900,200000.0,30-05-2011
Gaden 11,Bredebro,6261,4,136,1870,242100.0,30-05-2011
Brogade 15,Bredebro,6261,6,178,1917,275000.0,26-05-2011
Ø Gammelby 35,Bredebro,6261,3,56,1890,300000.0,17-05-2011
Ø Gammelby 37,Bredebro,6261,6,130,1875,80000.0,17-05-2011
Ø Gammelby 48,Bredebro,6261,6,140,1842,600000.0,12-05-2011
Brede Bygade 35,Bredebro,6261,3,95,1959,400000.0,29-04-2011
Brede Bygade 12,Bredebro,6261,6,239,1931,550000.0,28-04-2011
Skast 44,Bredebro,6261,4,137,1956,170000.0,11-04-2011
Engvej 6,Bredebro,6261,3,138,1827,225000.0,04-04-2011
Trælborgvej 17,Bredebro,6261,5,164,1958,495000.0,24-03-2011
Søndergade 24,Bredebro,6261,6,134,1940,650000.0,19-03-2011
Møllebakken 16,Bredebro,6261,5,127,1958,750000.0,18-03-2011
Hedegårdsvej 5,Bredebro,6261,7,223,1840,100000.0,14-03-2011
Parkvej 4,Bredebro,6261,4,144,1920,110000.0,14-03-2011
Hedegårdsvej 9,Bredebro,6261,4,94,1953,525000.0,02-03-2011
Parkvej 15,Bredebro,6261,5,130,1940,425000.0,21-02-2011
Skast 60,Bredebro,6261,7,188,1900,13319022.0,11-02-2011
Østervang 28,Bredebro,6261,4,136,1968,575000.0,04-02-2011
Aaspe 4,Bredebro,6261,2,101,1880,406700.0,04-02-2011
Abterp 5,Bredebro,6261,3,89,1963,850000.0,03-02-2011
Skråvej 13,Bredebro,6261,5,130,1937,200000.0,03-02-2011
Catharinasvej 4,Bredebro,6261,5,138,1972,432025.0,01-02-2011
Højervej 15,Bredebro,6261,4,155,1981,725000.0,31-01-2011
Abterp 32,Bredebro,6261,10,293,1541,1645000.0,17-01-2011
Sdr Vollum 7,Bredebro,6261,5,216,1842,1845000.0,08-01-2011
Mollerup 15,Bredebro,6261,4,189,2008,1609000.0,24-11-2010
Bunti 18,Bredebro,6261,3,53,1955,85000.0,21-10-2010
Vesterende 17A,Bredebro,6261,5,92,1973,750000.0,16-10-2010
Strandvej 15B,Bredebro,6261,8,303,1909,500000.0,12-10-2010
Østerende 14,Bredebro,6261,7,200,1897,169500.0,05-10-2010
Randerup 7,Bredebro,6261,3,160,1972,927064.0,01-10-2010
K L Knudsens Vej 25,Bredebro,6261,5,185,2012,260000.0,27-09-2010
Høybergvej 57,Bredebro,6261,4,84,1935,495000.0,09-09-2010
Skast 80,Bredebro,6261,5,177,1877,48000.0,09-09-2010
Søndergade 56,Bredebro,6261,3,89,1948,300000.0,25-08-2010
Søndervang 31,Bredebro,6261,4,130,1972,550000.0,09-08-2010
Ballum Hede 1,Bredebro,6261,3,124,1932,290000.0,14-07-2010
Søndervang 65,Bredebro,6261,3,111,1972,550000.0,03-07-2010
Parkvej 13A,Bredebro,6261,5,132,1936,275000.0,02-07-2010
Brede Bygade 21,Bredebro,6261,10,235,1914,519375.0,01-07-2010
Ø Gammelby 25,Bredebro,6261,3,93,1910,250000.0,15-06-2010
Borg 46,Bredebro,6261,3,88,1927,135000.0,27-05-2010
Randerup 23,Bredebro,6261,3,95,1909,125000.0,26-05-2010
Vestervang 2,Bredebro,6261,5,130,1973,975000.0,06-05-2010
Gaden 39,Bredebro,6261,6,167,1877,3000000.0,06-05-2010
Vesterende 55,Bredebro,6261,7,197,1968,8550000.0,04-05-2010
Høybergvej 69,Bredebro,6261,5,136,1900,410000.0,27-04-2010
Nr Vollum 3,Bredebro,6261,5,105,1952,420000.0,09-04-2010
Søndergade 42,Bredebro,6261,3,105,1950,550000.0,31-03-2010
Høybergvej 47,Bredebro,6261,4,77,1942,160000.0,25-03-2010
Grønagervej 5,Bredebro,6261,4,122,1969,800000.0,22-03-2010
Galgemark 5,Bredebro,6261,4,114,1964,236968.0,19-03-2010
Harknagvej 78,Bredebro,6261,5,170,1969,750000.0,05-03-2010
Skast 35,Bredebro,6261,2,60,1959,400000.0,30-01-2010
Søndervang 36,Bredebro,6261,5,175,1972,625000.0,30-01-2010
Vesterende 6,Bredebro,6261,5,132,1825,1050000.0,28-01-2010
Harknagvej 8,Bredebro,6261,4,102,1961,595000.0,08-01-2010
Høybergvej 7,Bredebro,6261,4,120,1949,312500.0,04-01-2010
Parkvej 3,Bredebro,6261,5,150,1920,427702.0,29-12-2009
Gaden 28,Bredebro,6261,4,100,1966,475000.0,03-12-2009
Sdr Vollum 1,Bredebro,6261,5,150,1863,975000.0,26-11-2009
Møllebakken 2,Bredebro,6261,9,263,1970,1000000.0,05-11-2009
Borgvej 18,Bredebro,6261,3,59,1953,149272.0,01-10-2009
Harknagvej 16,Bredebro,6261,4,108,1970,410000.0,10-09-2009
Borg 28,Bredebro,6261,6,120,1900,335000.0,10-09-2009
Ø Gammelby 16,Bredebro,6261,7,225,1800,153255.0,03-09-2009
Kystvej 20,Bredebro,6261,8,218,1975,405000.0,20-08-2009
Søndervang 59C,Bredebro,6261,3,81,1983,490000.0,13-08-2009
"Storegade 34, 1",Bredebro,6261,8,128,1930,445000.0,29-07-2009
Møllebakken 8,Bredebro,6261,5,148,1986,975000.0,25-07-2009
Borgvej 17,Bredebro,6261,4,96,1939,440000.0,16-07-2009
Søndervang 21,Bredebro,6261,5,190,1972,825000.0,13-07-2009
Byvej 53,Bredebro,6261,4,114,1820,225000.0,08-07-2009
Borg 4,Bredebro,6261,6,218,1870,1050000.0,08-07-2009
Kirkegade 4,Bredebro,6261,3,100,1870,500000.0,02-07-2009
Rejsby 27,Bredebro,6261,6,246,2001,2225000.0,01-07-2009
Tingvej 1,Bredebro,6261,4,123,1917,475000.0,23-06-2009
Randerup 40,Bredebro,6261,5,159,1777,140000.0,16-06-2009
Parkvej 6,Bredebro,6261,3,99,1902,540000.0,02-06-2009
Danmarksgade 3,Bredebro,6261,5,134,1886,730000.0,01-05-2009
Gallehøjvej 4,Bredebro,6261,3,175,1960,1025000.0,30-04-2009
Søndervang 28,Bredebro,6261,5,140,1972,925000.0,23-04-2009
Brede Bygade 29,Bredebro,6261,3,83,1961,500000.0,17-04-2009
Borg 44,Bredebro,6261,5,158,1876,750000.0,04-04-2009
Storegade 6,Bredebro,6261,3,100,1941,170400.0,11-03-2009
Møllevej 15,Bredebro,6261,5,132,1929,5000000.0,20-02-2009
Kummerlev 11,Bredebro,6261,5,233,1959,364000.0,17-02-2009
Trælborgvej 5,Bredebro,6261,4,123,1963,825000.0,13-02-2009
Randerup 11,Bredebro,6261,7,254,1860,1535220.0,12-02-2009
Vænget 1,Bredebro,6261,5,141,1974,800000.0,30-01-2009
Randerup 72,Bredebro,6261,8,267,1959,298340.0,16-01-2009
Gaden 9,Bredebro,6261,5,126,1839,500000.0,06-01-2009
Kystvej 25,Bredebro,6261,3,85,1952,430000.0,01-01-2009
Ballum Hede 12,Bredebro,6261,3,90,1825,166600.0,19-12-2008
Mølbyvej 13,Bredebro,6261,4,120,1954,416500.0,19-12-2008
Østerende 21,Bredebro,6261,5,140,1970,650000.0,10-12-2008
Ø Gammelby 17,Bredebro,6261,3,90,1800,45000.0,10-12-2008
Søndergade 22,Bredebro,6261,3,80,1943,450000.0,04-12-2008
Sct Hansvej 8,Bredebro,6261,4,138,1976,550000.0,03-12-2008
Gaden 44,Bredebro,6261,4,154,2003,1740000.0,30-11-2008
Munketoft 8,Bredebro,6261,6,298,1965,305000.0,07-11-2008
Abterp 16,Bredebro,6261,2,83,1825,290000.0,27-10-2008
Harknagvej 14,Bredebro,6261,11,208,1850,395000.0,22-09-2008
Ballum Hede 7,Bredebro,6261,5,121,1881,625000.0,22-09-2008
Midsommervej 104,Bredebro,6261,4,114,1980,850000.0,03-09-2008
Enklavevej 6,Bredebro,6261,4,94,1875,565000.0,02-09-2008
Harresvej 38,Bredebro,6261,4,160,1912,1400000.0,31-08-2008
Søndergade 37,Bredebro,6261,3,90,1958,640000.0,29-08-2008
Trøjborgvej 6,Bredebro,6261,6,184,1910,740000.0,20-08-2008
Galgemark 14,Bredebro,6261,4,111,1930,1315000.0,20-08-2008
Høybergvej 53A,Bredebro,6261,5,138,1979,700000.0,30-07-2008
Gaden 33,Bredebro,6261,4,102,1970,561616.0,15-07-2008
Bunti 24,Bredebro,6261,4,136,1848,1100000.0,09-07-2008
Midsommervej 108,Bredebro,6261,4,119,1980,1040000.0,03-07-2008
Brinkvej 13,Bredebro,6261,8,207,1971,750000.0,27-06-2008
Bunti 21,Bredebro,6261,5,178,1970,650000.0,17-06-2008
Lagervej 6,Bredebro,6261,5,114,1931,325000.0,12-06-2008
