street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Ankerstræde 19,Tureby,4682,7,208,1827,3600000.0,05-07-2013
Skrosbjergvej 21,Tureby,4682,4,80,1960,551000.0,18-06-2013
Havevænget 6,Tureby,4682,4,86,1952,840000.0,22-05-2013
Byskovparken 10,Tureby,4682,3,96,2006,1370000.0,17-05-2013
Kanderødvej 11,Tureby,4682,4,182,1898,3000000.0,14-05-2013
Ringsbjergvej 7,Tureby,4682,6,187,1967,1095000.0,23-04-2013
Ringsbjergvej 33,Tureby,4682,4,104,1998,1500000.0,09-04-2013
Åbrinken 2,Tureby,4682,4,122,1966,1350000.0,01-03-2013
Bjerredevej 38,Tureby,4682,7,227,1906,2400000.0,28-01-2013
Agertoften 11,Tureby,4682,5,164,1972,1475000.0,22-01-2013
Solvænget 8,Tureby,4682,4,130,1963,935000.0,03-01-2013
Druestrupvej 27,Tureby,4682,5,144,1978,2857500.0,20-12-2012
Solvænget 10,Tureby,4682,5,190,1962,1000000.0,26-11-2012
Byagervej 2,Tureby,4682,4,121,1969,600000.0,12-11-2012
Vordingborgvej 325,Tureby,4682,4,98,1971,500000.0,08-11-2012
Agertoften 20,Tureby,4682,7,216,1971,900000.0,01-11-2012
Åbrinken 10,Tureby,4682,4,159,1964,995000.0,12-10-2012
Bjerredevej 33,Tureby,4682,4,132,1875,925000.0,08-10-2012
Østerskovvej 15,Tureby,4682,3,86,1890,750000.0,31-08-2012
Banevej 36,Tureby,4682,3,83,1988,925000.0,30-08-2012
Byskovvej 22,Tureby,4682,5,123,1976,1330000.0,29-08-2012
Skrosbjergvej 3,Tureby,4682,5,203,2016,300000.0,16-08-2012
Sonnerupvej 51,Tureby,4682,4,162,1923,2400000.0,10-08-2012
Ulstrup Bygade 5,Tureby,4682,3,121,1961,1150000.0,18-07-2012
Slimmingevej 12,Tureby,4682,4,114,1977,150000.0,17-07-2012
Byskovvej 28,Tureby,4682,5,138,1972,1195000.0,12-07-2012
Byagervej 22,Tureby,4682,4,108,1970,1250000.0,06-07-2012
Byvej 11,Tureby,4682,4,146,1925,450000.0,03-07-2012
Fruedalsvej 13,Tureby,4682,4,177,2004,500000.0,29-06-2012
Skrosbjergvej 15C,Tureby,4682,7,236,1877,2900000.0,15-06-2012
Byskovvej 40,Tureby,4682,3,70,1900,375000.0,14-06-2012
Ankerstræde 23,Tureby,4682,5,185,1910,1657262.0,06-06-2012
Ulstrup Bygade 4,Tureby,4682,4,95,1877,345000.0,23-05-2012
Østerskovvej 11,Tureby,4682,5,118,1877,800000.0,22-05-2012
Banevej 15,Tureby,4682,5,180,1980,1615000.0,11-05-2012
Byagervej 4,Tureby,4682,5,174,1974,2100000.0,03-04-2012
Ulstrupvej 1C,Tureby,4682,5,,1976,150000.0,01-03-2012
Skovvej 26,Tureby,4682,2,78,1960,750000.0,05-02-2012
Bjerredevej 27,Tureby,4682,2,99,1870,2100000.0,15-12-2011
Østerskovvej 7,Tureby,4682,6,172,1920,1300000.0,30-11-2011
Ankerstræde 2,Tureby,4682,4,113,1827,1830000.0,31-10-2011
Tågerupvej 15,Tureby,4682,8,336,1873,2371412.0,22-10-2011
Ankerstræde 8,Tureby,4682,4,130,1900,1250000.0,20-10-2011
Østerskovvej 35,Tureby,4682,1,59,1882,433755.0,17-10-2011
Sæddervej 2,Tureby,4682,4,150,1967,1600000.0,30-09-2011
Byvej 17,Tureby,4682,5,103,1955,1150000.0,23-09-2011
Østerskovvej 20,Tureby,4682,5,159,1800,3500000.0,04-08-2011
Turebyvej 35,Tureby,4682,2,90,1925,600000.0,29-06-2011
Tolstrupvej 1,Tureby,4682,4,84,1850,550000.0,16-06-2011
Tågerupvej 10,Tureby,4682,8,138,1899,4500000.0,26-05-2011
Byskovvej 3,Tureby,4682,6,197,1973,2145000.0,26-05-2011
Ringsbjergvej 35,Tureby,4682,4,138,1952,2250000.0,25-05-2011
Agertoften 16,Tureby,4682,5,151,1969,1150000.0,27-04-2011
Hejnerupvej 4,Tureby,4682,6,107,1904,2000000.0,12-04-2011
Bjerredevej 19,Tureby,4682,7,187,1925,1650000.0,01-04-2011
Stenledsvej 3,Tureby,4682,4,153,1979,1200000.0,30-03-2011
Byskovvej 35,Tureby,4682,5,188,1919,750000.0,17-03-2011
Toftevej 4,Tureby,4682,6,180,1969,2095000.0,14-03-2011
Bjerredevej 23,Tureby,4682,4,116,1971,1445000.0,08-02-2011
Kanderødvej 26,Tureby,4682,4,179,1877,1550000.0,10-12-2010
Byskovvej 6,Tureby,4682,7,198,1967,1737500.0,06-12-2010
Byskovvej 37,Tureby,4682,4,110,1906,588000.0,01-12-2010
Byskovvej 48B,Tureby,4682,3,122,1907,1350000.0,10-10-2010
Skrosbjergvej 7,Tureby,4682,6,207,1723,1194500.0,09-08-2010
Byskovvej 34,Tureby,4682,4,156,1972,1400000.0,29-07-2010
Rødemosevej 3,Tureby,4682,6,145,1919,1850000.0,25-06-2010
Ingelstrupvej 1,Tureby,4682,8,295,1877,906015.0,05-05-2010
Østervænget 12,Tureby,4682,4,105,2002,800000.0,01-05-2010
Sonnerupvej 34,Tureby,4682,4,151,1909,525000.0,20-04-2010
Havevænget 10,Tureby,4682,4,174,1924,1950000.0,02-02-2010
Byagervej 14,Tureby,4682,3,115,1981,1200000.0,02-02-2010
Rødemosevej 9,Tureby,4682,3,111,1911,1940000.0,28-01-2010
Havevænget 9,Tureby,4682,5,137,1947,710000.0,02-12-2009
Byagervej 9,Tureby,4682,7,230,1973,2350000.0,01-12-2009
Bjerredevej 13,Tureby,4682,3,106,1939,1062500.0,30-11-2009
Fløjterupvej 6,Tureby,4682,5,155,1940,1071765.0,27-11-2009
Østerskovvej 33,Tureby,4682,8,171,1870,765159.0,30-10-2009
Havevænget 14,Tureby,4682,2,72,1954,850000.0,30-09-2009
Tågerupvej 20,Tureby,4682,5,105,1935,2295000.0,07-08-2009
Ulstrupvej 4,Tureby,4682,12,268,1888,130000.0,24-06-2009
Indelukket 8,Tureby,4682,4,117,1961,550000.0,19-06-2009
Børstedvej 16,Tureby,4682,9,242,1941,1200000.0,29-05-2009
Grevindevej 6,Tureby,4682,6,122,1961,975500.0,15-05-2009
Sæddervej 22,Tureby,4682,5,248,1924,2950000.0,11-05-2009
Ringsbjergvej 29,Tureby,4682,4,128,1971,1275000.0,04-05-2009
Byskovparken 7,Tureby,4682,5,146,2006,2250000.0,06-04-2009
Ringsbjergvej 42,Tureby,4682,4,130,1967,6500000.0,31-03-2009
Byskovvej 68,Tureby,4682,6,210,1877,1295000.0,17-03-2009
Fruedalsvej 12,Tureby,4682,6,220,1992,1747481.0,27-02-2009
Karisevej 140,Tureby,4682,4,104,1881,1295000.0,07-02-2009
Byvej 70,Tureby,4682,8,218,1918,4990000.0,21-01-2009
Bjerredevej 2,Tureby,4682,6,154,1952,191000.0,28-11-2008
Turebyvej 8D,Tureby,4682,2,78,1890,1075000.0,08-11-2008
Smedestrædet 6,Tureby,4682,4,152,1777,275000.0,23-10-2008
Banevej 1A,Tureby,4682,4,99,1987,1950000.0,22-07-2008
Turebyvej 7,Tureby,4682,4,100,1900,1450000.0,10-07-2008
Møllestræde 11,Tureby,4682,10,225,1877,1445000.0,01-07-2008
Hejnerupvej 8,Tureby,4682,6,165,1927,4800000.0,02-06-2008
Byvej 35,Tureby,4682,3,154,1892,900000.0,25-05-2008
Skovvej 6,Tureby,4682,4,138,1905,1425000.0,23-05-2008
Hedebovej 1,Tureby,4682,6,246,1932,1887500.0,21-05-2008
Bjerredevej 17,Tureby,4682,10,195,1918,2715000.0,04-04-2008
Vordingborgvej 185,Tureby,4682,3,78,1865,378977.0,01-04-2008
Bjerredevej 31,Tureby,4682,11,352,1906,2390850.0,20-03-2008
Slimmingevej 18B,Tureby,4682,4,190,1907,1262853.0,14-02-2008
Skrosbjergvej 5,Tureby,4682,7,220,1877,1400000.0,22-01-2008
Tågerupvej 8,Tureby,4682,6,143,1910,861250.0,19-01-2008
Tågerupvej 16,Tureby,4682,4,116,2010,500000.0,02-01-2008
Østerskovvej 32,Tureby,4682,5,157,1920,264950.0,15-12-2007
Turebyvej 9,Tureby,4682,4,94,1777,1475000.0,10-12-2007
Kanderødvej 2,Tureby,4682,4,133,1930,2450000.0,16-11-2007
Gammel Skovvej 2,Tureby,4682,7,206,1870,350000.0,24-10-2007
Ulstrupvej 14,Tureby,4682,4,139,1880,3525000.0,12-09-2007
Turebyvej 2B,Tureby,4682,4,140,1922,2025000.0,10-09-2007
Byvej 39,Tureby,4682,5,202,1827,4125000.0,29-08-2007
Byvej 36,Tureby,4682,2,106,1957,2420000.0,21-08-2007
Havevænget 19,Tureby,4682,3,80,1983,1715000.0,09-08-2007
Turebyvej 15,Tureby,4682,10,201,1889,2100000.0,08-08-2007
Snedkærgårdsvej 11,Tureby,4682,5,148,1966,3475000.0,11-07-2007
Byskovparken 8,Tureby,4682,4,108,2006,2195000.0,13-06-2007
Rødbylundvej 1,Tureby,4682,5,174,1924,3525000.0,16-02-2007
Bjerredevej 12,Tureby,4682,4,113,1800,2375000.0,15-02-2007
Sæddervej 32,Tureby,4682,11,280,1892,2488000.0,13-02-2007
Solvænget 14,Tureby,4682,6,144,1962,2275000.0,27-01-2007
Skovkildevej 32,Tureby,4682,8,232,1912,105000.0,06-11-2006
Bjerredevej 44,Tureby,4682,4,122,1910,825000.0,05-11-2006
Vestervangen 3,Tureby,4682,5,233,1723,612800.0,13-10-2006
Sæddervej 26,Tureby,4682,4,99,1914,2150000.0,11-09-2006
Indelukket 10,Tureby,4682,4,95,1962,765000.0,07-09-2006
Havevænget 1,Tureby,4682,5,215,1971,750000.0,06-09-2006
Kæderupvej 13,Tureby,4682,7,235,1914,3195000.0,03-09-2006
Oksholmvej 10,Tureby,4682,4,94,1777,1400000.0,23-08-2006
Banevej 27,Tureby,4682,5,152,2006,2445000.0,15-08-2006
Østerskovvej 12,Tureby,4682,3,100,1887,1850000.0,14-08-2006
Fruedalsvej 10,Tureby,4682,6,176,1900,1439419.0,03-07-2006
Byvej 14,Tureby,4682,3,81,1954,1695000.0,01-07-2006
Slimmingevej 23,Tureby,4682,4,80,1900,217070.0,29-06-2006
Byskovparken 6,Tureby,4682,3,95,2006,1645000.0,20-06-2006
Skrosbjergvej 8,Tureby,4682,5,136,1956,1995000.0,19-06-2006
Byskovparken 3,Tureby,4682,6,153,2006,2495000.0,16-06-2006
Turebyvej 29,Tureby,4682,4,94,1959,1650000.0,07-06-2006
Byskovparken 5,Tureby,4682,5,153,2006,2320000.0,10-05-2006
Byskovparken 4B,Tureby,4682,3,91,2006,1695000.0,06-04-2006
Indelukket 4,Tureby,4682,3,93,1960,650000.0,27-03-2006
Sæddervej 36,Tureby,4682,8,218,1850,2400000.0,15-03-2006
Byvej 8,Tureby,4682,2,77,1947,1550000.0,09-03-2006
Byvej 20,Tureby,4682,4,109,1959,1750000.0,24-02-2006
Sæddervej 38,Tureby,4682,5,145,1968,1595000.0,20-02-2006
Banevej 24,Tureby,4682,4,124,1966,1545000.0,15-02-2006
Østervænget 3,Tureby,4682,4,128,2006,2100000.0,30-01-2006
Banevej 25,Tureby,4682,5,140,2006,2295000.0,22-12-2005
Havevænget 5,Tureby,4682,3,142,1935,645000.0,30-11-2005
Tågerupvej 1B,Tureby,4682,10,303,1900,2200000.0,21-11-2005
Vordingborgvej 210,Tureby,4682,4,165,1955,1620000.0,17-11-2005
Byagervej 32,Tureby,4682,4,117,1971,1700000.0,12-10-2005
Åbrinken 1,Tureby,4682,4,90,1963,601700.0,03-10-2005
Agertoften 5,Tureby,4682,5,135,1972,1855000.0,28-09-2005
Agertoften 1,Tureby,4682,5,136,1971,1695000.0,26-09-2005
Ulstrup Bygade 3B,Tureby,4682,7,244,2002,2900000.0,07-09-2005
Vordingborgvej 338,Tureby,4682,4,180,1820,1575000.0,29-08-2005
Byvej 43,Tureby,4682,2,83,1960,1550000.0,16-08-2005
Banevej 2,Tureby,4682,5,159,1973,1062500.0,15-08-2005
Byvej 34,Tureby,4682,1,42,1954,838000.0,11-08-2005
Hedebovej 3,Tureby,4682,5,167,1929,2100000.0,10-08-2005
Skovvej 11,Tureby,4682,4,98,1949,1410000.0,10-08-2005
Sæddervej 28,Tureby,4682,4,158,1886,1745000.0,09-08-2005
Havevænget 7A,Tureby,4682,5,168,1900,1450000.0,08-08-2005
Solvænget 15,Tureby,4682,4,112,1962,1650000.0,01-08-2005
Ringsbjergvej 38,Tureby,4682,9,272,1800,2450000.0,31-07-2005
Kæderupvej 11,Tureby,4682,7,181,1915,5500000.0,29-07-2005
Vordingborgvej 330,Tureby,4682,4,100,1925,2000000.0,11-07-2005
Havevænget 7,Tureby,4682,4,140,1930,1320000.0,08-07-2005
Vestervangen 7,Tureby,4682,5,195,1850,1900000.0,25-06-2005
Østervænget 7,Tureby,4682,5,137,2002,2145000.0,12-06-2005
Havevænget 20,Tureby,4682,3,120,1940,1625000.0,09-06-2005
Vestervangen 9,Tureby,4682,3,122,1917,1085000.0,03-05-2005
Ringsbjergvej 19,Tureby,4682,4,126,1777,1625000.0,15-04-2005
Fruedalsvej 5,Tureby,4682,4,107,1927,722000.0,21-03-2005
Slimmingevej 25,Tureby,4682,5,217,1992,1995000.0,17-03-2005
Solvænget 1,Tureby,4682,6,157,1963,1850000.0,25-02-2005
Havevænget 13,Tureby,4682,6,168,1962,1280000.0,25-02-2005
Kæderupvej 8,Tureby,4682,8,182,1914,1000000.0,22-02-2005
Ulstrupvej 1D,Tureby,4682,10,262,1917,2400000.0,19-02-2005
Turebyholmvej 26,Tureby,4682,5,134,1877,980000.0,09-02-2005
Druestrupvej 24,Tureby,4682,6,175,1875,2425000.0,18-01-2005
Agertoften 22,Tureby,4682,6,158,1971,1800000.0,18-01-2005
Kæderupvej 10,Tureby,4682,3,100,1924,1600000.0,20-12-2004
Hejnerupvej 9,Tureby,4682,4,112,1877,1100000.0,13-12-2004
Ulstrup Bygade 3C,Tureby,4682,6,249,2004,3175000.0,06-12-2004
Vordingborgvej 226,Tureby,4682,4,158,1877,1735000.0,15-11-2004
Karisevej 143,Tureby,4682,5,133,1877,1520000.0,30-10-2004
Karisevej 131,Tureby,4682,5,198,1918,233000.0,18-10-2004
Sæddervej 30,Tureby,4682,3,95,1915,1550000.0,15-09-2004
Kæderupvej 7,Tureby,4682,6,170,1971,1755000.0,09-09-2004
Skovvej 16,Tureby,4682,6,164,1900,693851.0,13-07-2004
Stenledsvej 5,Tureby,4682,5,98,1866,1712500.0,13-07-2004
Kanderødvej 13,Tureby,4682,5,243,2009,1400000.0,01-07-2004
Byvej 48,Tureby,4682,8,195,1955,1495000.0,29-06-2004
Havevænget 8,Tureby,4682,3,68,1951,910000.0,24-06-2004
Agertoften 9,Tureby,4682,5,141,1979,1700000.0,12-05-2004
Vordingborgvej 228,Tureby,4682,5,186,1877,1650000.0,22-04-2004
Agertoften 13,Tureby,4682,5,150,1973,1695000.0,31-03-2004
Grevindevej 4,Tureby,4682,6,97,1959,925000.0,15-03-2004
Vordingborgvej 175,Tureby,4682,6,250,1999,2650000.0,08-03-2004
Ulstrupvej 2,Tureby,4682,3,121,1914,2495000.0,24-02-2004
Slimmingevej 17,Tureby,4682,4,155,1935,1350000.0,10-02-2004
Bøgeskovvej 2,Tureby,4682,5,190,1952,1850000.0,16-01-2004
Sonnerupvej 79,Tureby,4682,5,99,1785,1350000.0,10-01-2004
Stenledsvej 2,Tureby,4682,3,76,1960,925000.0,11-12-2003
Hedebovej 4,Tureby,4682,5,139,1852,965000.0,26-11-2003
Banevej 21,Tureby,4682,4,90,1984,1085000.0,25-11-2003
Oksholmvej 6,Tureby,4682,4,149,1925,2250000.0,09-10-2003
Sonnerupvej 61,Tureby,4682,5,161,1997,796334.0,15-09-2003
Tågerupvej 6,Tureby,4682,5,179,1924,1195000.0,04-08-2003
Turebyvej 2A,Tureby,4682,5,158,1988,1495000.0,29-07-2003
Juellundvej 4,Tureby,4682,5,155,1897,2800000.0,23-06-2003
Sonnerupvej 83B,Tureby,4682,5,182,1989,1860000.0,28-05-2003
Byskovvej 20,Tureby,4682,6,150,1975,1625000.0,28-05-2003
Vordingborgvej 222,Tureby,4682,5,152,1877,1375000.0,27-05-2003
Agertoften 14,Tureby,4682,4,137,1969,1425000.0,08-05-2003
Juellundvej 3,Tureby,4682,4,99,1905,544000.0,24-04-2003
Byvej 38,Tureby,4682,3,68,1957,785000.0,25-03-2003
Byagervej 6,Tureby,4682,3,96,1971,1021027.0,13-03-2003
Grevindevej 2,Tureby,4682,4,96,1947,1531880.0,10-03-2003
Byskovvej 19,Tureby,4682,9,198,1925,1626980.0,29-01-2003
Havevænget 15,Tureby,4682,6,174,1960,1001108.0,09-12-2002
Sonnerupvej 8,Tureby,4682,5,154,2004,367000.0,30-11-2002
Byskovvej 52,Tureby,4682,3,128,1908,20000.0,12-11-2002
Ringsbjergvej 40,Tureby,4682,4,123,1964,1259947.0,05-11-2002
Bjerredevej 6,Tureby,4682,5,174,1912,2400000.0,15-10-2002
Østervænget 5,Tureby,4682,5,147,2003,350000.0,27-08-2002
Kæderupvej 5,Tureby,4682,4,168,1920,1060000.0,19-08-2002
Toftevej 9,Tureby,4682,4,116,1973,1195000.0,08-07-2002
Østerskovvej 39,Tureby,4682,7,219,1928,653592.0,25-06-2002
Kæderupvej 9,Tureby,4682,3,109,1865,537249.0,13-06-2002
Åbrinken 8,Tureby,4682,6,94,1965,1175000.0,29-04-2002
Hejnerupvej 6,Tureby,4682,5,185,1900,2430776.0,14-04-2002
Havevænget 11,Tureby,4682,4,140,1973,1480000.0,10-04-2002
Østervænget 1,Tureby,4682,4,118,1969,1195000.0,09-04-2002
Bjerredevej 4,Tureby,4682,6,259,1850,650000.0,09-04-2002
Skrosbjergvej 17,Tureby,4682,5,148,1974,1400000.0,03-04-2002
Kæderupvej 30,Tureby,4682,6,148,1892,1800000.0,15-03-2002
Fruedalsvej 11,Tureby,4682,5,187,1897,1505000.0,13-02-2002
Tvedvej 2,Tureby,4682,5,166,1974,8205.0,24-01-2002
Kanderødvej 5,Tureby,4682,6,180,1827,1645000.0,06-01-2002
Børstedvej 14,Tureby,4682,10,280,1920,3152000.0,28-12-2001
Toftevej 1,Tureby,4682,5,140,1973,275252.0,03-12-2001
Bjerredevej 18,Tureby,4682,3,99,1900,985000.0,26-11-2001
Byvej 15,Tureby,4682,8,237,1949,1100000.0,20-11-2001
Hejnerupvej 1,Tureby,4682,4,132,1904,2006960.0,12-11-2001
Mosegårdsvej 1,Tureby,4682,5,173,1852,1925184.0,01-11-2001
Østervænget 8,Tureby,4682,5,138,2002,414300.0,25-10-2001
Byagervej 5,Tureby,4682,5,142,1972,1442296.0,01-10-2001
Banevej 5,Tureby,4682,4,125,1967,710000.0,17-09-2001
Vangevej 3,Tureby,4682,5,163,1931,1799940.0,23-08-2001
Hejnerupvej 3,Tureby,4682,5,145,1906,817000.0,22-08-2001
Smedestrædet 4,Tureby,4682,6,211,1900,807172.0,21-08-2001
Tågerupvej 23,Tureby,4682,8,183,1876,1760000.0,27-06-2001
Sæddervej 31,Tureby,4682,5,140,1937,1640232.0,06-06-2001
Smedetoften 1,Tureby,4682,3,98,1962,820000.0,27-04-2001
Byvej 60,Tureby,4682,9,276,1905,142800.0,18-04-2001
Indelukket 6,Tureby,4682,3,70,1995,838593.0,11-12-2000
Solvænget 19,Tureby,4682,8,189,1963,1201973.0,04-09-2000
Tolstrupvej 2,Tureby,4682,4,126,1850,800000.0,31-08-2000
