street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Harekærgårdsvej 40,Kirke Hyllinge,4070,4,102,1975,629000.0,14-12-2016
Hjortevænget 5,Kirke Hyllinge,4070,3,58,1968,400000.0,14-12-2016
Åsen 5,Kirke Hyllinge,4070,3,50,1980,395000.0,27-11-2016
Gershøj Havnevej 10,Kirke Hyllinge,4070,6,146,1870,2695000.0,23-11-2016
Strandbakken 6,Kirke Hyllinge,4070,2,76,2007,900000.0,23-11-2016
Brombærhaven 8,Kirke Hyllinge,4070,3,92,2007,1595000.0,21-11-2016
Spurvevænget 13,Kirke Hyllinge,4070,2,48,1967,499000.0,16-11-2016
Tømmergården 4,Kirke Hyllinge,4070,3,76,1983,860000.0,16-11-2016
Ejbybrovej 2,Kirke Hyllinge,4070,5,129,1895,2100000.0,16-11-2016
Grimshøjvej 6,Kirke Hyllinge,4070,9,137,1947,1225000.0,13-11-2016
Stationsvej 7,Kirke Hyllinge,4070,4,159,1930,2520000.0,13-11-2016
Bybrønden 5,Kirke Hyllinge,4070,3,118,1930,1465000.0,11-11-2016
Broagervej 1,Kirke Hyllinge,4070,6,132,1906,2500000.0,09-11-2016
Taaftegaards Vænge 1,Kirke Hyllinge,4070,4,136,2007,2525000.0,07-11-2016
Kornbakken 16,Kirke Hyllinge,4070,4,145,1969,1475000.0,07-11-2016
Ingridsvej 8,Kirke Hyllinge,4070,4,114,1973,1450000.0,03-11-2016
Harekærgårdsvej 65,Kirke Hyllinge,4070,3,82,2002,1150000.0,31-10-2016
Egevej 2,Kirke Hyllinge,4070,4,122,1962,1350000.0,28-10-2016
Bigårdsvej 63,Kirke Hyllinge,4070,4,162,1993,1955000.0,24-10-2016
Spurvevænget 9,Kirke Hyllinge,4070,4,82,1979,775000.0,17-10-2016
Stationsvej 4,Kirke Hyllinge,4070,4,156,1967,1895000.0,14-10-2016
Elverdamsvej 229,Kirke Hyllinge,4070,4,135,1827,1325000.0,14-10-2016
Åsen 15,Kirke Hyllinge,4070,3,95,2003,950000.0,13-10-2016
Brusagervej 4,Kirke Hyllinge,4070,4,96,2003,1160000.0,10-10-2016
Hjortevænget 10,Kirke Hyllinge,4070,3,75,1980,316000.0,10-10-2016
Gershøj Havnevej 5,Kirke Hyllinge,4070,3,102,1939,1400000.0,05-10-2016
Ejby Strandvej 35,Kirke Hyllinge,4070,6,168,1850,2275000.0,04-10-2016
Strandbakken 31,Kirke Hyllinge,4070,5,86,1965,560000.0,04-10-2016
Margrethevej 53,Kirke Hyllinge,4070,5,156,2014,2895000.0,27-09-2016
Åsen 14,Kirke Hyllinge,4070,4,65,1985,517500.0,26-09-2016
Lorentzensvej 27,Kirke Hyllinge,4070,5,150,2011,2495000.0,23-09-2016
Bakkesvinget 11,Kirke Hyllinge,4070,3,86,1969,1065000.0,20-09-2016
Åhusene 32,Kirke Hyllinge,4070,3,80,1961,800000.0,19-09-2016
Stendyssen 24,Kirke Hyllinge,4070,4,119,1975,400000.0,13-09-2016
Lyndby Gade 8,Kirke Hyllinge,4070,3,123,1961,1975000.0,13-09-2016
Strandvangen 16,Kirke Hyllinge,4070,2,49,1973,800000.0,13-09-2016
Lyndby Gade 9,Kirke Hyllinge,4070,5,118,1910,2395000.0,13-09-2016
Lyndbyparken 33,Kirke Hyllinge,4070,4,117,1986,1415000.0,12-09-2016
Hellesvej 6,Kirke Hyllinge,4070,4,60,1967,395000.0,08-09-2016
Æblerosevej 10,Kirke Hyllinge,4070,3,46,1980,395000.0,08-09-2016
Hjørnegårdsvej 20,Kirke Hyllinge,4070,5,112,1890,148063.0,07-09-2016
Ahornvej 21,Kirke Hyllinge,4070,3,105,2007,980000.0,06-09-2016
Åhusene 28,Kirke Hyllinge,4070,4,65,1960,295000.0,31-08-2016
Egevej 14,Kirke Hyllinge,4070,4,112,1966,523500.0,31-08-2016
Kambregnen 15,Kirke Hyllinge,4070,5,79,1973,305000.0,30-08-2016
Hornsherredvej 302,Kirke Hyllinge,4070,5,178,1998,5625000.0,30-08-2016
Bigårdsvej 6,Kirke Hyllinge,4070,7,196,1973,2635000.0,25-08-2016
Brusagervej 15,Kirke Hyllinge,4070,4,59,1961,2095000.0,25-08-2016
Rønnevej 2,Kirke Hyllinge,4070,4,110,1969,1284000.0,25-08-2016
Ejbyvej 46,Kirke Hyllinge,4070,2,85,1963,1095000.0,24-08-2016
Tranemosevej 20,Kirke Hyllinge,4070,7,163,1989,1860000.0,21-08-2016
Stendyssen 18,Kirke Hyllinge,4070,3,54,1967,850000.0,21-08-2016
Åbakken 92,Kirke Hyllinge,4070,5,78,1977,725000.0,17-08-2016
Egernvænget 3,Kirke Hyllinge,4070,3,69,1974,675000.0,17-08-2016
Hornsherredvej 281,Kirke Hyllinge,4070,5,194,2006,4300000.0,16-08-2016
Bakkesvinget 62,Kirke Hyllinge,4070,1,26,1966,190000.0,15-08-2016
Vibevænget 6,Kirke Hyllinge,4070,3,42,1969,355000.0,13-08-2016
Strandtoften 17,Kirke Hyllinge,4070,4,85,1978,825000.0,06-08-2016
Cedervej 5,Kirke Hyllinge,4070,3,40,1967,380000.0,25-07-2016
Christian Hansensvej 4,Kirke Hyllinge,4070,2,45,1939,1500000.0,25-07-2016
Strandagervænge 61,Kirke Hyllinge,4070,5,85,1969,2500000.0,19-07-2016
Lorentzensvej 1,Kirke Hyllinge,4070,5,120,1968,1650000.0,19-07-2016
Krabbesholmvej 5,Kirke Hyllinge,4070,5,159,1974,1500000.0,19-07-2016
Bigårdsvej 64,Kirke Hyllinge,4070,5,158,1973,2575000.0,18-07-2016
Hvidemosevej 9,Kirke Hyllinge,4070,4,167,1905,1625000.0,13-07-2016
Svenningsvej 4,Kirke Hyllinge,4070,4,111,1975,1550000.0,12-07-2016
Jenslev Gade 12,Kirke Hyllinge,4070,5,210,2008,2845000.0,11-07-2016
Agervang 6,Kirke Hyllinge,4070,3,81,1964,895000.0,11-07-2016
Bygaden 41,Kirke Hyllinge,4070,5,108,1930,692000.0,08-07-2016
Strandvangen 12,Kirke Hyllinge,4070,3,82,1970,750000.0,08-07-2016
Bigårdsvej 54,Kirke Hyllinge,4070,6,165,1972,1575000.0,06-07-2016
Valnøddevej 4,Kirke Hyllinge,4070,5,143,2006,2560000.0,04-07-2016
Anders Rasmussensvej 28A,Kirke Hyllinge,4070,6,170,1978,1850000.0,03-07-2016
Kornblomstvej 19,Kirke Hyllinge,4070,5,174,1998,2295000.0,03-07-2016
Hyllebjerget 3,Kirke Hyllinge,4070,4,110,1963,1425000.0,01-07-2016
Bovelgårdsvej 10,Kirke Hyllinge,4070,6,162,1970,1395000.0,30-06-2016
Smedegårdsvej 4E,Kirke Hyllinge,4070,5,109,2005,2450000.0,29-06-2016
Ved Fjorden 12,Kirke Hyllinge,4070,4,168,2003,3275000.0,29-06-2016
Bakkesvinget 72,Kirke Hyllinge,4070,3,55,1975,425000.0,28-06-2016
Løvkjærgaardsvej 32,Kirke Hyllinge,4070,6,129,1971,1170000.0,27-06-2016
Gudrun Børresensvej 11,Kirke Hyllinge,4070,7,181,1983,2905000.0,23-06-2016
Gudrun Børresensvej 5,Kirke Hyllinge,4070,6,93,1964,714000.0,21-06-2016
Hornsherredvej 270,Kirke Hyllinge,4070,3,78,1927,2400000.0,21-06-2016
Syrenvej 17,Kirke Hyllinge,4070,2,72,1968,585000.0,16-06-2016
Åbakken 31,Kirke Hyllinge,4070,3,52,1980,500000.0,15-06-2016
Bigårdsvej 42,Kirke Hyllinge,4070,5,114,1974,695000.0,15-06-2016
Løvkjærgaardsvej 7,Kirke Hyllinge,4070,5,137,1972,1515000.0,15-06-2016
Karlebyvej 17,Kirke Hyllinge,4070,3,96,1947,565000.0,15-06-2016
Syrenvej 18,Kirke Hyllinge,4070,2,56,1981,785000.0,13-06-2016
Hyllingeparken 49,Kirke Hyllinge,4070,5,140,1976,1400000.0,09-06-2016
Højagervej 4,Kirke Hyllinge,4070,5,137,1985,1600000.0,07-06-2016
Harekærgårdsvej 45,Kirke Hyllinge,4070,4,85,2007,1125000.0,03-06-2016
Fjerbregnen 4,Kirke Hyllinge,4070,3,32,1967,456000.0,02-06-2016
Bybrønden 6,Kirke Hyllinge,4070,4,93,1827,1475000.0,02-06-2016
Lorentzensvej 10,Kirke Hyllinge,4070,4,133,1976,900000.0,01-06-2016
Åbakken 106,Kirke Hyllinge,4070,3,70,1977,311381.0,31-05-2016
Mosevej 15,Kirke Hyllinge,4070,7,149,1964,2410000.0,26-05-2016
Bybrønden 8,Kirke Hyllinge,4070,8,222,1877,1475000.0,25-05-2016
Åsen 24,Kirke Hyllinge,4070,3,51,1980,410000.0,25-05-2016
Rødtjørnevej 37,Kirke Hyllinge,4070,4,93,2004,1760000.0,24-05-2016
Ejby Havnevej 40,Kirke Hyllinge,4070,4,140,1935,2150000.0,20-05-2016
Strandagervænge 32,Kirke Hyllinge,4070,4,70,1974,1015000.0,19-05-2016
Hornsherredvej 242,Kirke Hyllinge,4070,7,126,1937,3395000.0,19-05-2016
Lykkesvej 25,Kirke Hyllinge,4070,6,198,2014,3150000.0,18-05-2016
Bøgevej 10,Kirke Hyllinge,4070,3,117,1999,1850000.0,15-05-2016
Henriksvej 3,Kirke Hyllinge,4070,5,153,1973,1295000.0,12-05-2016
Troldkær 11,Kirke Hyllinge,4070,7,118,1986,285000.0,10-05-2016
Åvangen 16,Kirke Hyllinge,4070,3,36,1987,450000.0,09-05-2016
Ørnebregnen 2,Kirke Hyllinge,4070,3,62,1969,550000.0,09-05-2016
Fjerbregnen 12,Kirke Hyllinge,4070,4,73,1969,433500.0,08-05-2016
Strandtoften 15,Kirke Hyllinge,4070,2,51,1999,570000.0,08-05-2016
Niels Hansensvej 12,Kirke Hyllinge,4070,8,298,1904,4650000.0,06-05-2016
Thorsvej 5,Kirke Hyllinge,4070,3,66,1968,750000.0,04-05-2016
Nagels Rende 18,Kirke Hyllinge,4070,3,38,1965,735000.0,02-05-2016
Jenslevvej 51,Kirke Hyllinge,4070,4,101,1962,1075000.0,28-04-2016
Mellemvang 1,Kirke Hyllinge,4070,3,48,1975,580000.0,27-04-2016
Vådager 7,Kirke Hyllinge,4070,6,175,2014,2082500.0,27-04-2016
Buen 8,Kirke Hyllinge,4070,7,188,1777,2250000.0,26-04-2016
Jenslevvej 50A,Kirke Hyllinge,4070,3,150,1997,2150000.0,26-04-2016
Bakkesvinget 18,Kirke Hyllinge,4070,3,52,1969,460000.0,24-04-2016
Lyndbyparken 16,Kirke Hyllinge,4070,4,133,1985,1850000.0,21-04-2016
Knudsvej 15,Kirke Hyllinge,4070,8,178,1976,2420000.0,21-04-2016
Taaftegaards Vænge 5,Kirke Hyllinge,4070,5,147,2003,2725000.0,13-04-2016
Hedegårdsvej 10,Kirke Hyllinge,4070,3,79,1916,3895000.0,11-04-2016
Syrenvej 11,Kirke Hyllinge,4070,4,90,1976,500000.0,11-04-2016
Fuglehavevej 15,Kirke Hyllinge,4070,1,52,1967,450500.0,06-04-2016
Ligustervej 18,Kirke Hyllinge,4070,2,56,1966,550000.0,05-04-2016
Holtensmindevej 51,Kirke Hyllinge,4070,4,165,1830,1300000.0,04-04-2016
Strandagervænge 34A,Kirke Hyllinge,4070,4,79,1967,950000.0,03-04-2016
Kongebregnen 4,Kirke Hyllinge,4070,3,44,1967,200000.0,01-04-2016
Duevænget 8,Kirke Hyllinge,4070,3,38,1971,395000.0,29-03-2016
Gudrun Børresensvej 10,Kirke Hyllinge,4070,6,172,1974,1600000.0,22-03-2016
Vintappervej 54,Kirke Hyllinge,4070,7,295,2008,3495000.0,22-03-2016
Holtensmindevej 2,Kirke Hyllinge,4070,3,125,1974,1395000.0,22-03-2016
Harevænget 1,Kirke Hyllinge,4070,4,80,1973,495000.0,22-03-2016
Egebregnen 3,Kirke Hyllinge,4070,2,28,1968,230000.0,21-03-2016
Lyndbyparken 9,Kirke Hyllinge,4070,5,182,1985,2470000.0,18-03-2016
Hyllingeparken 78,Kirke Hyllinge,4070,4,133,1978,1300000.0,17-03-2016
Nagels Rende 17,Kirke Hyllinge,4070,4,42,1947,1490000.0,15-03-2016
Kornbakken 3,Kirke Hyllinge,4070,3,100,1968,1085000.0,15-03-2016
Karlebyvej 202,Kirke Hyllinge,4070,4,83,1956,1160000.0,12-03-2016
Hornsherredvej 198,Kirke Hyllinge,4070,4,175,2005,5150000.0,10-03-2016
Buen 6,Kirke Hyllinge,4070,7,160,1852,1890000.0,07-03-2016
Gårdager 4,Kirke Hyllinge,4070,6,145,2014,2295000.0,06-03-2016
Mirabellevej 5,Kirke Hyllinge,4070,4,145,2005,2480000.0,29-02-2016
Gårdager 1,Kirke Hyllinge,4070,4,135,2017,395000.0,29-02-2016
Kongebregnen 14,Kirke Hyllinge,4070,4,68,1971,550000.0,27-02-2016
Egebregnen 15,Kirke Hyllinge,4070,3,54,1996,500000.0,23-02-2016
Ejby Strandvej 2A,Kirke Hyllinge,4070,2,90,1959,1175000.0,22-02-2016
Ejbybrovej 38,Kirke Hyllinge,4070,3,59,1972,400000.0,17-02-2016
Lorentzensvej 17,Kirke Hyllinge,4070,4,122,1974,600000.0,16-02-2016
Karlebyvej 103,Kirke Hyllinge,4070,3,100,1952,1267000.0,16-02-2016
Fasanvej 15,Kirke Hyllinge,4070,5,130,1966,975000.0,11-02-2016
Hasselvej 16,Kirke Hyllinge,4070,4,69,1971,715000.0,11-02-2016
Stendyssen 14,Kirke Hyllinge,4070,3,101,2003,1150000.0,10-02-2016
Stendyssen 28,Kirke Hyllinge,4070,3,71,1968,940000.0,05-02-2016
Åbakken 64,Kirke Hyllinge,4070,3,76,1983,523500.0,02-02-2016
Lorentzensvej 11,Kirke Hyllinge,4070,6,133,1972,803500.0,02-02-2016
Kyndeløse Strandvej 20,Kirke Hyllinge,4070,3,62,2000,3337500.0,01-02-2016
Ingridsvej 90,Kirke Hyllinge,4070,4,120,1975,1150000.0,22-01-2016
Ørnebregnen 13,Kirke Hyllinge,4070,4,82,1967,320000.0,19-01-2016
Terosevej 1,Kirke Hyllinge,4070,5,90,1971,800000.0,13-01-2016
Claus Henrisvej 4,Kirke Hyllinge,4070,4,133,1969,1260000.0,06-01-2016
Egebregnen 5,Kirke Hyllinge,4070,5,93,1974,775000.0,30-12-2015
Smedevej 12,Kirke Hyllinge,4070,6,173,1870,1650000.0,30-12-2015
Lærkevænget 4,Kirke Hyllinge,4070,2,47,1969,360000.0,25-12-2015
Gammel Skolevej 9A,Kirke Hyllinge,4070,3,74,1935,1120000.0,22-12-2015
Hyllingeparken 46,Kirke Hyllinge,4070,4,120,1975,1195000.0,17-12-2015
Bittensvej 4,Kirke Hyllinge,4070,4,126,1974,1795000.0,16-12-2015
Smedegårdsvej 1H,Kirke Hyllinge,4070,2,46,1999,300000.0,16-12-2015
Mirabellevej 9,Kirke Hyllinge,4070,7,186,2004,2375000.0,16-12-2015
Bigårdsvej 52,Kirke Hyllinge,4070,4,111,1984,500000.0,15-12-2015
Bybrønden 11A,Kirke Hyllinge,4070,5,109,1985,1165000.0,10-12-2015
Hornsherredvej 448,Kirke Hyllinge,4070,5,185,1921,1700000.0,07-12-2015
Holtensmindevej 57,Kirke Hyllinge,4070,5,236,1840,1122000.0,03-12-2015
Åsvinget 14,Kirke Hyllinge,4070,5,88,1977,775000.0,02-12-2015
Brusagervej 1,Kirke Hyllinge,4070,4,180,1857,1500000.0,30-11-2015
Ingridsvej 4,Kirke Hyllinge,4070,4,114,1973,1330000.0,30-11-2015
Egholmvej 4,Kirke Hyllinge,4070,6,189,1971,467500.0,30-11-2015
Kambregnen 11,Kirke Hyllinge,4070,4,42,1976,350000.0,26-11-2015
Bigårdsvej 3,Kirke Hyllinge,4070,4,122,1973,1325000.0,24-11-2015
Edvard Olsensvej 16,Kirke Hyllinge,4070,8,257,1901,5200000.0,15-11-2015
Strandtoften 11,Kirke Hyllinge,4070,4,115,2003,1430000.0,13-11-2015
Højdevej 10,Kirke Hyllinge,4070,5,153,1970,1300000.0,11-11-2015
Mellemvang 4,Kirke Hyllinge,4070,5,121,1975,640000.0,10-11-2015
Lyndby Havnevej 18C,Kirke Hyllinge,4070,3,196,1993,5950000.0,07-11-2015
Kjøbmagergade 13B,Kirke Hyllinge,4070,4,146,2017,180000.0,07-11-2015
Elmevang 5,Kirke Hyllinge,4070,3,65,1967,40000.0,06-11-2015
Hornsherredvej 261,Kirke Hyllinge,4070,3,180,2000,1100000.0,03-11-2015
Strandhøj 4,Kirke Hyllinge,4070,4,73,2006,1300000.0,02-11-2015
Ilsøevej 7,Kirke Hyllinge,4070,4,70,1978,1450000.0,01-11-2015
Spurvevænget 14,Kirke Hyllinge,4070,2,89,1968,375000.0,30-10-2015
Troldbyvej 16,Kirke Hyllinge,4070,5,142,1962,1535000.0,30-10-2015
Gårdager 9,Kirke Hyllinge,4070,3,170,2016,395000.0,30-10-2015
Lillemosevej 18,Kirke Hyllinge,4070,3,62,1877,1350000.0,29-10-2015
Sæbyparken 25,Kirke Hyllinge,4070,5,154,1973,1625000.0,24-10-2015
Strandvangen 4,Kirke Hyllinge,4070,4,133,1972,1175000.0,22-10-2015
Elverdamsvej 381,Kirke Hyllinge,4070,3,120,1963,1125000.0,19-10-2015
Åvangen 1,Kirke Hyllinge,4070,4,66,1980,350000.0,16-10-2015
Biltris Gade 10,Kirke Hyllinge,4070,5,186,1905,1870000.0,15-10-2015
Kornblomstvej 21,Kirke Hyllinge,4070,5,148,1999,1187151.0,13-10-2015
Hornsherredvej 420,Kirke Hyllinge,4070,6,195,1982,1823000.0,13-10-2015
Skjoldbregnen 4,Kirke Hyllinge,4070,6,74,1966,765000.0,08-10-2015
Gershøjgårdsvej 8,Kirke Hyllinge,4070,4,146,1974,1350000.0,02-10-2015
Thorsvej 3,Kirke Hyllinge,4070,1,58,1967,735000.0,30-09-2015
Åvangen 9,Kirke Hyllinge,4070,4,78,1980,595000.0,29-09-2015
Fasanvej 7,Kirke Hyllinge,4070,3,120,1963,825000.0,29-09-2015
Bjergfyrvej 26,Kirke Hyllinge,4070,3,53,1986,740000.0,28-09-2015
Smedegårdsvej 2G,Kirke Hyllinge,4070,4,76,1976,1050000.0,22-09-2015
Kongebregnen 16,Kirke Hyllinge,4070,2,70,2001,675000.0,20-09-2015
Margrethevej 37,Kirke Hyllinge,4070,4,103,1968,1395000.0,16-09-2015
Rødtjørnevej 24,Kirke Hyllinge,4070,4,77,1997,1040000.0,15-09-2015
Egevej 34,Kirke Hyllinge,4070,6,154,1972,700000.0,15-09-2015
Mosevej 9,Kirke Hyllinge,4070,3,76,1963,845000.0,14-09-2015
Brombærhaven 2,Kirke Hyllinge,4070,5,156,2007,2150000.0,08-09-2015
Lyndbyparken 32,Kirke Hyllinge,4070,4,126,1985,1985000.0,07-09-2015
Hvidemosevej 22,Kirke Hyllinge,4070,13,316,1928,5185000.0,05-09-2015
Kongebregnen 11,Kirke Hyllinge,4070,3,36,1971,425000.0,01-09-2015
Gershøjvej 108H,Kirke Hyllinge,4070,5,179,2008,3195000.0,01-09-2015
Ingridsvej 58,Kirke Hyllinge,4070,6,146,1974,1440000.0,31-08-2015
Hindebregnen 15,Kirke Hyllinge,4070,3,42,1967,348500.0,27-08-2015
Øreholmvej 15,Kirke Hyllinge,4070,6,158,1965,2461572.0,27-08-2015
Hornsherredvej 445,Kirke Hyllinge,4070,4,51,1868,850000.0,26-08-2015
Olaf Kristiansensvej 27,Kirke Hyllinge,4070,3,55,1951,350000.0,21-08-2015
Lindevej 5,Kirke Hyllinge,4070,5,147,1977,1950000.0,20-08-2015
Niels Klarskovsvej 16,Kirke Hyllinge,4070,3,112,1947,1020000.0,14-08-2015
Drosselvænget 13,Kirke Hyllinge,4070,3,82,1967,240000.0,11-08-2015
Hornsherredvej 292,Kirke Hyllinge,4070,2,65,1955,1200000.0,07-08-2015
Kærvej 4,Kirke Hyllinge,4070,3,84,1986,820000.0,06-08-2015
Jenslev Gade 7,Kirke Hyllinge,4070,5,102,1900,1100000.0,06-08-2015
Vibevej 4,Kirke Hyllinge,4070,4,128,1967,900000.0,04-08-2015
Bjergfyrvej 18,Kirke Hyllinge,4070,3,64,1972,140000.0,04-08-2015
Hornsherredvej 426,Kirke Hyllinge,4070,4,87,1777,1095000.0,03-08-2015
Egevej 6,Kirke Hyllinge,4070,5,156,1962,1500000.0,02-08-2015
Harekærgårdsvej 25,Kirke Hyllinge,4070,4,66,1979,255000.0,27-07-2015
Pilevej 2,Kirke Hyllinge,4070,10,214,1969,1795000.0,25-07-2015
Åhusene 25,Kirke Hyllinge,4070,2,56,1961,475000.0,24-07-2015
Lyndbyparken 34,Kirke Hyllinge,4070,4,128,1984,1995000.0,23-07-2015
Grimshøjvej 9,Kirke Hyllinge,4070,2,71,1956,765000.0,22-07-2015
Gershøj Havnevej 4,Kirke Hyllinge,4070,4,122,1825,1645000.0,16-07-2015
Bakkesvinget 1,Kirke Hyllinge,4070,2,33,1965,265000.0,15-07-2015
Sæbyparken 8A,Kirke Hyllinge,4070,3,117,1972,1315000.0,10-07-2015
Sydager 5,Kirke Hyllinge,4070,6,169,2012,2399000.0,06-07-2015
Ejby Strandvej 12,Kirke Hyllinge,4070,5,127,2017,635000.0,05-07-2015
Spurvevej 3,Kirke Hyllinge,4070,3,79,2003,873000.0,03-07-2015
Hyllingeparken 57,Kirke Hyllinge,4070,5,140,1977,1375000.0,02-07-2015
Lyndbyparken 20,Kirke Hyllinge,4070,8,207,1984,350000.0,01-07-2015
Elverdamsvej 216,Kirke Hyllinge,4070,6,170,1967,1525000.0,01-07-2015
Duevænget 3,Kirke Hyllinge,4070,3,62,1968,157000.0,30-06-2015
Hornsherredvej 103,Kirke Hyllinge,4070,4,110,1921,920000.0,30-06-2015
Pilevang 9,Kirke Hyllinge,4070,3,64,1967,350000.0,29-06-2015
Bjergfyrvej 10,Kirke Hyllinge,4070,3,50,1970,183630.0,26-06-2015
Mågevænget 10,Kirke Hyllinge,4070,2,37,1970,215218.0,25-06-2015
Hasselvej 24,Kirke Hyllinge,4070,3,74,1976,518500.0,25-06-2015
Hindebregnen 7,Kirke Hyllinge,4070,4,76,1967,480000.0,24-06-2015
Troldbyvej 13,Kirke Hyllinge,4070,6,205,1885,3600000.0,23-06-2015
Drejerbakken 6,Kirke Hyllinge,4070,4,227,1877,3675000.0,22-06-2015
Egholmmarken 8,Kirke Hyllinge,4070,4,116,1921,1150000.0,21-06-2015
Brombærhaven 11,Kirke Hyllinge,4070,5,156,2006,1975000.0,10-06-2015
